oncgor_min,oncgor_max,salalp_min,salalp_max,salsal_min,salsal_max,saltru_min,saltru_max,oncgor_mean,salalp_mean,salsal_mean,saltru_mean
0.0173402440954958,1.5104841484761,0,0.00471337662755876,0.00176038071630056,0.019692242226722,0.0043750203680819,0.0201775262712354,0.0853888870565373,0.00204866131965249,0.00671152254363845,0.0124996907491909
0.0174370457682013,1.51059302873589,0,0.00471417374513563,0.00176305830833239,0.0197039578263502,0.00437303362494127,0.0201784709014347,0.0854952101745307,0.00204879792308589,0.00672453964976139,0.0125007941556668
0.0175345130050021,1.51070265833714,0,0.00471497106026473,0.00176574020859795,0.0197157024935313,0.00437104085895475,0.0201794198655014,0.0856022643536159,0.00204893455552003,0.00673758733994018,0.0125019029760604
0.0176326503820129,1.51081304243702,0,0.00471576857299503,0.00176842642402917,0.0197274763003848,0.00436904205186398,0.0201803731833188,0.0857100546204543,0.00204907121696105,0.00675066568603292,0.0125030172369353
0.0177314625068119,1.51092418622817,0,0.00471656628337548,0.00177111696156913,0.0197392793192091,0.00436703718535526,0.0201813308748613,0.0858185860362699,0.00204920790741512,0.00676377476006653,0.0125041369649855
0.0178309540186565,1.51103609493899,0,0.00471736419145509,0.00177381182817209,0.0197511116224818,0.00436502624105935,0.0201822929601954,0.0859278636970868,0.0020493446268884,0.00677691463423718,0.0125052621870359
0.017931129588702,1.51114877383384,0,0.00471816229728284,0.00177651103080348,0.0197629732828607,0.00436300920055134,0.0201832594594791,0.0860378927339688,0.00204948137538705,0.00679008538091065,0.0125063929300431
0.0180319939202201,1.51126222821332,0,0.00471896060090774,0.00177921457643996,0.0197748643731835,0.00436098604535045,0.0201842303929633,0.0861486783132599,0.00204961815291723,0.00680328707262275,0.012507529221096
0.0181335517488202,1.51137646341452,0,0.00471975910237881,0.00178192247206941,0.0197867849664688,0.00435895675691989,0.0201852057809917,0.086260225636827,0.0020497549594851,0.00681651978207971,0.0125086710874162
0.0182358078426714,1.51149148481125,0,0.00472055780174509,0.00178463472469094,0.0197987351359165,0.00435692131666667,0.0201861856440012,0.0863725399423045,0.00204989179509683,0.00682978358215861,0.0125098185563592
0.0183387670027269,1.5116072978143,0,0.00472135669905562,0.00178735134131493,0.0198107149549078,0.00435487970594144,0.0201871700025225,0.0864856265033396,0.00205002865975859,0.00684307854590772,0.0125109716554145
0.0184424340629487,1.51172390787172,0,0.00472215579435946,0.00179007232896305,0.0198227244970061,0.0043528319060383,0.0201881588771807,0.0865994906298405,0.00205016555347653,0.00685640474654697,0.0125121304122065
0.0185468138905351,1.51184132046902,0,0.00472295508770568,0.00179279769466825,0.0198347638359575,0.00435077789819465,0.0201891522886954,0.0867141376682256,0.00205030247625684,0.0068697622574683,0.0125132948544951
0.018651911386149,1.51195954112949,0,0.00472375457914335,0.00179552744547481,0.0198468330456909,0.00434871766359101,0.020190150257881,0.0868295730016741,0.00205043942810568,0.0068831511522361,0.0125144650101765
0.0187577314841481,1.51207857541443,0,0.00472455426872158,0.00179826158843834,0.0198589322003185,0.00434665118335086,0.0201911528056479,0.0869458020503793,0.00205057640902922,0.0068965715045876,0.0125156409072838
0.0188642791528163,1.51219842892341,0,0.00472535415648947,0.00180100013062579,0.0198710613741367,0.00434457843854044,0.020192159953002,0.087062830271803,0.00205071341903363,0.00691002338843326,0.0125168225739875
0.0189715593945973,1.51231910729453,0,0.00472615424249613,0.00180374307911551,0.0198832206416259,0.00434249941016859,0.0201931717210458,0.0871806631609314,0.00205085045812509,0.00692350687785723,0.0125180100385965
0.0190795772463293,1.5124406162047,0,0.0047269545267907,0.0018064904409972,0.0198954100774515,0.00434041407918661,0.0201941881309785,0.0872993062505336,0.00205098752630978,0.00693702204711769,0.0125192033295585
0.0191883377794815,1.5125629613699,0,0.00472775500942232,0.00180924222337201,0.0199076297564642,0.004338322426488,0.0201952092040967,0.087418765111421,0.00205112462359386,0.00695056897064731,0.0125204024754607
0.0192978461003922,1.51268614854545,0,0.00472855569044014,0.00181199843335247,0.0199198797537002,0.00433622443290839,0.0201962349617945,0.087539045352709,0.00205126174998352,0.00696414772305363,0.0125216075050306
0.0194081073505084,1.51281018352628,0,0.00472935656989333,0.0018147590780626,0.0199321601443821,0.00433412007922528,0.0201972654255644,0.0876601526220806,0.00205139890548494,0.00697775837911949,0.0125228184471369
0.0195191267066276,1.5129350721472,0,0.00473015764783108,0.00181752416463785,0.0199444710039189,0.00433200934615791,0.0201983006169974,0.0877820926060512,0.00205153609010429,0.00699140101380344,0.0125240353307896
0.0196309093811404,1.51306082028318,0,0.00473095892430256,0.00182029370022516,0.0199568124079068,0.00432989221436706,0.0201993405577834,0.0879048710302359,0.00205167330384776,0.00700507570224013,0.0125252581851413
0.0197434606222756,1.51318743384961,0,0.00473176039935698,0.00182306769198298,0.0199691844321298,0.0043277686644549,0.020200385269712,0.088028493659618,0.00205181054672154,0.00701878251974076,0.0125264870394874
0.0198567857143462,1.51331491880261,0,0.00473256207304357,0.00182584614708125,0.0199815871525595,0.00432563867696479,0.0202014347746728,0.0881529662988203,0.0020519478187318,0.00703252154179346,0.0125277219232672
0.019970889977998,1.51344328113928,0,0.00473336394541154,0.00182862907270149,0.0199940206453562,0.00432350223238108,0.0202024890946556,0.088278294792377,0.00205208511988473,0.00704629284406373,0.0125289628660644
0.0200857787704587,1.51357252689799,0,0.00473416601651014,0.00183141647603673,0.0200064849868693,0.004321359311129,0.0202035482517513,0.0884044850250084,0.00205222245018651,0.00706009650239484,0.0125302098976079
0.0202014574857904,1.51370266215868,0,0.00473496828638861,0.0018342083642916,0.0200189802536375,0.00431920989357442,0.0202046122681522,0.0885315429218974,0.00205235980964335,0.00707393259280827,0.0125314630477725
0.0203179315551419,1.51383369304313,0,0.00473577075509623,0.00183700474468231,0.0200315065223892,0.00431705396002367,0.0202056811661521,0.0886594744489673,0.00205249719826142,0.00708780119150411,0.0125327223465794
0.0204352064470041,1.51396562571524,0,0.00473657342268227,0.0018398056244367,0.0200440638700436,0.00431489149072341,0.0202067549681474,0.0887882856131624,0.00205263461604692,0.00710170237486148,0.0125339878241972
0.0205532876674671,1.51409846638135,0,0.00473737628919601,0.00184261101079422,0.0200566523737103,0.0043127224658604,0.0202078336966371,0.0889179824627296,0.00205277206300604,0.00711563621943895,0.0125352595109426
