	Cycle	A4	A5	A6	A7	A8	A9	A10	B1	B2	B3	B4	B5	B6	B7	B8	B9	C1	C2	C3	C4	C5	C6	C7	C8	C9	D1	D2	D3	D4	D5	D6	D7	D8	D9	E3	E4	E5	E6	E7	E8	E9	F2	F4	F5	F6	F7	F8	F9	G1	G2	G3	G4	G5	G6	G7	G8	G9	H1	H2	H3	H4	H5	H6	H7	H8	H9
	25	-15.4207658459336	-11.3944530035715	-16.5716863256757	-32.8701668008816	-22.4813016775206	-20.751797188861	-14.8253132340624	16.4598389718603	33.57964032992	57.715995507142	-0.250797633063485	-47.4358501185425	-39.1914525724696	-37.6137960034557	-15.1255869237229	-30.2305549814691	-28.5356643131863	-25.816349883502	-24.0120257722247	-57.0485754852425	3.79850087758587	-17.7014651318823	-16.0146758006877	-62.2964372838196	-18.4046075585093	-35.6599633244359	-42.5409494852101	-36.0748392002597	-38.3818206684546	-29.8040235283042	13.1713077665891	-41.7349224494119	-12.7253168197494	-12.4525601312398	-28.1058433067237	-15.0774700975999	-20.9819741953033	-10.243497965188	-9.93177885242312	-21.1240252786192	-23.3749621353909	-11.4412627112579	-34.2032652141352	-22.4189103422832	-37.4337105773729	-21.2553756326115	9.80157997337028	-48.8482043708682	-8.8496714167668	-17.9599649393913	-20.3090055463135	-37.0664987831333	-26.6091905626072	-16.1424495617457	-32.7790351854565	-30.5558001924774	-25.5468850705238	3.38124143724417	-11.25328099544	-28.7492982810318	-5.37412899765968	-20.0083530785032	-12.4229878779497	-45.3447601951793	-42.2610014899419	6.88162897353413
	26	-15.5162084226949	-6.84725672815784	-19.7247399604848	-25.826530268012	-20.6355279331683	-26.2073909175579	-20.7984727449375	95.3789420523717	110.392768541445	142.460133264295	9.0442241628989	-39.8652328737071	-31.736773680248	-34.1739730121681	-7.49155160848841	-31.6301065369926	-14.0971344479567	-26.4469258990111	-25.3961561185797	-55.8116583122637	1.00052245139068	-17.8713102122301	-16.0572617527614	-65.720466182871	-19.2424416887088	-33.51350469298	-10.0459545558679	-27.7001087123444	-36.057871510704	-24.3259177766186	3.5544138910227	-44.6583989892461	-12.934448537545	-3.72414467166618	-27.9932718820655	-20.741890077672	-16.7476104168081	-3.89771623511297	-17.8583741993407	-22.1484527389212	-20.6680573245085	-18.6193265513839	-38.1946073897343	-18.8913448380099	-29.2107912847468	-21.2141035539962	12.280614797618	-47.1584143890823	-12.9557741202325	-20.4776271060064	-18.8537745842641	-33.2304905374722	-21.8146545334448	-22.2506159478808	-29.7626307525916	-26.618123760486	-25.0034756957084	4.52245394103011	-12.4926156530046	-27.8938150907379	-3.22928049204438	-23.0988556885504	-8.33345830960934	-29.6900196276174	-40.2867092056185	-2.02245747504094
	27	-16.3350281525409	-8.67436432092927	-16.5030019475062	-23.6314230012686	-20.8145273260079	-17.3603110907879	-20.647559324605	239.822942708995	260.105046385948	295.871932587665	19.0874998717618	-32.7019115984103	-33.5479561501325	-19.7454510966063	-9.83456031833975	-38.4045015516167	2.36519299525844	-0.0120750141641111	1.49337051511975	-53.9967223082622	10.1121708422725	-14.0052668471126	27.1579109378063	-54.856942694184	-14.3878878374489	-27.3711555436057	-1.77604589140719	-31.0764766701268	-35.4045674974695	-26.4322970912299	15.2720243456188	-39.0891448396906	-14.4298550717167	3.30923666317904	-31.3902747098991	-20.2812615673274	-11.5669542060896	-1.48246255598679	-23.353875998735	-19.4794130359332	-22.7979750692502	-12.7317259123893	-29.1729652834692	-13.5365569362602	-29.6503499837836	-20.0938629908051	22.8421576640912	-47.4533996169421	-15.4322051659383	-19.1301236886393	-12.2202753436231	-29.222296091516	-12.1554925112159	-19.0134128964182	-36.2232962504686	-30.3424893518659	-21.830446474446	-0.814534479070062	-8.90829780425793	-28.9840847417508	-4.96276761972513	-33.9694429861966	-15.7974764472547	-20.7251763321801	-39.8889206021922	-3.34108329811079
	28	-19.5571892291337	-8.08213321988114	-15.6323475897925	-31.1242062971151	-21.8458028153773	-21.9472676828655	-21.0978174155425	508.232812429684	550.844810044358	592.74285369814	28.9102859089116	-17.5452780093174	-29.0091333986747	-28.2913326303669	7.35658466679342	-35.8847311702611	31.0009663326055	23.8731348393303	19.8541450708562	-45.9499535996283	16.5433939820141	-7.27254704882853	57.6112535913016	-38.5907758727071	-9.58457685467874	-22.8306071190718	4.48433869131077	-19.9525932400938	-35.1683420835843	-24.3705506968727	5.7493507420204	-30.6131943171104	-10.378217083743	8.72705995451906	-28.86911536969	-16.8870637202408	-18.8578085630934	-0.524202087959566	-23.1946572575243	-23.5632484874359	-16.6718153763304	-18.6844130649124	-20.3082702157608	0.324265070466936	-18.1402047578576	-14.3723306888278	34.7865554275559	-41.6349818898989	-14.0947123539172	-23.6292093527691	-13.2610327007642	-28.1447114073699	-19.1354714033259	-18.4438983176251	-25.1195160884381	-24.7064181621381	-17.8536167274433	-7.18810384978678	-8.92425621006532	-25.4584986347918	-3.00014143319913	-29.3678763239132	-19.999110245677	-11.917503889933	-14.2920285559157	7.45967341266896
	29	-15.6444955612042	-10.8052438024351	-8.91617052921538	-24.8433572224567	-21.6451845481943	-13.9444360125053	-10.367712899646	969.151537668993	1039.68033330273	1097.40941032631	45.8122439235649	-13.4589384167011	-17.9937537288915	-14.7330254390554	7.03684187125964	-29.924189094264	92.38786501498	75.4901126125742	83.3617000721724	-39.1415782679314	23.7200970087351	-5.92002768340899	79.1754052399492	-33.7230357155668	-17.153255733715	-11.0510565789946	17.9831168254859	-19.0199432666677	-36.7124581497146	-19.6178222074441	5.0831337958698	-29.9227294805141	-11.9038808161258	7.38480969926331	-24.1323255266761	-17.3493770179693	-16.400952015877	-5.48466827127868	-15.3507418084946	-17.9523556778677	-20.1845081554156	-10.051663135022	-13.0232414945913	7.54321325333876	-10.8139035581571	-13.7160352612782	44.7949565038462	-34.7943004623457	-15.3902041099527	-14.1479182896328	-9.96831588524401	-23.1667812086398	-22.1634538327598	-6.34957139531889	-36.7877065320581	-22.0969117682671	-9.03008830864201	-0.724191012943265	-12.8610370833931	-21.9236394414847	16.8084626277932	-26.0575198806473	-11.586992170658	-7.79181622751639	-7.63936339565316	-6.62464291986453
	30	-13.3083568108386	-12.1987153270366	-13.9496145383628	-24.4242554947441	-14.449444104559	-14.5490615770559	-16.4857429529811	1717.077730727	1828.02970064128	1933.13584488901	57.432998872534	-6.54682363758729	-14.1798618027024	-21.664860172682	28.8130712521688	-22.3198169351581	185.126728070921	197.023938478486	195.8736195358	-44.4370055549089	32.4103038215553	-11.7686029162969	96.956773806337	-29.9835333467781	-13.7986241654871	1.0319603703947	29.0782449576946	0.238613530612383	-33.4812389280823	-15.6254931302665	-1.85292337480587	-27.245520604486	-15.2533376260062	13.2202043261004	-33.6407190160089	-22.6201588574222	-25.2981029630746	-0.454428133832153	-25.9728072484313	-22.1975918649532	-25.1547665356356	-13.3913892693981	2.62244763722629	26.6738727379798	2.41656115157821	-15.1332241993332	57.7100359607675	-25.3239380133591	-18.2227142667534	-15.2978464459648	-16.8209471425771	-9.51176952966762	-18.9576159746011	-10.1973670954148	-35.4136560266625	-25.2427707490215	-10.6553470542676	-3.31498026118334	-16.8221819326054	-27.3780732116156	7.3080608618302	-34.0902054408361	-19.9709626418953	-6.64900666564154	9.05660512418035	-8.68079150454196
	31	-10.9746045229485	-1.18741417827914	-0.279650813443368	1.87506399471567	-18.6520097520079	-13.3551432599779	-18.3603474096908	2548.84985800385	2704.09279863146	2869.62641936493	72.7199196647944	15.4420005070633	-0.378285040096671	-6.65882164433788	30.0825184403557	-13.6520983690025	387.776472113894	399.234975526043	423.488672762035	-35.5921466368463	41.3478941772773	-7.28697244249634	110.095016657663	-3.15254344787991	0.439374015611065	38.1677496732109	61.3477477583456	38.659067099049	-20.8812073225054	-9.00554229200316	-1.62601180846104	-26.0302010795749	-10.0749526570025	35.1440683720093	-13.1174285804818	-19.4411921763503	-12.2456956406513	3.89145349478531	-14.5788284717892	-23.0395305053826	-14.6154994958306	-6.19124792832008	43.2403733251522	74.8506870643414	44.4317873568016	-18.7215813836037	73.6464233518182	-12.7259942961628	-12.7224579287158	-8.16911608425744	-11.6614944841294	-5.08649353654255	-21.7880422896969	-4.33393450616131	-34.9751495344908	-22.896170924645	-17.0666344367528	-7.10370350789617	-11.2687194834516	-14.681735673018	18.6527135582046	-29.1233479343173	-10.3091506372693	-3.77154545307803	18.1408474693217	-4.66506513655804
	32	-8.51754886627805	-4.16914565226398	-1.8800885571236	-1.6218242400837	-17.5019374240483	-8.31967374152646	-16.3004954377284	3462.6954563034	3674.98122724473	3909.67748161663	90.7700832393875	32.622921936455	-1.74061993412397	0.450093968663168	38.7965376503225	-10.1723774131442	710.806826938237	766.963921941131	807.434503604666	39.7672281587593	43.2178872800878	-12.3970586027026	122.896107127101	10.1567059109766	-7.19277030513149	87.3596514740639	117.741154569258	90.3076901582799	-14.9940576811396	-0.858259578983052	-10.1360590107961	-16.9884300502326	-12.7390700809183	30.099016414224	-22.2693244302482	-10.6848383730376	-12.2691238860607	4.52094976687749	-21.2553564723385	-24.6664250248059	-15.9557871849829	-10.8035168372317	97.112502544358	140.631757370547	94.3101978019595	-16.0759927702111	96.2634380715563	3.64748666616561	-7.23103665483177	-14.9822285207038	-19.5643386112006	4.91745781916325	-20.513332313908	-5.69505393242525	-32.692870673709	-32.7714977868773	-12.5781284627856	-7.69464908829468	-11.481256412193	-17.0177988886799	18.1696124809614	-40.4668102822316	-14.1566590265666	-4.15169119365055	25.992809435269	-9.37424142779219
	33	-2.7381738895956	-4.77485311602322	4.35124961400288	21.1697768156109	-12.5148630284029	-13.1050582940024	-9.91868535285903	4382.96173224107	4651.86762053004	4959.318220903	145.320808936951	67.0477575130126	20.6859661305789	15.2990819030783	54.539908886014	6.68663717717027	1328.36597663246	1460.68988886331	1527.46714011392	47.6555080151284	59.6369619220595	-4.00978608590231	140.755032650562	32.6791375001603	9.14996878514285	202.088081661685	224.829357697097	203.324803584178	6.59913696243166	20.1424565183715	-2.92748321777617	-13.0239707986211	-4.6135117010981	59.8848773887548	-3.59722684393455	-11.1046520483424	-2.40822237267912	3.15103371711575	-11.6350561160007	-15.3333403687175	-8.60863499898369	4.12751766433757	211.709162191908	291.298040493231	198.040363604399	-4.6514080674915	139.910095934288	45.4659291294074	-12.5336627274937	-1.08269254747847	-3.28255879873086	35.9623001688269	-12.5106698276722	13.7871610585808	-19.6994222157591	-21.9707623232571	3.71324543485571	-4.80377114410658	-6.54335016168625	3.46154555971498	35.7726844244853	-29.4526778561321	-15.8892668144126	6.58720652240027	47.815341595644	-16.4511054788918
	34	-12.2448361505258	-10.1383628395197	11.3844974544973	17.5934758050098	-19.0686540690294	-17.0221951509338	-18.4429321939006	5262.93526444952	5592.08414244242	5959.60548981721	213.790813421053	122.73978383435	41.5750708827254	45.6179999859032	57.704419687615	27.3698438647116	2054.2310592789	2265.60814324919	2356.93443157959	81.9112021581905	72.5464623115386	-15.1688178701306	171.523045400185	75.9570790292782	3.17240096508704	396.194837965382	418.106265775386	402.936942370855	36.3680055526356	61.83332008869	-11.4795542172915	0.326343597739651	3.536923438538	65.0510383985775	1.45850309007346	-17.6368319443545	-20.5458701425605	-5.90970335266684	-18.1031904462452	-18.0396319044321	-14.196422358169	-5.41676503594681	423.890033904116	540.611895217813	374.247749682152	-8.77674936827771	191.207089109889	110.038314571147	-8.6748122733552	-6.29436146830085	-6.79682644465811	80.0601247279001	-2.54908445081583	6.35125858970878	-14.9201822931773	-12.5114207712904	10.2636606358628	-10.9041346448385	-4.40529883950603	-8.45987020340453	36.3010313216555	-15.454797590909	-10.5373636303048	7.40222819022802	40.8388781421991	-10.3042644590978
	35	-5.68891604389682	-6.24820569101485	9.46650177761967	28.6856830530542	-8.58723021124661	-11.1593509428922	-10.1680494649827	6069.38772802958	6447.98438271182	6864.03463609297	356.77744470579	231.113958531813	90.6314966611999	85.0866878850256	89.9713250168716	99.7898820553664	2896.76586915821	3188.08616005248	3292.98937104494	133.135773173484	98.7186901402501	-7.01811846138571	208.218068120903	144.181045078339	24.5626834000168	756.93296043205	784.941010396826	786.675638385709	104.426109736715	139.775963845982	3.01157106700157	15.9243464104302	15.8549475167847	85.8719980268161	44.4605595561761	-12.9700799066659	-3.64045558477301	-7.4776579217496	-15.3040000755718	-24.3745159160735	-5.10204362978948	3.28386058069009	810.010185809988	996.582359310722	717.415265376135	-4.73861121253594	312.958480542032	238.440075684664	-0.202542322334011	-6.66774449468539	-11.046177954172	167.205474920191	23.2760692150705	17.3036716414044	-4.84463142777895	-15.4733868412468	21.6923596588549	-1.11263863949625	0.00580543842352199	4.71204799390034	56.5976222397821	0.975639560650052	-9.15501086548829	0.475699759193049	71.8233746089782	-5.34028897958069
	36	-0.789495473260104	-6.78757512859738	29.5654140972347	62.5708556479358	-5.71663151839039	-7.13885030005804	-5.92905518153111	6791.73333001008	7214.33999435361	7661.62704158448	590.865697114861	431.394590700604	168.027917445907	157.271729399604	124.458603104619	203.25660427617	3781.78758331228	4159.04816877142	4237.21852111811	218.220053196568	131.200347149783	-12.012591607252	276.170495660801	231.124041219638	45.2686110502	1423.13720669755	1478.13087777539	1493.78652228457	219.094481783366	287.541331272327	-5.93511363234211	43.4319760401968	50.7678984225458	120.28396076794	114.29146981458	-11.1822030931889	-9.19924292056476	-6.35014239781231	-10.3229715351417	-7.39158372671955	-9.0460137226919	-8.731025815061	1518.60923855131	1774.64442723331	1365.30325244727	-8.32593160984652	538.916667725571	474.401141769507	0.514519700906931	-12.5510859305432	-6.43647629151474	316.037384982844	55.2813904666518	34.1313900261475	24.1192090525292	-8.91926061212325	43.8717211592548	-5.02970063165776	-4.992846629003	-4.29147017666583	75.172351154948	8.2967926030633	-7.33950981210728	-0.233589836223473	76.5189893053448	-5.38434669677645
	37	0.455480302425713	-0.637047294054355	57.8931683403462	121.799105360609	3.02927250751418	0.814129512144063	-3.45143304898374	7409.24989205738	7862.55375991693	8334.53062314944	1085.14843528742	787.330572377799	329.378037034443	309.439455959908	197.459007624588	423.878719622473	4630.31232673164	5090.36150013947	5110.67052542994	380.68617741558	190.496224563488	0.699334880721835	400.946808196411	397.471703575643	109.022552113204	2208.72486072751	2300.52803414777	2325.96832413331	457.306696432224	554.618077674903	2.79923676273393	109.451756542974	112.548237709344	176.450893858081	224.619793935245	0.266148782222444	6.36428994596463	7.11917267255649	5.93552145527337	5.62179804334573	0.548826879636181	7.10776652999539	2345.41647539727	2652.71302073521	2148.01709918024	4.72881253023661	927.064499995889	920.029392940038	2.71833395786507	1.46746826611616	-1.09169076527087	633.707863917645	134.394514777129	71.9380214095636	87.9153910714776	-2.43000907036276	97.6377387116927	-3.02024043232814	0.272847515552712	5.63378697482949	119.472088618025	14.8155481965041	-3.80117119655733	14.9343466863093	133.13484063602	13.5111020593831
	38	-3.12319642819966	-7.66876326404508	113.42975668746	209.680504585435	-9.08423046221833	-4.69463219341651	1.82653179149656	7941.55753578594	8413.80376907218	8902.8588101754	1705.94006568315	1433.07983035383	607.554298515619	580.761984243485	303.359658670808	783.030242572386	5414.8563202087	5957.54417063353	5886.37995189894	641.550617858725	295.704845005705	-11.5362264900587	612.43570097742	691.176181700183	198.039086659302	3121.17813646453	3272.13209366053	3302.9572570922	877.963116454242	954.00699284547	-10.287233437778	200.905341169932	211.685177986714	289.216357766776	423.593768872905	-9.49903433067993	-11.5884893539114	-10.6811115663604	3.89691371111257	1.14145208701757	-8.0500239765106	-2.79161972217389	3307.86383865775	3632.00661326779	3094.5338407444	-6.9419914685086	1549.30882067775	1668.77852357222	-4.1744536246124	-0.10292590906829	0.21818187471672	1118.77308409605	285.171730762657	123.270781218502	183.849420095254	2.1261718998021	189.508123388	-5.2037337110296	-1.28256832555689	7.5931154095133	203.12490899182	1.53825633154793	-8.42631203753808	11.8315225728966	204.353837758375	-9.64005106977766
	39	7.54714464017798	3.01616377149458	225.787791132266	401.166291750424	-1.53436202590638	5.8474817580809	5.17240161958762	8376.75834108919	8858.58970106082	9356.01507853988	2473.5718925795	2184.23533412808	1100.01116457936	1094.4787823795	534.210908697856	1469.42724865036	6102.61313349444	6719.69488487902	6546.35846428001	1189.3966114049	511.656020116505	1.79274119727597	1075.39042609728	1288.33973314532	399.861971379514	4064.25291501001	4283.35588893432	4323.59433497032	1582.2415888517	1501.60156222212	-5.95802064857526	395.253594412889	431.540253618939	502.35369417835	802.119416130594	5.69546490527955	2.80534802165494	-3.29733483846576	9.46913113187929	7.50444673290076	7.3679295412112	6.00119623966202	4293.92981554183	4610.44106332411	4108.69488226509	5.29767295289184	2227.15904068354	2521.24780850398	8.35955709089922	0.113904385674687	2.10656112532979	1870.54481034772	567.168976982285	240.350866103084	400.936196101262	0.89923788212036	363.386454026831	1.27525100193361	9.9120869085109	9.39440325242413	362.095290276409	12.276793281253	2.91942692344674	17.6945753649834	363.667294744934	7.62621380822748
	40	-0.382038380646918	0.098380983647985	414.674055465583	735.834416163848	2.90103363734579	10.5133148173218	-2.39140718070848	8738.22613587114	9218.80779031367	9715.80271777253	3309.75268298168	3041.13789509331	1905.50279526198	1814.16820903625	895.586127463761	2245.39548095867	6694.41677685578	7380.51133237005	7104.86255531509	1868.29715619562	835.495751431492	0.400032649103196	1648.18888594271	2022.57381352949	730.617199989951	4962.23166399379	5257.38931338256	5318.68886943055	2368.31217416586	2063.20701640006	-5.28227709511521	742.339299571699	805.85366761077	849.667005225706	1475.83870545178	15.7258414711696	8.7220636551674	4.28301706993625	2.72540132524045	12.1314337673011	6.61745251725461	2.70146803283387	5231.86646676545	5524.35616663535	5114.75215097795	4.93116128236579	2940.88020616858	3473.49214368965	3.70128787543581	1.5535981482426	4.00811042525675	2657.88602287647	1012.6689709833	419.445786531679	772.875924166706	6.5460940473622	710.403618528772	-0.250715370253602	0.785356050418159	13.8111653332589	626.023647902923	16.6395630239622	-0.443340301764692	18.8515305353822	638.216244334713	7.16071451297012
	41	9.86875490281454	-0.991750521946415	697.85950922801	1309.44583876996	8.11333092811128	13.3669395569377	11.3395408248653	9015.03970069585	9490.91486460601	9986.58014323083	4130.31087324267	3903.08310556455	2806.43215526993	2579.83195279409	1411.76742391155	3103.187834001	7178.47975408933	7923.72054532127	7546.80488534736	2702.47595597118	1291.65210723957	5.02991726297751	2329.97194748866	2923.53885957739	1259.43769979164	5765.83627067228	6124.45147255581	6235.98886259163	3221.08864334554	2615.13241828953	-7.45705056240604	1409.54901784682	1503.37484123489	1389.69627208733	2264.6474845446	11.3506739565082	6.89969721997568	1.28586627302593	1.84612064435532	9.22996330168735	9.77253042983011	7.51309488237166	6059.2922081496	6327.62733487777	6049.47145503401	4.58079969879236	3610.59914017172	4408.55714900703	7.60108043210766	10.8689101880964	11.089850123064	3456.68653189116	1640.19445829235	722.23199682338	1395.64178332531	6.91168478371037	1310.4062886593	-1.86649502788441	3.96434636466256	18.073291036525	1035.47843141828	23.5024831199498	5.42375830611309	24.1496231713836	1202.00864512844	2.68908339330574
	42	9.91628907536597	7.99576238567261	1102.20229943705	1947.63937453015	14.9911703518219	16.4271092489089	12.7384318491886	9235.89453894957	9698.12904109611	10193.5033162575	4880.1351675339	4706.70515912986	3804.42868096203	3374.03210414547	1955.30198476174	3958.62030931804	7569.39536253837	8366.25334870337	7910.65435111392	3623.23791180382	1769.67978442022	4.88399499471689	3056.25481714284	3912.34325675648	1841.66250038456	6460.79935203086	6873.82119325929	7047.31776117279	4053.37901952003	3122.89327925209	-8.53201499497482	2205.36106619638	2317.03134476394	1970.43130976037	3187.05812167902	4.43504832015606	6.32013495211049	-4.30626804360963	14.8029585496806	20.4010685947478	8.24511685092421	6.03856993710906	6772.38208511393	7014.09187241172	6893.94372783236	11.0733914630455	4202.06912043579	5261.52624543993	3.11161434393307	11.0833727975605	13.8187026309088	4204.78885477335	2280.01999326655	1153.26856801108	2090.19276309215	12.3342379848091	2023.38254013886	-2.11831923553927	6.63845015528022	21.5418198097477	1473.72735029577	16.1660669530556	9.18247314108339	21.3615282770825	1886.22596165881	-8.91096299309356
	43	5.52204484645517	4.44679278994136	1530.97754002691	2647.72109579092	47.3846295911871	4.74159441488246	8.05252271389691	9401.74283563956	9854.49190492	10346.7180887819	5539.20952692141	5417.6860086339	4806.31143059941	4122.20067777617	2509.35938682175	4747.66454879001	7881.05921669242	8717.50023617719	8193.89342857426	4553.60707847176	2250.97570146882	11.8254887645553	3759.61091629858	4902.36279408647	2472.36429392127	7048.15677041022	7498.6758934295	7754.4506067062	4810.67346760696	3564.80497704201	-7.48799784031507	3142.86323995438	3261.46894685929	2588.10962423026	4139.82677025154	23.2581400320414	8.91116924392827	3.22140366753592	12.4755852798125	9.88688893399558	12.3973126291639	5.06408710368396	7369.70444839415	7589.27776349543	7630.3040595903	13.3106473199414	4711.10056831622	6006.22698804413	4.19743774797735	8.83008717644316	15.1144296623734	4872.57062526172	2916.85592105422	1617.48313757533	2841.15076122542	19.8873368434133	2865.53604582559	-7.40360301758938	3.50604285366899	21.845136488043	1933.15170697816	25.4978475241378	10.4994634389313	18.2987020912178	2713.96710282603	0.704966572042395
	44	15.917707083202	11.8879268724595	1969.26177636351	3342.92127130521	60.8516310800587	16.9810711538348	21.1659399360351	9530.9152698535	9976.78625380349	10460.5735636928	6102.49877089193	6030.18788359866	5758.93144564127	4791.70647703215	3031.87162228848	5445.80533661962	8131.45267526133	8986.22513467236	8415.82894665661	5441.45626810164	2701.08515040769	12.2619292165919	4415.92960619848	5837.06885610513	3089.04649613037	7540.19215488166	8019.28120716857	8345.26930478586	5473.34173827169	3945.45632649537	-2.49924078058757	4140.68465878948	4244.14238400244	3181.14548796297	5071.0011809421	14.1651645372585	16.7356188799022	5.20594534873089	20.3504844742147	18.551645931474	23.334912238246	8.11482677568165	7865.60135135222	8066.26112256611	8256.95704937054	18.2824482279611	5147.46996707511	6639.65201277832	5.42907258359173	11.3750145047306	14.5604648447352	5452.73888525123	3506.85672057393	2107.26667543213	3569.77639821232	30.9255444329056	3749.64814552006	-4.60303001802367	7.97228202600854	35.9389480803238	2376.82473505478	18.8346366658989	20.2961135008172	53.1996549925352	3613.03117346629	3.40905971886878
	45	15.8603702300161	7.66636778732391	2400.60214472959	4013.07534838	66.4017244654469	18.6871678098523	17.5953341568529	9631.57524140619	10079.4788472525	10553.5427385689	6604.7828909966	6578.3215208923	6660.65928972877	5399.98741142097	3521.71148003209	6074.40651159558	8347.3900515056	9202.70550487559	8586.52900592319	6286.56480082966	3116.69961906583	16.6123622444011	5031.22960410483	6717.29303690599	3680.77690393612	7972.70087869967	8470.59347471465	8869.07874484333	6070.18306158878	4284.39632995527	-0.103652588179102	5143.21703486281	5221.26063837519	3745.00961720488	5962.06898548073	22.9306812658806	32.7590999429422	10.1420466299469	19.6904676296044	19.4832842849701	22.8708600856908	9.61137020607475	8291.45924732631	8479.77844929326	8803.77412259963	18.3226921576024	5537.42282752811	7198.93234646931	18.3426105012977	18.556924785873	11.0315954005118	5973.61059435026	4059.56843584531	2601.70152027961	4261.55747745208	36.1500600022682	4635.76961240585	-2.30571413435518	9.09622375184699	42.9438787982799	2800.52211810408	27.8349375328498	20.6511032951494	61.2675791064439	4523.83713159145	1.40412741889122
