	Cycle	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F2	F3	F4	F5	F6	F7	F8	F9	G1	G2	G3	G4	G5	G6	G7	G8	G9	H1	H2	H3	H4	H5	H6	H7	H8	H9
	11	-43.9794017236791	-30.7182308267365	-41.6803785145557	-34.9132796969216	34.0292841060409	-19.4265582580138	34.2318368358438	-22.3761749774676	31.3272478298104	-5.85804374884901	-20.6807255898611	-22.7530149125241	-36.7491629289561	-39.9873559716762	-36.6431783819589	-21.6782739906685	-33.2466956456456	-32.6198534809128	-47.1795337836675	26.7138496183225	-14.0683878180089	-27.8610727969763	-20.8915814846805	-20.6864787801687	-29.8143376299595	-36.5265427028171	-53.6774919816953	20.8336896533147	-47.9897262304448	-45.0544033358392	-44.344436698123	-37.3713412866719	-36.8809347589176	-29.8577704406425	-22.0935142745493	-24.490035304163	-33.813665418762	-44.6356480093618	-50.5284810017229	15.4664225674514	8.92504076779369	5.34036271792138	35.6552087853324	22.9320310955882	30.3070299467227	-31.3701346467606	-20.5776906868768	-16.1268402926407	-40.7448060440329	-34.7284460022811	-37.514960193841	10.40868214687	26.9091182283373	-8.37031980928896	14.9806391908623	23.3315226373416	-12.309410208758	-5.56064755511943	-5.88866537634931	-39.3335341929933	19.4696927458535	-7.25205248656221	-10.4675941786227	-11.2856192962772	-30.6679118957618	-35.1650716520617	-29.1014799934874	-35.1031279445997	10.8897318971312	-6.47644747360755	-11.1396986184463	-24.1714102689402	-41.0937902983596	-56.8315444049831	-42.8294038663325	-42.0876612766378	-45.7713164602219	-23.3565382298721	29.3933144665807	22.8254617675157	-22.919411368669	-41.5133289427749	-33.8651570570701	-21.0425354625031	-36.8043561262575	-27.1413871606474
	12	-43.5836346289589	-44.5997134160607	-49.1493645432438	-37.8756912418276	18.7332003575693	-27.6840102220458	11.9129008434738	-30.5109105732045	27.7494262036398	-6.03943586166497	-35.9052733853623	-24.355524273531	-37.6936969918424	-40.2526960000414	-41.7485411370035	-24.7137458714542	-47.3193861834088	-34.0191716608515	-54.7328702395334	22.6222614782282	-19.8962270245001	-33.0310330193724	-17.4808152951537	-29.7850090689753	-34.6436178549066	-39.9680213195807	-58.6821360941331	11.2643512528466	-44.4207031328951	-50.1763441268395	-38.6206606199084	-30.1859480431949	-37.3078764056227	-23.7308553048069	-26.9927188048596	-23.445288647943	-35.7537234384627	-38.200327932258	-47.0264452200263	12.5227098699097	4.44482576581504	-6.18909424402409	20.1700310424603	15.0863172017544	16.7837231624035	-38.2395707854366	-24.6829251211157	-27.1624982785052	-43.1771194381445	-43.3814062351967	-46.5581691768521	7.91777073502999	27.6792368398937	4.91694488407575	9.97333536975384	24.7905148874615	-8.94050870621686	-9.66363604049457	-2.27343564042258	-26.2848334135942	17.7574828986235	-20.6056262651109	-11.7883381221054	-16.9824403776256	-37.1488302701273	-38.029594540234	-35.0397970342019	-29.8623334495278	10.0332305756956	3.31897726392708	4.36423662631114	-21.9966917022575	-46.8347757149886	-63.5341853521804	-46.4543527010437	-42.3727632368382	-57.3549818861084	-1.06981593403179	24.4996354833802	15.4654390778869	-14.1798135210329	-45.8697951210888	-38.2154575870063	-17.7977508698423	-34.8334765918253	-30.4704698792566
	13	-44.540968156396	-42.786399459419	-43.6575587077223	-39.3152548623038	19.9996730710018	-32.3533554173018	14.3429264109345	-23.1625459712168	22.0014731182137	-14.2657769871785	-21.330389598751	-24.0644732108867	-38.1241113518627	-46.4582160488153	-36.3378634042801	-25.2122760305974	-41.2145856122615	-39.8363097163756	-40.4405093399937	22.2636506493673	-18.0342207701797	-33.7719544352876	-28.4244272991436	-27.213412326385	-36.1730690571821	-38.1117256547168	-54.524328120563	11.3949980622565	-41.4418933564739	-47.1889489973828	-33.5670937179175	-35.2779674383901	-35.1047104262752	-24.1226268000091	-28.0404155801061	-21.204994181734	-43.3451959528657	-44.7779921370184	-51.6205753094719	12.1554490419512	5.15751243055638	-13.3685326953746	12.8600394666155	12.8149486251514	13.2238025742517	-35.5538922566939	-30.746106886766	-22.1345983376023	-35.9874923590578	-36.917588753171	-34.1220032872407	16.4418983460946	23.7710612672017	10.7904473726257	11.2496084104387	19.5313186484109	4.825415060659	-15.6328692916841	-13.0642887360627	-25.6969504040626	19.1612091632651	-35.9703153519331	-11.0594321685785	-15.3703718690704	-35.1248234649975	-34.0198394658792	-41.608325323592	-26.081463309939	7.96801139495892	13.6655929542503	-2.80528747273002	-18.1532791094751	-40.9300230804329	-44.7371719286257	-39.3803436963972	-28.0810595039902	-38.8231345463364	13.489014091866	15.2817903086079	17.0698299549449	-23.6061036944302	-51.8037405395089	-38.0967213829135	-20.4936340771965	-38.8832607125041	-32.7215596725
	14	-44.9076005831002	-54.5509185663504	-53.3869154224485	-45.0916669440594	9.85649306170126	-44.9213157439854	-0.0632488414858017	-36.6340782169227	7.13252921314051	-19.7190910625986	-35.8959471489261	-25.5489399076678	-44.0488751740204	-46.5391753867752	-50.5247068310291	-31.8236601900526	-45.9277611039051	-45.4295569335527	-31.8668765205402	10.0749210789209	-33.3654700060424	-37.7331967983828	-27.1291612531968	-28.43820424358	-48.9141344628706	-40.3044884846313	-63.3287753500163	8.76578787088692	-44.2198584692705	-47.7901484163058	-38.5164231600356	-40.3831568829	-37.5559374305685	-38.2780753879961	-26.420445699775	-31.6757484223645	-54.1711350229716	-46.0583698397531	-56.241045497547	5.96507529860082	0.363167363448156	-20.0211691741461	10.9009901492645	3.28639509669665	13.5812399877341	-42.1735852380007	-29.6857553121235	-30.2528465105188	-42.7844576518928	-41.8370838952487	-53.2066432030961	4.56610734871538	1.46042456542091	5.20064138197722	0.695762709537121	25.6954329610107	7.57629980462934	-13.2293656361262	-12.2611084185683	-4.98474426247958	0.900100683050368	-20.8273168712904	-16.7458035699929	-22.8153950520073	-41.1452778929597	-28.4584574704431	-47.3886017725345	-43.0561031102843	-3.41672490435121	15.4028986297708	-0.563591887601433	-29.9241794279578	-51.3502782405185	-45.2103795500989	-47.0411809765756	-40.9718497765152	-46.777231937087	11.8667313063743	10.7558971470025	14.6783303140846	-17.1658989011712	-27.7811893432527	-45.6678306396334	-16.7488753901916	-51.8701427420319	-50.0235769341125
	15	-53.2533317759307	-42.8922610777681	-49.301865965549	-20.254055504628	13.8955050456225	-51.9822443388211	-11.0530157458224	-28.338933403109	3.88200770141248	-21.6345396684801	-17.9963575798283	-25.5739700285703	-48.3186027989977	-45.0953356818882	-57.3124214410909	-34.5825610352349	-26.0222121900497	-53.5992560203167	-21.5967462375475	1.16016821211997	-34.8949953399879	-43.8104270846616	-25.9002332334258	-31.2029163713551	-47.3549652111114	-45.2434504864068	-60.8801471096967	5.18930968808763	-42.7004852687296	-46.4846173622609	-38.9572057201822	-42.6231289321158	-36.7073354121903	-34.3466562508374	-27.4271689882653	-27.1219152932554	-53.5737635414262	-42.7516681442339	-50.4649812008911	7.81965056794706	-4.95797967623548	-25.1763222679092	4.38022597307645	-0.931214100814941	-2.13561167684293	-48.1757492403412	-30.7150515620369	-24.8835008466494	-46.0186807153723	-48.6111170926388	-43.3469291830706	15.06184012011	17.0970899549438	8.18209859700073	6.51911722092973	18.8860731396917	18.6223644982729	-26.3621301551557	-16.387916561107	5.81626810058879	4.9451535046428	-11.0459918004317	-20.774699876205	-23.1881017530977	-47.4154754782949	-23.5541146019159	-41.7860533769772	-29.0616158375551	-1.57873169197501	10.2264161948224	-2.19974415616525	-30.7985711673664	-50.4130730955239	-21.2082699697194	-39.3359851640453	-37.9185881253115	-35.9742524264666	11.7307129749952	1.28684547604917	10.6171610879182	-16.2605292772032	-25.617505551716	-51.5029322848695	-17.1195132241428	-42.9064548012439	-43.3756156276368
	16	-50.4673173404262	-55.8812243653956	-48.1765759941745	-20.4077738517744	5.56347189626649	9.24016108904743	-7.99323922295207	-28.1159718555473	1.98470956333404	-22.2653876822642	-22.9288995646621	-26.0478307774192	-45.2027887821941	-41.4458566300873	-49.3140668311589	-31.5476563133434	-20.0111246742408	-47.6141251708032	-15.6659336283019	-0.199418551559575	-34.8890026669378	-34.2487269764906	-35.2680141042601	-27.9739496472757	-48.6896838215034	-34.9510536831995	-66.2144526020084	3.05759496607243	-42.0371514186309	-48.4930430030154	-41.2793235563695	-44.8508749267558	-37.3722209956168	-29.6924859442952	-32.591865637919	-35.2801477735056	-51.0334948833242	-42.6273623231136	-41.3251719229038	-3.73634898931232	-7.42864991648275	2.34380211385542	-0.000244210825258051	-6.67513905464421	17.1213174785144	-36.4868185332598	-25.7395017906974	-44.8324028774668	-36.7149264486388	-46.8558998277376	-53.7198145528882	-2.78348498632295	3.50009793247227	4.05117036729007	3.24532961955811	12.5610639811011	18.7553285421172	-29.5855925901596	-27.7733110220215	1.94692194575327	-1.64590313925055	-20.8276218837773	-19.8898389621136	-23.9052291787193	-45.82762223394	-28.5507075413398	-48.3306967769222	-41.2146078366659	1.42754164482903	14.9322258658522	-5.32310303991744	-26.641031352483	-49.8333317008219	-23.8911500380545	-46.7363350112446	-36.9832302513432	-43.628824626323	7.96322637259527	-1.5185774278616	-0.0963446954701794	-31.9192046232401	-25.6512944641472	-60.2198369652897	-11.233942559862	-48.7326670351094	-52.424888944357
	17	-53.4085777983164	-54.5516704021011	-47.2714489302944	-16.889116031728	-4.47290556911321	25.5652950551739	-26.0519356382456	-28.8228810422306	-3.20876086356566	-24.3245203859306	-26.5587823286678	-20.0374904630353	-44.1460337829058	-48.885359054133	-49.5548096698631	-33.739228906732	-18.8601543924096	-47.2505614619186	-17.3424710978634	-3.56562623322952	-31.7363193926585	-35.6449649038714	-32.9984674205125	-26.5689647929994	-53.4112732837066	-44.0556063882132	-68.5495565730425	4.63698692703838	-39.1481069443853	-48.6455031224341	-33.2527706240517	-38.8995956464714	-46.9724383897701	-32.8171483579436	-27.8928908810003	-34.8255730951005	-64.4466879871843	-41.381895498751	-45.3003265250782	-4.10160853156322	-19.4898283197999	13.9898323616417	-2.57576403682287	-4.92276030122957	0.800611467824638	-48.2572803786334	-32.275621085937	-34.2042579635954	-43.3134558254278	-39.5227953935437	-47.2755441360832	-0.579918174586055	-4.56098301990187	5.56106755166456	9.21555828554938	-0.135781179092191	17.6181296248888	-28.4020851487312	-20.8822154363233	-10.2665838374969	-8.41631228735605	-8.10004165668943	-24.9292800955172	-22.487736408315	-51.1885200423894	-30.545533994029	-46.7747516669606	-37.5892858041707	5.21319084464812	8.64080193150039	-13.8057632317004	-28.1705082573553	-61.9867464943782	-21.0888867774056	-44.8781664390308	-35.4123660817841	-35.9140063040268	14.2692623918574	-2.5461868614193	1.57584586119992	-25.2014280658805	-18.7931941745501	-46.6905749685357	-13.9941599692511	-53.214201310986	-55.5281305269928
	18	-44.3771605901666	-51.6076833228362	-45.0263041405806	-22.8757611229103	-7.9520406253132	20.8700975408929	-32.0326937866612	-33.1065966625092	-13.7808542349057	-26.1624120347387	-19.6869140521849	-28.0811294980058	-47.8894472149104	-49.8862707256885	-46.3128000575825	-41.7441993954944	-13.425562997485	-49.2557019103215	-19.493160657189	-8.43278394406298	-40.0615901728497	-45.2317694426447	-31.2310307176631	-17.3860032945677	-52.6145035533709	-38.8741171612564	-66.4296917859792	-6.39178804930998	-41.2300105619333	-48.4843030199327	-31.4848871362083	-43.0848327573885	-26.1185314627764	-36.5760624612021	-35.4602498464928	-36.5953147553328	-43.6864587848549	-42.6369086620671	-50.0256693280644	-4.53374404688384	-15.4387780436537	5.64069841932724	-11.9358932892792	-17.2511687580109	-9.77748206610613	-49.4084762168268	-31.2669741493437	-40.2840751704016	-32.4045092640254	-36.7665906833317	-57.5933212249683	-7.39548355760053	-12.2411582721661	-7.83418766600062	-1.89045392734897	-9.10112685114382	8.95936164612795	-39.8398155430332	-38.4693017578129	-12.3600253124605	-2.05869636207171	4.67722574339859	-26.1456392036926	-29.3674230299412	-42.9731267206662	-25.0109798768262	-52.3701596458968	-45.7043846527413	1.7934077029422	-5.19767071550814	-14.3239246473513	-16.9523558280989	-70.4749066420763	-30.9342917147096	-50.0542544152195	-37.3022629399293	-40.0961040152033	0.883198890956919	-5.78434186783579	-4.03646250644306	-25.3091766799134	-13.4628451922999	-51.369638951729	-16.5188325355184	-54.0295188759628	-53.3111591454153
	19	-27.8924710292576	-26.1731542513644	-27.2844013242247	-19.1751032739257	-16.5445692727408	29.9634538792134	-30.4436002569073	-26.4016133585119	-4.24130674390744	-25.8716334906512	-25.2490356673334	-21.9284309312325	-47.5847777113431	-50.400378352213	-48.3285667993832	-36.4196166392449	-17.4168246748559	-46.9098482889212	-25.1948857353673	-13.7330899434592	-40.8550560840004	-34.7337609973101	-30.1338031910364	-17.4279296714849	-57.8110818203095	-41.3424754675671	-60.77342486819	-7.00988293240607	-41.4061592657245	-39.9225625732443	-26.9308065489568	-50.2006497305665	-28.3717199477487	-37.4419557317233	-31.0526195279408	-38.4026154450921	-35.1504742443349	-48.8984916832796	-44.958836575971	-15.0614540311199	-1.29264107819654	-1.40703953887714	-12.7515872142967	-15.1330086760745	-11.7599234141526	-39.1778227697296	-27.1697067587156	-33.5089486871184	-34.1534434326004	-45.6419784157797	-58.538413218419	-1.4868301844599	-9.3272482999846	-2.60601759385736	0.107732927609504	-14.1622845708753	4.24429176763169	-32.0209827212257	-33.4087810545288	-10.9312102652211	-8.05653781213732	7.08332319817782	-29.3082389327774	-27.953393040706	-47.8775414141319	-27.4945468940887	-46.939309671031	-41.3318378532113	-1.48052933709641	0.732588438042512	-6.00937298945883	2.50732079436511	-60.6918183742255	-13.9771829583397	-41.3374037034991	-32.0403352407347	-31.6588555851386	-1.85658696784503	-18.695654205897	-11.2521024332173	-25.5203345700456	-14.413634173824	-47.8071787417148	-18.583528934988	-39.2953982170375	-45.9271384161457
	20	-1.70730847886807	-1.04202409372738	0.789161289498225	-26.436316470983	-10.6515070131109	23.8746700356241	-28.5247677146881	-22.4969727624448	-13.3266478815303	-21.8864122240648	-21.9911264786506	-25.1742697789177	-47.0952397377714	-44.5665222091829	-40.1575442862768	-38.1019878978732	-17.384392396868	-48.6120776030921	-19.9323008694828	-8.54467111292524	-37.8101842894021	-38.5242804989211	-22.2666825371898	-20.5604276208551	-53.3988896633618	-37.4755522740325	-66.3697456405689	-5.11786397209289	-38.7039205249066	-29.4560427720053	-36.4286808005954	-51.7172446266968	-30.5732037946718	-41.8959557710205	-45.1391529040748	-38.1992886061807	-24.2746109422851	-43.0543604865143	-40.3914901386188	-11.8532903600126	3.96810261645987	-5.43054395080617	-10.4528083662553	-21.0071174095774	-14.2155109783098	-46.2965142861713	-36.8092885826391	-33.7002905115633	-28.9095691948196	-40.663937608263	-48.3504235247401	-6.26445238096767	-2.69450662509007	-9.73232933785584	-11.233876834136	-8.45863420467504	-4.58519907261325	-41.157856722336	-37.0878075203773	-7.72736523816002	-1.71062859735503	13.0785029809404	-31.0240843556949	-32.8736689921079	-43.6970609786667	-30.4512601274619	-49.708522623011	-32.7268274277094	2.48710962738187	-5.12776100204792	-6.08121606723125	1.02857012530512	-67.1678876544402	-21.9153696430731	-46.4086190647768	-31.1157437824259	-37.9174310715571	-5.48998506161024	-12.6016098240316	-17.2575611618777	-12.8770365496921	-3.28602459520516	-35.0564141266696	-2.24722754418235	-22.6418648154358	-27.4105237793492
	21	60.4295380426884	61.2112250125538	60.3322410599067	-18.3832645263892	-16.1666678580377	29.0145326340498	-1.93211891175906	-24.2945672847409	-10.6341949204234	-22.3031975076083	-9.05894709275435	-10.0951360960244	-27.6106659557308	-42.095324702379	-34.0615479894886	-29.8702048206869	-19.5981300775611	-48.5250968716455	-17.2573621717393	-3.27474672766311	-40.1913688839495	-27.0919206180215	-23.5476865694682	-16.2643794654286	-52.4163946819435	-26.2592116353153	-52.8788508088082	-5.36569970760229	-28.6513457619467	-20.8543305873873	-13.3648660918125	-42.2954224673495	-19.1013524211394	-34.9260276841042	-29.2158874590668	-38.429076115649	-23.8192555595806	-40.2977595970442	-41.474610722028	-4.22677479050344	-2.00753913900371	-0.344175222488047	-9.96508062868998	-9.94840086196109	-0.186579857739162	-39.9552398116721	-28.4257002637269	-29.500107841206	-22.1653874519152	-37.8267035586705	-57.3770695798739	-8.04361305065868	-16.2358015877053	-8.14244331011469	-8.52446158855491	-18.3292952006341	-11.8216047572205	-28.8276152755643	-30.9864324714254	-13.6182829557756	-7.04892099314839	19.6932372023366	-25.310919461388	-25.568683324751	-34.6918797547869	-26.8600417706339	-51.6089945235417	-34.8856024501702	-5.05739126718072	-5.88582147496527	6.11212784444433	1.69361776668757	-55.424990582419	-16.7605535620469	-28.4093430875782	-16.9143218690779	-25.5096842522835	2.81447808542089	-7.12273412350169	-12.0099548398557	29.4359784552362	49.6038502545325	6.1533755201408	26.473858262867	8.49817750520469	0.57194896040528
	22	165.689251774915	177.050685985796	171.97569171926	-13.8035645175605	-16.6376323742643	25.5402875167219	5.79375705898201	-11.2946966432319	-12.0061449510276	-25.5221975941331	-13.268105392106	-6.12580739638361	-27.3737202773818	-27.36446253344	-22.1072950860216	-23.2071887100856	-16.8610150129061	-44.3144962805145	-15.5731531148858	-14.6372240093497	-40.698024316207	-34.6303043124444	-25.7377875871625	-3.13787037858674	-50.938078066356	-33.8161289211648	-54.6250390756359	-7.95787307701812	-19.6416141246045	-23.5471027596632	-15.3318725131294	-45.5626177935301	-15.5347398024014	-29.5235950555189	-29.9369061290781	-29.9866979217377	-15.0622346243326	-30.4207812199656	-31.9143241704251	0.29298399318759	-2.9143862734436	9.5095488546558	-1.10915512093561	-8.14831718158894	-13.6450189141979	-42.8431066325502	-29.798594900868	-24.5668818613703	-14.2683773891695	-28.0406771172547	-49.2816328097106	-7.80157563951616	-11.3127674398411	-6.64829013202234	-4.64690564611283	-17.1361464563824	-4.9050791612508	-23.1666544882719	-27.4789346982589	-5.22435091596344	-4.95164316062164	13.9089529811026	-18.5248933271105	-20.1739253830692	-43.7249337414214	-27.8724436844241	-50.0701435871933	-27.571303936239	5.03388626832202	-4.7417701050399	0.491335147976315	16.0520883382133	-27.9651675909263	-6.04899748714251	-27.0155069711127	-8.9471258920621	2.10172023006544	2.25463607128586	-10.0603382933168	-8.4495573307122	89.5411727499713	108.522115442911	71.4531128772569	85.3835032469315	63.8731767772624	62.5297202679239
	23	352.001195192689	397.194371451806	366.077236511615	-10.4039303433492	-19.6680477361697	17.2842549672887	-5.92917142291481	-18.2593435446879	-15.8709171380669	-22.2328361105747	-12.2304365138943	-5.99126788410558	-10.254877863119	-8.77799665680323	-15.1303680180108	-31.722346188656	-19.469368204559	-42.3344461549323	-23.821066938699	-8.75026190979315	-42.4221732133328	-27.6406443137084	-24.8886608580096	-11.9982164590883	-46.1562700154063	-27.6995273533958	-49.9800322481988	-9.95391343640404	-19.9333810827693	-14.1293397706722	-9.422295961077	-45.2374021562564	-17.1290461598546	-35.1071658327437	-33.5199508558744	-31.7925024092237	-19.5241876510327	-33.4472968128266	-36.4548299268599	-4.93544672487678	-2.86985368711612	4.33108435497707	-13.346624991389	-14.466753642394	-14.8367685191934	-41.0757447895958	-28.5653705087616	-35.4161674351799	-13.4921833591907	-44.7619468872654	-59.1770188269502	-7.13598709275539	-14.0765737143347	-3.99309411413196	-13.3856805572314	-24.0884248864259	-10.8664300239061	-39.2686033595237	-26.9636125973184	-11.390866570262	-6.9384030999272	24.0727717628934	-27.7046184974351	-18.5988877023128	-34.2070995896329	-17.7357117057873	-46.6211393971726	-28.5077050196123	-8.83321642431201	-12.3745993155917	4.33925703432033	3.41440977088314	-37.0558245527745	-4.15450124350264	-26.9850606100881	-17.1694252489497	-10.2794901832376	-10.4866448366856	-4.27904087298339	-8.31485831152622	200.690661228724	227.028144450727	187.231276493134	213.133162042621	187.825525097057	187.517942679227
	24	709.081981845749	821.087383071213	733.617689116168	-5.38919415905457	-15.6807408763498	21.1334932536629	4.33508461623387	-14.2742205894747	-21.7105755529492	-24.9116618037779	-6.5282643483506	-1.58677216289288	14.6436431692164	18.8888802071669	24.0478361563091	-20.1410130456634	-17.1365676554242	-34.8234948330519	-22.3319458287542	-8.46451687341869	-39.3646198278502	-21.1785242649194	-25.5786591912938	-9.30857828931948	-42.3352677012117	-17.8129150851964	-44.6135078836542	-17.7360299904622	-12.6830844213036	-10.6683128577988	-2.42297748703641	-38.0261567797479	-6.84288478612416	-29.991905788509	-29.5986371942299	-32.8388685382388	-17.6781015670113	-25.881303332415	-25.315140628787	-6.56459500420624	-7.20471210296637	0.648048993996781	-12.2692472315066	-15.7401272077241	-22.4052649328587	-42.6474085390237	-30.5809589556084	-29.9551191730188	-2.85883283857947	-35.4324235677414	-40.4187388502141	-5.80221948931285	-16.3814194018305	-9.64777704367589	-9.74367635110866	-27.5462525936973	-14.3854658367181	-30.1337400851244	-24.0317623185738	-10.9210276149379	-9.46520612933637	16.9886270153884	-26.4372048431069	-20.5363932076925	-27.3452947445039	-24.5697882860468	-45.9871159266595	-25.975551704486	-2.93396957789173	-9.21687934098554	12.6528350286544	1.58153001958635	-15.7586953986274	3.61381521065232	-23.2630745762117	-5.75659641736911	-4.86647471870492	-6.86334583303415	-13.010573120273	-17.7791657675625	427.297562168711	452.47592360186	413.340309378996	451.925800831086	409.504586544025	404.3170191627
	25	1266.14008362719	1508.77215181187	1341.631846128	-21.1562445173486	-17.9930690915553	14.6364813323235	2.0453813174563	-2.90499285791338	-16.339453642333	-23.3338325896375	-7.09858132176942	1.22457115622728	67.7339442689172	80.5051064952077	73.9108479773668	-29.0137753297713	-21.1951958834443	-34.3848901427864	-21.3442814653454	-21.7317690326263	-43.497912509305	-30.6748520929095	-26.9805042082808	-2.82025784908819	-39.3053209342479	-20.8217730112538	-47.7932740575443	-17.2654300790637	-19.2749846622	-9.47006044125192	-4.67971868912809	-47.7730114999958	-11.2670717443089	-28.756083377446	-38.1148575297639	-33.9789179709933	-15.0846603074624	-32.8688157784673	-23.6290773634282	-11.7974974149593	0.301666646142621	5.29716504314092	-9.8017669486544	-16.0028568072339	-15.5296266346377	-32.5759416595183	-28.0896590225311	-31.9746995900787	4.9323338695167	-39.7368821880809	-53.3534300868068	-10.4643151976416	-24.7206215721408	-7.72047265998208	-6.95825618220715	-28.9154057575961	-11.8599296506663	-28.0872222790013	-13.8592428811771	1.71854195043397	-11.1404133086535	15.3060835484621	-27.7083180413229	-24.4996841638076	-27.9392702872356	-21.6004411301819	-45.2233420760413	-34.3550713905643	-8.06385267385849	-16.3153248195176	12.145434804188	-9.03577655319532	-1.92841407975266	8.77785492679322	-19.5425236618321	-0.522912581641322	-3.6746797762471	-7.77779829407154	-14.370693077215	-16.1108602983222	849.675597727482	886.468804373885	829.371532578391	872.541965818737	805.01601284858	831.412359652881
	26	2085.2410726088	2482.02976550327	2201.76473544704	-13.7226093571298	-13.7960165158602	15.6463540692102	9.47124559152326	2.523959001398	-20.1684817646856	-14.1430273866226	4.05940633715272	4.97300405371152	170.118690449403	198.89508187538	182.570322318765	-17.7095024051669	-15.6947542419475	-28.8972480904886	-14.8461508619257	-16.3204349229554	-30.1218686969451	-12.7899093209953	-8.26955517261831	0.305456523915382	-18.2135052103804	10.4910451739433	-20.8171361977184	-8.23573216993464	-11.8407959806682	5.41330367636238	16.2793655478581	-28.8238375411102	14.4768257151718	-15.4914892927945	-21.5746851149988	-26.9935035147573	-11.7542597033716	-15.4711368757162	-16.7613623124889	-8.6815240890528	3.73518794332267	10.3034366648681	-15.3498985939905	-5.84121105141094	-18.0242365671347	-32.6374378618448	-21.127174236608	-28.696465089577	7.32416076131813	-28.2664948481543	-42.5088890458246	-14.6507485138127	-11.1740917867774	-1.46601430052215	-9.07351472978917	-20.0831370098131	-15.4579842354588	-29.0884202610259	-7.43050038800448	-5.44878296781371	-9.97326015206636	13.0846158978338	-14.3078735289	-17.6303270807748	-20.6579749076272	-17.40679314503	-31.0514815932302	-17.7451098799111	-2.13729081876045	-3.83808781788139	10.2595393782549	0.710744810075994	12.6778389148039	13.5633992186104	-4.73964682803398	4.84388773246428	2.0149061431448	-8.86059683727672	-16.2411140733484	-15.202530916511	1532.60416558919	1569.99718393744	1514.82500275339	1585.4524188213	1452.67831457868	1514.69257901105
	27	2950.39235846732	3517.4077377264	3115.37517908352	-12.8481465350997	-13.2792610541419	3.86615780337161	12.4153908618509	-0.576891078602785	-23.4833901841721	-23.1976182801327	-1.14956284452728	0.702340257521428	367.628263929979	409.215903707087	385.22541417644	-23.6765297074235	-19.7118682383434	-33.7285835658467	-22.5843557877988	-13.4582370250318	-43.2185995657928	-24.6912280818769	-15.177278731142	8.55675897825313	-6.63875734480098	26.7665937196889	-1.16305797710993	-16.4383121193277	-12.4110706046831	5.7062042720072	14.3401240434923	-28.0659161426793	3.11386534144913	-16.0686170376066	-17.942624367186	-27.4472158027547	-5.38694328329348	-19.8928152297431	-8.31568024183889	-17.5790746359253	0.582709024081851	4.99024297933283	-23.4086318623395	-14.0020305695825	-12.5543811216321	-27.5577370355013	-14.756366110626	-32.2529984036591	13.4089670368066	-20.6720042435045	-29.6395748676496	-12.3170318601333	-15.6217516017568	-2.74433636931008	-17.1826090542481	-27.1437033273151	-18.7399576367034	-28.6687162559047	-14.7912873066425	-1.16792057459497	-13.6570751596273	4.38543510292493	-21.0976023951007	-21.0921420155046	-25.4165434994284	-19.4162383869725	-38.8028754228981	-31.2106632073683	-18.2022724207336	-17.7955786883249	12.1983238291505	-8.44516905008732	15.4017807501232	4.0867556621115	-9.02163478965485	7.67325854532282	-4.11294440933852	-9.93071311077074	-14.8921896815109	-15.9380188009827	2488.82458936778	2532.54330159882	2452.63385267217	2547.09567504018	2351.52760130721	2459.62363143777
	28	3839.59312993319	4595.39618505736	4059.6464730832	-8.43874492115719	-19.5441054301446	5.41453922333858	17.7774596303861	11.9648629697067	-12.3146588150184	-9.80117732937742	6.45982819356414	13.7419990565322	716.062212537455	820.238521498584	750.121367979339	-19.3377495313371	-14.0016813670236	-25.3762118978584	-20.1479659488696	-11.0165051459626	-27.6733998533855	-18.7290821763527	-5.95608189593077	13.2716593018649	31.8838625365142	72.2616038981078	49.999143779256	-11.6152255171473	-5.12077690640126	16.0024889913675	25.242656179902	-21.5521954142387	11.4289097618994	-12.2552405646729	-10.091757822317	-16.1371473753443	-0.597106103322403	-6.26762378617241	1.21921368507446	-4.10558919362848	3.34602114503832	9.95749223271741	-11.1069566701881	-10.5434521351999	-16.1128383709711	-22.9131356161379	-14.8383943691097	-17.3670726611053	28.012356320708	-13.8018663511484	-26.0492921008945	-13.4533793110031	-14.2853208696797	8.99130140297348	-4.9849506746732	-24.1213774456137	-15.7915221530147	-20.0879716922773	-9.54687369256044	8.85800999734056	-9.83591317638184	1.75764704196718	-12.3769154057372	-20.5580664323161	-18.6869268522132	-8.62439569529306	-32.3589072100294	-15.0601900839065	-11.3816105510659	-12.6535713752219	11.4435893054442	-11.5409091071951	34.4385358899744	18.9795811333452	0.970271807543213	18.2061326479125	4.78379240791855	-8.2019500151473	-18.5639807560956	-15.0565172974048	3491.38309998978	3536.60759324094	3436.84094891888	3558.07686266852	3293.84097745098	3452.01466379764
