	Cycle	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	11	2.77580089698449	2.42845564201798	1.52863780783537	3.27260304619222	2.03707710195249	6.06383743184415	-0.435096670809799	0.459540987560558	4.64072325318466	10.3859907812889	1.4277142476858	3.5806395642544	0.528525647081096	-1.64625248499533	1.87380804518125	9.96786405832972	-0.025927443425644	-1.93946898060585	7.65987638912884	4.73046538632661	2.34314692364205	7.8411234946625	9.04777384885574	-1.47748674645391	-6.22456356024168	-7.32661821532838	-5.67177801913431	4.63475075816768	-0.189597707564644	-0.0158299976710623	-7.39962082235161	2.36751198984439	6.06236398714827	1.87251384429555	-3.96127697796146	2.55752453653213	-4.63777357963272	0.510953878359942	-5.94126937248484	3.81918635720012	4.23308413956693	2.56332906382431	3.24845722381906	-2.49449393473606	-2.21736025744758	4.5004850461155	0.503601168310524	0.356345653754943	6.88691061185	-10.8776844470285	-0.728009280449442	2.77537821777969	-0.263636846450027	7.73018002099161	4.57980239956851	3.72441198975866	-0.479602175427317	-2.27256995013886	-2.57653565315877	-0.507367709808932	1.813844338335	-0.316664049631072	4.79133755670318	7.97720337595638	5.10819647063181	5.50921187483164	-5.9347882132779	4.16600929585184	-3.3998919935093	-10.8794503334161	-7.60329566237488	-3.52409872778344	0.632817900310783	-4.25174532467281	-0.915102337519784	1.79117515873349	2.98985223734053	-3.60678750980969	-4.45761051654017	1.67025711461883	1.4626206867465	4.09128154837435	-5.8484698679822	0.576182419143151	4.16158962322061	-1.02080524852499	4.57799140424686	3.22440280010687	-2.90484142268633	5.74406596983135	-6.66569158424682	0.148931662803989	-6.65897605814462
	12	1.60548456235847	-2.16913671245402	0.726006371195126	12.1160831954612	1.64323250065354	7.11298559841725	0.669391102176178	3.51024086698135	-0.79938817134007	11.1530851106818	0.118427436399998	1.94841881629782	3.69502947422598	2.26197459484456	-0.102131498529161	7.5818639327772	-0.0389563347216608	-1.13424801245947	3.56007657095415	8.005711845718	-2.88932097981706	8.38858427222567	8.13062863243431	1.08875521284108	-1.01930816225104	-4.93377464900686	-11.3254926628174	6.22470674452597	1.28004472284738	-1.53442154987715	-7.78707755163032	2.02615867320765	2.81853470863371	4.47550948254366	-1.68741090007006	9.08737286344558	-4.0830639798437	-2.76539167501141	-2.06392550427154	1.56170069393102	1.32891704301619	5.71704186014176	1.47067765214615	-3.99751993458722	-0.438320354400275	9.58817838939649	3.0997295655352	-3.61038355504252	0.09883511721182	-4.80096558801597	-1.63032599392136	0.436948530765221	6.07044092449814	6.68798017749123	4.53401637710977	3.4094555159345	5.21477661557674	-6.06120192524395	4.46772025834434	0.427160992049267	0.306979639410201	0.140511543322646	3.88730672347174	7.76730248210606	4.57270262122893	4.47066975346934	-0.200388940640551	1.63911658216148	-2.5338872065031	-1.38425015614121	-1.8661035913201	0.975633367151204	0.415349459371555	-3.4908660255669	2.73100381640234	-1.89849557985417	-6.16170244276418	-2.89386069269494	-0.510918105031578	-0.924153969876443	2.87841666861959	2.14001162003024	-5.5592808485244	0.435269929874266	2.85248159526873	-2.68015364917846	2.34495606745713	5.81533161109746	-0.625920990837585	10.0854133154498	-4.15902039428147	-2.72881288041481	-3.7663122128979
	13	2.95842030721178	4.77656242684861	3.91960107742807	5.3554205645828	2.72163277431082	3.56296813094923	2.16755302948513	1.76372165045768	3.47495311331204	3.19259129475904	6.69646498650627	7.07373076772365	0.669391591793556	0.924918750379675	0.222003635365581	7.60179608781982	-1.41836595733275	-3.27350628725162	6.09756132690836	-0.551117140294991	-0.0761687106441968	9.26337641511509	3.33629145968143	6.98071556532432	0.00557603910283433	-6.62812981211346	-8.4211326527261	2.37156865486213	4.28730067277684	-1.64516131564869	-9.08138892817442	-3.36461899269761	1.67867567201665	2.33396945401773	2.26968331097078	3.24805690855328	-2.41051159347535	4.55420777401923	1.90635225359347	4.6282881121424	3.57906057596028	0.288049951528592	-0.412956874810334	-3.03022192396929	-1.57692961571865	2.4501265200106	2.50088350025999	2.47808331616579	3.86670163296367	-3.03657191407001	-2.50532249859225	0.739579751255405	2.22859447750307	2.9642353057643	1.71400031743178	4.59454975541667	9.673024610619	2.26859755932674	-1.00329064589414	4.64838158787825	0.457730256438026	3.32021517794237	4.20770728335356	1.36501514758311	9.20322883123481	7.12541863055776	-4.24726752872084	1.40156670275428	0.341940352496749	-0.158084685314407	-2.54276671645403	-0.00650985438960561	7.63884998740559	3.27703473902147	-3.36368010661863	-1.44803388403398	-1.18110630716637	-3.27316123036599	-3.25394401984568	-0.850186762328576	0.692395160484921	2.39661784699092	1.69500912702188	-3.03013441178246	3.43563157085282	-1.0130527429792	2.75493358218682	3.92368532437558	4.7560281575652	9.11586742251893	-0.456209815389229	-2.26791365418467	2.04449627763279
	14	-0.632348252408519	5.47505349357289	6.21765543130277	2.48349491199178	7.04433362713371	5.39975856136334	0.654727090814504	9.05902263918142	6.85393770675546	-0.69421889386922	2.6111338111773	-0.541431382986957	0.798317549322292	-0.307671004369695	-4.5171549530005	2.16275793507884	1.06500430153937	-0.53821318385053	10.2782758709191	1.74926273100118	3.93141493646453	10.8082260200481	1.57726086781167	3.36712446449155	-1.85125049700628	1.31081815859443	-7.38577450472621	2.99980988942843	0.628287322424512	-0.511201695198906	-10.390514965583	5.11314750503971	0.0639650333641839	0.861341472849745	-1.09796260074563	2.61221173087233	-2.64599504909256	2.86551335043987	2.53634718237936	2.4475953875326	0.806359213255746	-0.174708786559677	-1.36409381108297	-1.47190834708999	2.37070398117703	2.28963841077439	4.64783611313715	-0.557023052920613	1.3629643512204	2.2891755578039	1.90062580162248	1.02688186385512	5.76040310214285	6.7975962866567	0.589889584102821	9.60200241255461	6.42688635971263	-0.693282352870938	1.6734093178834	-2.67278678202729	0.710749736533216	3.34352724340806	1.922440762115	-0.620796069746575	8.16594539708694	7.99152618135395	-4.40451487167775	0.0690786842469606	-2.63192790115681	1.79062418616468	-1.15954392561162	-4.57886881757213	-0.387816516981729	-0.841461059844733	0.188536614578879	-0.552908434361598	-5.32587586447426	-2.43115832249623	1.63827370546687	3.81015292344273	-1.98156099237212	3.45404202418922	-7.65340380750331	1.38888676933402	10.3538314575753	5.00267746166901	3.6354016606083	1.84549697528109	-0.511342278116899	4.21424886132991	-0.198579612421781	1.43826687817636	2.35892903446711
	15	3.69207636277952	3.00792745274885	3.44196576148761	5.12109249628566	5.74231994874663	4.81876342144915	0.377874458260521	9.36248256551335	1.9120336447977	2.46509618453547	6.55879101904293	6.21267424888629	4.46378010545459	4.88709914915853	2.90539068648741	7.43955234412806	-0.171851830549713	3.72236722067191	10.2772704025183	4.37926709602834	-0.408703476018673	7.51522309964548	1.04102857214275	-0.338598576568074	-1.01108480610401	-4.78814952773109	-3.93074701207433	8.99296525118007	-1.01909613471162	3.8729684066866	-5.46789260722835	3.40312550297404	2.7619296380899	1.57128743092017	3.59470401331555	5.84239447934669	-2.67041065562353	0.706419994306998	0.209997326119264	8.83926542105201	-0.91472146799515	-0.517575847469743	2.14135739141329	-1.08400797288596	-3.38305657274577	6.12621236660561	4.96821665753987	5.05819973929056	-0.483341248665056	4.17224291667026	2.11556538714376	2.0521152786896	5.51928393640719	3.15155685566879	3.73749854785365	4.44899339797121	8.58469709437941	-0.263539429640787	-1.89198471578084	2.62574626429341	5.82888614732838	1.4071195343522	-1.13664255087406	1.74511597538549	6.26171929944576	5.13790760925986	-1.53739798986589	1.28924441721574	2.24262041583643	5.01408814895149	2.98751312932018	-0.158699622057156	1.02468163726098	0.746908208220702	0.100510761146325	6.06177834315622	-2.54130317030013	-0.27364931801003	-6.78523240837148	0.10979947950409	5.72949913960247	-1.07471476283808	3.51723400778974	-0.408034479459275	2.27291673407399	0.909698454012869	5.10796741316153	1.91259507265659	-0.637717204141154	7.80545618586621	-0.0981741276600587	0.794404359552573	1.66216375588283
	16	6.5171857803266	4.64044186124283	7.00257187893658	1.27775562206125	1.54753284527214	4.43435979760852	7.93541326026252	7.16732773918102	4.83232676532589	1.83770743288096	4.671143722539	5.19824416498614	1.6207463652072	1.7091683445924	1.57254046872731	3.30434498864815	-0.960889074910483	0.885164600736061	14.0900427818988	7.42977242099187	-6.49619362689555	5.26127707560681	2.0692354626899	-3.37283719610332	-6.37672301524526	-1.08144459724281	-4.52413885412943	9.38399413507068	5.28840341707655	3.24625003934671	2.97776679598155	-0.0820739854152635	0.661207534113601	3.05637959008118	2.94964266492934	7.12666269279998	-2.65531283088512	9.3115658283923	9.88402289265468	2.82127893503821	2.34532929149282	3.88555922529395	2.93940682169341	4.31331741012764	1.74791363791792	2.327425504649	4.57857498942712	8.50359855261604	7.17504074241424	7.10607485523997	-0.61495302745152	1.65681644835513	8.13191258462939	3.29148952453124	5.41335415182311	9.97095248814367	6.99507352018736	3.04434231450341	2.45579563758201	-7.65279337234188	3.34922389104759	4.28452095831017	5.93824970658989	3.75491931894703	6.98830721217564	7.34688644113976	0.581402798507952	7.22760653592741	-0.349894136956209	0.547799348436456	-0.307613858438344	0.699650827541973	5.22409624639931	2.62357917851659	0.762752281708345	10.0997991457461	3.47751704635812	-0.363527694533332	5.39068640324149	10.108899002978	4.88346230088746	0.968441364602768	3.81875130294702	4.94502405109415	1.18685498567356	-4.78528189057306	4.16338437628565	8.30086653298258	2.50820536317133	0.157775324802969	5.62874884191933	5.69705682292624	3.51499043450303
	17	4.28011369865544	2.60615942024833	9.64306926310155	0.469791561656166	1.59838647201468	1.7753945307395	3.41175622395303	0.147295991115243	1.02083824539841	2.09199641026453	4.13543011882484	4.3276773410139	-0.419181579381984	-0.970056252283939	1.44815467785247	4.7679553672433	3.40253217485224	0.426204566098022	4.46641584872305	4.10460397358565	2.78228049071913	-2.9893061674793	0.900704942470384	-1.53162700236544	0.0625597655039201	-1.75203895523009	-5.31591623061649	5.63550608648802	10.0681830363246	1.88500319429477	3.03647996901509	6.09463752953525	5.1076563493325	0.821283807720647	-1.61389993718376	0.865026773087266	-1.36587510859044	3.68079176219271	4.29674512216025	3.46749696667575	2.56978937077565	-2.03200974967513	1.42288111511061	5.17452913667239	4.14329713746884	1.65423217240095	2.08488902826639	1.2354276954311	1.81803925198892	-0.555907471351929	2.63534368760611	3.8110000860006	0.501902819189127	-2.82570936577213	6.12831776982966	2.97655999019116	-1.46879287868524	3.8147692598609	1.12431669551506	-0.0013020514497839	4.54934046122617	0.796986377188659	0.655811674380857	1.7817845307236	0.350843088415786	0.468842473245786	1.19929438879535	0.0598079864494139	-1.6427392507303	-1.86826617512997	1.10389642823884	5.7363668202288	4.58448518822297	-0.718311063995316	4.68277851477887	5.54059973679341	0.305944558918782	-1.3747569884481	2.78998035650557	2.03103005322009	0.697746808006741	1.5531635273237	1.87007566217471	-0.59919937862287	3.47612255967761	1.9929036973781	3.36135391718108	1.54350046871605	2.69563420662507	-1.0895877732064	2.88920573459018	0.0961106285758433	1.05616082575716
	18	8.93210752059758	10.7857048476744	8.1822976292915	7.56313522839901	8.48686987683232	4.08668306837808	10.377810425307	5.36602875245444	1.56105555819886	-0.954005584987499	4.36272539492984	3.83862797986467	0.195940027075267	3.43663838402426	6.22817624660911	5.95681496719499	2.21884690502884	0.731049816261475	1.94337883570279	4.82820565200109	1.00565582095805	-3.69149796720194	7.97641495829339	4.72710542567302	-3.38423825482414	-0.581756052997662	-2.09772725338826	4.35818871150059	3.7543117233563	8.89608185332054	2.60820174622313	6.71151604244915	0.759058589411325	7.78825203015094	3.90610687992648	2.96444060375461	2.18494123099026	3.13784526489235	8.52913500149225	4.06142267718587	4.16198127858752	11.7040959470041	5.13906860620773	2.9599081509823	7.38103536882591	0.377961848457744	1.98476716394043	3.9715340596822	3.33720328009349	5.46826231129216	2.27075180679094	4.49475783092203	7.5844243993688	5.10958602909886	6.43778737591765	7.28872257161947	5.88088453102409	2.25932720922538	6.83921071966006	9.37247732141941	6.57713461063395	1.80701065190078	6.9165294928107	4.31843136062253	4.50777951644704	3.03246394298276	4.63179252695772	1.87023409744324	5.17723299918634	7.24464744305942	6.57635831929383	2.29580168358734	5.75990108524093	3.9584452910758	-1.20298988414106	5.81898899694716	6.25841904112258	5.14630102568844	3.34504634638779	1.17125223294215	-2.29104062557144	5.56857450531152	8.80887073879239	3.28210356246836	8.34439065027254	7.06215975080977	8.9091662592964	1.97743731765877	5.59227856878078	0.294231281230168	2.02957987880563	6.05098843432188	1.30552133976244
	19	16.5685843568222	10.0137525124183	13.7278413424324	2.27414278014567	2.58276051169833	3.75545044086903	3.92149618305211	1.08202710414298	-1.7242118949398	-2.00067713989256	0.279154963742258	4.09887020255655	-3.11930444134214	2.58560861236492	4.35530808852673	1.25622320535513	3.11229937218013	1.0485783875065	10.8289891347194	0.924346416149092	4.77700848389395	5.31978290068128	0.972175114479796	-4.16975519757216	1.71532694301368	7.55459704275654	-0.378365353862137	2.5281712294227	2.22595501812248	-4.21736748229978	1.89113405882654	-0.689903467809017	0.210091133226342	2.91168137349041	2.48541014567672	0.174434157834185	0.556572189296276	-1.19156039502104	1.98265324244494	1.11962872644563	2.58578201644559	1.83019945206888	3.83314876941313	4.42588937888468	2.25900154791543	0.521247845465041	9.29853429129116	5.01222186948007	-3.39998689525873	3.66926208738732	6.57410990369408	3.12723230107076	0.270888732978165	4.0260644955506	1.01439585355547	7.53880766695238	0.717002234556276	2.9517599101132	3.72017161113808	-4.87642881840566	3.46720808229929	-3.45535516780637	3.39645547789951	1.53101025690012	4.35189895701842	3.4916297534146	2.14996048120702	1.34205092918364	-2.8183772332095	1.56832086117856	3.3480619490274	1.83850001112478	6.94946376346434	3.53553093164646	5.63749096123865	8.24085951972847	3.62721207198138	4.3456680360041	5.04380642371461	1.44126562892507	1.92307876455061	-0.471936853484294	6.3756671768997	5.57360098810477	5.23289850097899	4.81070044050284	9.134374127917	5.27731691078498	3.6112103353471	0.598504583687827	4.75933388884278	4.50026708057612	0.818517501028964
	20	33.4081111872979	25.7660780582219	28.9749942735139	-0.872007453152037	3.83239546888399	1.11132359299791	5.43356886231959	6.8933160201359	1.03740533329074	1.6328586736222	7.00232709504417	4.67551246765061	-1.43844560473099	8.83318762395447	-0.170943278956656	4.67968581685091	4.07297426363675	0.709386587809604	3.46910340009708	-0.138580878137873	0.50507047172232	2.94765387106872	10.6109820681122	3.82544736062891	5.92007296716474	3.17772745056118	1.69792853933268	0.594615037569383	6.24544714099738	3.57117247768474	6.22335151892094	1.59712891623076	1.14640205330306	4.35855434380073	4.16878442505777	2.14244329977737	0.796404075356804	3.82748614296725	3.09967794668228	4.18622632620099	4.4012862564723	0.489149584091138	0.189467427974705	5.07855284265588	4.55124010624604	-4.6845391091374	4.13906771615893	6.15859173622312	3.14260615916646	7.76105596914022	4.71274996899956	4.32307107848828	3.56781111498822	0.289645364133321	2.07255990285557	0.428531027128884	5.87137713650918	3.50107939740383	-2.97379687798093	2.44806493887154	3.1703917639561	2.85372182322863	2.78366398496655	3.84461570579879	5.07792280924514	4.2804781938321	-0.109534462402735	5.17732093093127	1.34774225386809	4.45210567554841	-0.130142939457073	-0.181716504737778	4.94463507214732	9.1336465154418	2.82828547754798	5.86490310125009	12.683064431787	5.7678935707454	4.52183520041763	-1.38997243081303	11.2523029878153	2.04572195060155	4.41602094993323	0.21351345648327	6.7112094068325	8.58031776065491	15.3533253780952	10.300044776146	5.79940980198262	5.30865783491117	7.08259882108723	2.62110328567087	0.135471761181634
	21	50.5614737316068	52.6388942858548	53.6086986715154	3.18514673603386	2.08353854304733	0.228855607097103	0.135339627548092	6.30260163142793	0.934677051581275	5.56829559339531	3.77293050584103	-3.3854795260977	-0.889178097412696	9.45488788313378	8.14577667557114	-0.625314232282108	4.92740306803262	2.60452713765153	0.445076529458674	0.427456478196291	1.21340267917822	7.07000488570338	8.94471442013128	5.57550475568951	4.07795962301725	9.15938159991947	7.11204171076224	2.72325925706991	5.04588257158957	2.82786509709149	13.3279933596405	2.51694528425833	2.89799558809955	7.40832959924683	9.34707598763089	0.140755055996578	-0.686593747197549	2.84989316382598	4.94028771893863	7.23779186704178	4.82319944645496	2.91954001418071	3.15636519686268	7.45188118315218	0.993645818723053	7.67083793646179	14.1734106912172	7.34391984492231	2.3338939952273	8.14505204043508	6.95067967152681	6.62346633703055	0.960764274434041	1.70376423642392	4.22208886192857	2.7294137385752	2.11388086398802	7.15067914901374	0.848845095600154	3.1059650015718	4.84354235215778	5.75600207428397	2.56223042134388	8.99793202596629	5.39571744537807	3.30691843797467	-0.475201642658249	10.0907729373139	6.70767160930336	6.59846277111865	4.67303220261419	2.72669807958846	5.41076215646262	12.2591370419314	11.7717616801165	4.89349889503046	8.06642997495874	10.0157118714378	14.6337870033376	-1.15873946336933	6.58102452804997	-2.32498111134555	3.11260998732723	0.822033313780594	12.6702461078639	17.700435041691	19.0479118644216	13.204792622887	16.6226457190505	7.53201748930587	2.92287103075705	7.14325604051737	9.24535473968854
	22	93.9800482073852	92.0906406212998	86.1948469777462	0.471845214123277	4.54066685685848	3.53822607680831	4.17057311490407	1.32150599047782	1.30269520414004	11.8696601879883	8.06230572117283	8.92928787180927	15.3044812720618	13.9923203991739	12.6760367101106	5.47979877302259	6.12233032954737	1.56835647141361	0.709445216749373	7.69809382684343	-1.27251138444262	16.0812893347784	25.9580555400216	20.4840225838589	3.95833919016513	14.8512705866287	9.60801480986811	3.78601647255346	6.09419320333109	13.4951585910758	11.6382137319806	5.5265831283532	1.82364705687087	13.3103892082331	22.0570665884252	9.91797189184263	3.88913455834245	-1.50536645870761	8.19947845580919	5.4140829373373	9.28036082738799	4.10159870821553	6.13643410950772	4.13381196032515	10.6993932942232	13.3347861335033	11.43174422225	9.38268928704292	7.0082801951994	6.62215918784023	5.20653357826995	9.33119141175212	10.1579891607398	4.23743032803577	8.21069974555303	4.35905593856569	6.25711956494524	2.79588214757814	5.95908832643636	0.452054139664597	4.23125558849824	4.51668934405643	5.08966334176239	8.6159532273341	9.27606255763476	8.09109978436572	3.71927383774619	10.4026175712088	0.434554106715041	7.32428762151903	6.75612224885299	3.65017251776271	11.0677833413447	9.79811133501153	12.7345004063873	8.0514921666163	11.771519271686	10.7136630196228	5.23829926226699	5.86904759261506	1.01557175324433	5.12078305704927	8.56599577192173	3.59988932982378	19.1805195661191	24.8741499675662	30.8398248403009	20.1330809772389	19.2031847451017	16.4746117401864	5.4950611605309	3.00172312427367	4.52529286356321
	23	189.331466875657	189.958198191671	187.956817934582	-0.583843474996684	7.49781081328547	4.74557956697481	-0.194456193697079	0.00637869514866907	-2.25819004391815	14.9099471524432	19.9365523698921	22.9794754147006	18.2865078132609	22.3825563741257	17.5999675969342	1.98802618106674	4.20252600266485	6.18358211708892	2.65484210350951	3.66203599054916	0.315848354018271	27.4985027100829	33.6901306926729	20.3679240366473	2.94454444227449	12.7746238575664	12.6552246662004	3.70434764161928	3.92142745634283	8.47903461177248	16.6930353480411	4.47267921342882	2.08982826799274	19.8049063762023	23.6737833151519	15.0404089600338	0.486564488279328	1.93522756232414	-0.739761206605181	3.44451578603093	3.93184959150676	6.36125208960675	6.77642981470672	8.29402547048448	7.02228307261157	25.4935716630298	25.6730480772349	14.4066740706189	0.04864389686918	6.00758743432016	8.64108608210154	12.1823356073801	6.89531205318417	9.17556188546041	10.0846103260146	6.04138271358443	7.84808329793395	9.87729657802402	0.749984333946486	-0.848155836135447	1.02815606587683	5.46085955661056	-0.38852004121145	14.0839135372453	7.18939172795581	5.63212770483369	-2.83780654844941	6.31188544938232	11.2244094308953	4.47536649231643	8.25919414965574	6.99225920578283	14.5969330793077	18.8130544013138	17.0500269489548	14.3764137814842	15.5810020781873	15.5785737963242	6.42460597937861	3.51044344137517	-2.85348648770832	1.49937172881801	5.89571277945106	8.26951184544487	40.5863809729553	50.6879602300442	46.4455156639615	35.828960692319	37.2173773332024	33.60477920636	11.5107736524797	7.09069159556566	1.34405961634911
	24	332.887320412992	336.752814863881	335.565426421313	7.39050643146675	5.41918747339059	5.70170568548474	-1.0759618887123	4.48996939375411	0.766984406526717	55.5348245569257	43.7745879309709	52.4879514366662	32.1118004072214	39.1593961811386	33.0266660793986	4.91206405905268	10.3410225542029	9.59047727811958	0.630846518103681	0.245509730960293	3.68084903921954	65.7053346664297	67.5030217641988	54.5343614076373	14.3799196451855	14.0107636933899	13.1257685476057	7.29059843686446	10.6884535791978	9.73286288080908	13.4524754980621	1.80409063795742	6.83761309737474	42.4540752718663	47.8599865992378	34.3213377465672	10.347824001381	5.44021384172174	4.4009518069206	6.3921756372356	11.6876507532897	9.79069816465108	4.58901999346381	11.2210296689027	4.92327100111015	48.5361123168641	50.7332269780218	47.3771428952027	1.73854648559518	6.19499198954327	1.06065984419729	30.4285955740652	20.1672985617106	19.8309454735818	24.5242798705303	19.963604599714	19.9174236196059	2.60313995391743	5.95218166100994	5.10795875774329	1.15101425189823	8.44216667020555	5.72731782270694	29.5034046855708	18.0631263548948	16.0418508957628	15.5146728301588	13.1317385595166	21.8035264549681	8.2110416011983	16.5458929053111	9.32211910509159	22.7930580884049	29.3670700065968	29.9365533361761	21.4779450578617	30.8410870106773	28.8047217578514	8.79290089362166	4.43803965743882	5.39685880808293	5.80406202130234	8.81145820024904	5.38182476553993	75.2150950712658	88.3445800103773	80.2698252240089	77.7759055548331	76.8166354378818	56.48098009144	8.92963183240045	6.19706516570113	12.5298611969579
	25	546.127793006053	555.983356176556	553.46290050945	3.00788439342523	8.25827895614566	5.73829084171939	6.99403196945423	11.1155783233153	-1.08457907399315	114.759064316393	93.6261202317241	79.2892695964856	56.2057069300363	63.1930483779688	65.0051018828162	2.78667567682078	11.2603314371045	6.22740454819268	5.66512052588587	9.32937453678369	2.48278014292373	113.325144027584	124.083942189714	108.051648057954	10.9333658634132	19.6509437453515	21.3921660725755	11.351498227491	11.6709084921549	12.5911315874719	12.118316751832	0.134069887301848	5.51350065490624	83.5467479880599	81.6299043368285	66.1297316162336	6.36669924630041	4.24115051941135	4.66297560892781	14.7419557092553	14.0032817234069	12.1566963363748	2.87674698773935	5.83850561724284	6.21607235703686	92.1656384826001	87.2035189332469	78.3636472139128	2.77135534690115	3.96280865464178	4.79814865443495	45.4928047731528	32.9412207081778	30.4087656595802	30.6690557691454	38.9196425016098	32.4604372963822	4.43951224835155	8.98528673939563	11.1818819152231	5.54571339635095	2.28806603816247	2.15407208306715	40.3339717850267	34.7072854076987	25.2042179909167	30.6987604050655	32.3992981600359	26.9136918991653	0.260985277029249	9.08478192931489	7.45818926823085	41.8465959342957	42.3250632575518	44.7436276111839	36.9919346336728	45.6660363790552	44.1870347343693	0.699161193841519	-0.812606188680547	5.73378580677809	1.84117659567619	5.05040937666581	9.761682118512	159.863097562946	174.544994869898	158.941228848857	159.23010263243	154.60700702225	128.178708321592	6.26995096991959	5.98638693063185	3.65698647635054
	26	813.088625423634	836.427162281408	833.748479093349	10.916378581107	11.1232249062768	9.9959836619164	8.43942833812616	10.9326815709255	7.31588548961372	242.725729482012	201.695036702852	178.381021198043	103.750591001633	129.575376037204	119.290089188597	9.61522594846883	17.4388292400527	16.6272014037668	4.21870398521969	1.77223093619159	13.3782603159989	250.916397671423	258.09153265594	225.508525330604	22.8809522124175	28.0770646119299	23.717402122983	17.0675717502118	20.6716630321243	24.0862558575727	14.6213512200638	11.7795876545561	7.93438342060017	171.029686792438	172.520993658535	151.531631088097	11.4951277694836	1.06885473428883	2.94054708492058	23.9463966650437	25.677254242747	24.6825245459249	1.78156645802574	6.25274827896192	1.50136869947801	199.799134095513	183.919954329261	167.355092735423	3.38219978785401	5.37220265840551	8.26001908605849	77.8160904949436	75.6868122032838	67.948404935737	63.5136913432007	70.6916910989385	64.8128511832738	9.50964424513177	4.49962001324775	9.72386212441279	2.15919350141303	8.20019654769749	5.86544448117456	73.0920541387359	56.2950137505259	60.6435047008781	55.0206948263058	54.7303682343418	56.3436425599484	5.49670731376045	9.36635220171593	4.14933617924316	71.6658364308232	67.3648978945384	81.1996718409982	74.2485556310057	78.1598311870121	78.7738509484725	3.83065071576539	0.77208375480177	6.55731339426302	5.67268135319591	12.4370263726632	9.67408263725974	291.786071689287	310.303049756573	282.504606703423	286.68835013501	275.317106239485	270.029854401519	3.21513579473594	3.76540190217384	8.17818931605552
	27	1105.13156329305	1149.91040831722	1142.26244658749	19.6923525432321	22.1378153010774	21.5735427247064	16.3510229047424	18.438935836527	15.2564566860237	413.126211534946	347.934055958963	313.382147072379	210.112145728879	230.027353883708	248.763469943511	18.7424698644882	20.2246190984042	24.464089996075	12.7502582139923	16.48175617578	19.8312623394277	432.024122939869	438.226887495479	383.974786288222	29.1094807038062	36.4896637882548	41.6578967519672	31.3279182539509	31.3277031175212	34.8434154190973	17.3084208419959	13.4205317972692	2.7307614726933	301.125956927928	306.275014933994	273.982210224425	12.2459979016176	3.35148532373023	7.31698316673646	38.171550642589	36.8386202120819	34.6181118163659	4.49784280182394	6.60075932817927	7.30172242153367	355.497206892556	322.67556002538	296.992813365162	4.58490307442207	11.9984543720402	5.69841391107275	156.696961379402	132.299257795918	125.953171194114	128.79843805875	141.647273750254	126.492601038894	6.73067898721411	7.05849423337486	11.3410036470036	6.31597483811402	5.5809663113514	2.62012921179758	145.917104222128	125.029921393039	115.5761309937	107.33967882921	111.527946851157	111.918393273323	2.88257524717847	9.04169515246213	11.0263396059509	148.756186027186	142.527472209115	158.910692230515	155.122014480837	146.894468804805	163.146974414151	7.36914664255573	9.54741128339992	10.3371987100213	7.55791911760934	8.38436473140791	2.72199508831363	494.348494752991	518.944205652466	472.554128855986	482.301728353546	462.872375151438	463.332199949561	10.4788161558099	10.5736072450645	7.50647432293272
	28	1396.93319280031	1468.61674458278	1449.7640246862	31.2164340351455	41.9743905117266	29.3273174272754	35.5821992927176	32.058779936152	26.6554306208991	630.232544989511	546.018599602663	494.738869488443	369.196128974105	394.546214063626	436.979476449635	33.1955637621077	40.5746986403419	31.8017410905159	26.1066461519586	27.7363020115408	32.6598738664225	674.740279647185	671.071045762168	592.941326296399	55.9251916199628	62.4000968081755	55.1960305958328	56.5913293280564	57.9049932774378	61.8906263831186	10.7686064297777	3.77208306197281	4.05002230308764	496.958429912961	497.071633752704	451.985665502433	14.3649244488834	5.97632249339858	-2.05606582569089	60.719755534612	64.2476267232287	68.2313450008623	2.57520118970388	3.67820031177143	7.20121517958705	579.819215156127	523.341557826496	483.520606441315	0.24277662586519	7.78317302961386	3.12679739037139	276.53501745584	274.622220891303	260.278375625787	262.683422452741	257.524880356507	257.721552791836	4.96603423049919	5.95153947391327	4.40189361656257	-1.0532470928938	5.34155919885507	1.3887926233956	260.207655957521	235.734584034157	243.998783209488	229.262176817652	218.12681347944	225.283274370719	5.22683974354368	2.48828434410643	8.33587044289698	270.322524405522	258.98935390853	279.454082517393	275.13390734196	252.375750223878	288.258248634669	7.22768644217831	11.3038890917069	4.50986274547176	4.46273035745526	8.90920002475832	5.63242125194574	763.782278130011	795.183411262279	730.039907042987	737.639414026889	710.265776217329	724.009498801224	12.9069753913291	10.363777234229	8.37519632254634
