	Cycle	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	11	2.30945984516256	6.69613498109265	2.29280539706269	-0.0176179386608055	-3.40359978570996	-2.63913287553987	1.93234664636748	0.251066343182174	9.7107209800015	6.445882609215	2.07849446866931	-4.46128274160219	-8.61470346506303	-9.85796808374471	-0.795545254837634	0.831842930920175	3.40835548772156	-0.0794326070927127	1.91966596727434	4.59492848585523	-4.20596655844474	2.89908389593256	9.32441866093905	-1.90959088871568	2.93067032947329	-5.577229326419	-13.718104341684	1.93817334413052	-4.17440904565683	-4.22255045782822	-1.62581756367308	-0.655936818056944	-0.199013971780914	-15.6069997858458	-5.86426479747297	-2.01322194671684	7.2800710890042	0.00729349364610243	-6.04601645945149	-3.65617817727161	-0.714398648852693	0.068448376519882	-6.25008480116958	0.0767099494269132	-1.73409570334479	-1.10078659269584	-10.2090939884001	1.06776025901854	-4.16537227520439	-12.1476652617157	-1.14302227472126	-7.86186497793005	0.633701774057045	-7.61561008219087	-7.25855388258788	-0.376152035079031	-2.12868585441993	4.50383992660863	0.503726948526491	-1.83115035142373	-6.45894978453998	-7.46925172269948	-2.86282985656726	-6.61980163329554	5.27526863579169	-1.8546568964066	-1.31508698989455	-1.24641162741136	-3.4323747918188	-0.33044448016426	-7.29182272402522	1.89940905345884	0.53231108066484	7.60807971598933	-6.43408723281027	-9.32315015557015	4.76683917028549	-2.10984433111207	-8.62592542377843	-7.08554582226498	1.90859644328611	-0.796107960446079	-9.26411698035645	-3.45980863865134	-6.53372469804253	-12.422475847512	-11.4756632049966	3.99589592463599	-2.23996478529716	-8.36788826113661	-2.58486728442222	4.78498409171971	0.277934789841311	-3.28390741056774	-5.26927639964106
	12	1.03671914687584	7.50859091751317	3.00105806362262	3.04244653371461	-1.1009343254791	-1.20899319712498	7.40287444195656	1.65468020787921	1.72649627149895	6.51450681503229	9.30927803814211	-0.447947648238369	-5.68258552731004	0.0582533209844769	-4.52298311182858	-1.1208178780189	-5.85227207438493	8.05472451449896	4.87875211582832	6.45186057762021	0.110414808694259	2.06541587011179	8.88638491498386	1.58521814912001	-1.7338784368867	-2.8921134001921	-0.158778850255658	-1.45087432705168	1.22657644135143	-4.12703275393687	-4.8392715532209	-1.20809832035957	1.17599557727044	-9.7145803862968	0.701311026974508	-5.10479525358642	1.1866942821971	4.77325346326506	-3.47628396786877	-3.17222501807282	-2.68258978750055	6.2580238716555	-2.55255316789317	-2.88857084078791	1.31906353959766	3.76935022136604	-8.38333814272119	-4.39958213025147	-5.84119310569167	-6.60666185076025	2.4010396390604	-2.99729502135597	-0.0168330178757969	-7.03279117709917	-4.90340859117623	2.75233540229692	-5.82812132117579	2.39995606922503	-1.7012123903578	1.28096747949667	-10.3212294742307	-3.56734125282674	-3.55551265244139	-5.44665652395634	11.6775639199514	1.20080547787165	-0.0868177149386611	-1.27789506837235	-4.43008152399034	3.53425225492265	-2.35048568569664	0.228250315020887	-2.77052873142566	-0.0189192152456599	-1.51844477584746	-4.35393405837931	-4.63729914112992	4.57941772997856	0.253143357565932	-4.07162003124085	2.08910535544783	6.07675453368347	2.07381683790709	2.47307678227753	-4.78776314878269	-1.78922126097586	-12.8917849557092	3.55253916099537	0.861179707476367	-5.31159151038719	-1.15301076035666	6.53974780549561	0.383302100064611	1.44092900303895	-1.50851247239871
	13	5.08588425323978	8.12274770135809	1.80268788963986	4.95633124607048	1.8444161748439	-1.52750456584181	4.88019987916778	4.48874157757746	-0.212470298009066	8.76441687963597	1.23641744460019	1.13194312352607	-1.89850494362508	-1.42618437413239	1.01495198389875	-1.23475385213624	0.986728600466449	0.624157242264118	3.47051402725265	4.99616805613641	-1.95127449683969	8.13014369091161	6.15923833775014	0.252323712091311	0.121079753912454	-8.7412087240009	-6.51501529624056	-0.792800296535461	2.91884090884196	-7.13681997973708	-2.23231100386147	0.157025263143623	-1.33035384063987	-0.077423427514077	-4.09224673759491	0.871529014544649	-0.425881711879811	-1.00583627594642	-1.73572128506385	-1.59788299310094	-0.392468195934271	4.69037429893888	0.642211973630765	-2.13603052333292	-4.85820365511154	6.38881894374208	-7.03154728582103	-4.92606930412876	-1.43269907781814	-1.38352093663707	0.658307257292108	-3.35367410928393	3.44465153240708	-7.38351055890053	-8.51850536362963	-4.13785641246523	-1.27348491319844	4.8173158028344	0.481907687322291	-1.90526114895101	-7.15190116103076	-0.400960136595131	-4.63198434980404	-7.90280598851132	8.81085187205645	-1.09645049201299	2.05972689423379	-0.744768934370768	-0.263488144459188	0.299519281046742	-1.74868183286662	-1.32611194101719	1.49635806292554	5.72099899158184	-5.29313493984864	-7.45843188798972	-4.02587511099136	2.11878280692144	4.97661609843999	-7.23871663222417	1.93771435070994	0.894698968686498	0.14587951965359	-4.3742407938571	-5.74949761407515	-1.92350677948525	-3.25372814095044	0.281897401916467	1.4487693502997	-3.59913929742743	-4.65334942321078	4.05987118333906	-3.31363023702306	-3.56350494497838	0.0947393452047436
	14	3.11738164248072	2.19341426221308	5.19333778911459	4.83474232762183	0.414179491157483	3.83535577315251	7.47346416151413	6.07814058663462	2.30695775265303	6.40211933406135	2.9200808845635	-4.27905775595173	0.523246699798619	5.03277268823604	-4.13116439504938	2.61124609421222	7.52704017371707	3.75077340776261	4.43192193640334	5.31639378750606	3.58750470506948	-0.971645314751186	10.8754073026157	4.5489922941033	-1.40057903307297	-1.75800391078519	-0.302343487903272	0.354802924794058	2.72103612405499	-3.26906025977769	-0.266199683123887	0.776050914486405	5.60521150636214	-4.92398167206375	2.65907407783652	1.36870732345142	5.3912767425918	2.31415390968778	-1.11000550768404	-0.548593379629892	4.29217354787943	6.845642078335	-1.78686984078468	4.02183649673316	1.03499840844597	6.40801574928264	-0.590125223307041	3.17374154504796	-3.44961064430208	-1.02081547475609	5.39938850520412	-2.70785921162951	-1.94953035795697	-5.34022588443167	-8.42303129310403	-4.13686338924526	-0.541144357835947	3.78035674700413	3.7715994442292	1.76010010733717	-1.29883133182193	-0.42799517837102	-2.49878153459031	-1.57587768349185	8.81341343550594	0.159872897227615	4.4586741755611	-2.44469180506621	1.07974274270873	-0.525833735447122	4.32325065532814	0.843239056111997	6.98930108265176	8.53181631804364	-6.40947463865723	-4.5527871242075	1.26794904528379	2.01362155896186	-3.71956131136903	-1.8052677011101	5.73233564026305	0.460339656389806	1.40208717402902	3.74154959328916	-1.01718923599583	4.67543047297568	6.58359699066659	2.9415107078903	3.34052507029082	2.34940325625485	1.89176892782689	4.05403660653792	-0.737089749168263	3.35686641571738	-2.5056009686914
	15	5.26245095396644	4.8192238023139	5.3768323084787	-0.835120937730608	4.17554591009775	9.18181135826489	7.77808989363712	6.24472410663748	0.236674303086147	10.5070927187926	1.03899973325679	-3.17054280023967	2.7569242565778	2.27552266845032	1.80278211416044	5.28416541203114	8.58337393908823	6.10092812409312	4.0768274169568	4.18941470077789	0.975468853052007	5.08131503263303	4.62511279808132	-2.59347574650747	-7.57722990418642	-2.66362847655546	-7.07819466173169	0.514732877221832	-1.89429831958114	-12.4430200320121	2.10600700127725	6.87490964774406	-0.147204468034033	4.01792288399884	3.38849641958041	-4.10327760763357	2.42589076446711	2.60932520240385	-1.99787614202523	-1.22217827137501	4.6772952025176	5.09404312026618	2.60589804994925	0.0965999229483714	-3.76032541425229	-4.23494605126143	-4.8371408831008	2.08371782544964	-0.85347570765407	2.5343757654091	5.08977521907309	0.853842645782606	2.91971649588413	-2.31383739521152	-1.11251032693963	3.69722707681194	-0.0486601299753602	1.754710657533	4.62767071727785	2.74161542724005	-7.40987554658659	1.79050447482041	-0.0244697982698199	-0.0748706674494315	5.19835783450617	-0.808623651972994	4.00260311030979	1.20453244740565	-3.24477712939188	-4.12755784298133	3.83484383784162	0.643452143972354	3.80413966247215	2.79617711858737	-0.953719951990024	-5.43389680155906	-3.77208537780916	2.66911295437421	-4.50315724241955	0.666767328834794	0.114280631618385	1.07537235190648	1.56597084522173	0.681571803518636	-2.12438737333105	-1.18981936261571	4.32705188743603	1.28939859408547	1.53770828001234	-4.36284551399604	3.78225734085936	6.8591445779648	-1.7106490366923	-0.528657020417086	-0.218113983778039
	16	4.68512615912186	7.8388184811065	5.26824810441758	9.96586868097256	9.2497383061891	10.7814038381548	4.92662012497021	2.15173728089758	-5.22484543437076	1.92397710296063	-4.14157892841376	-0.328663510846127	1.2057122315191	3.02627307463081	3.67328240873849	3.48675672953959	5.23473393165114	9.43459466807872	6.36333417172773	1.18245025017313	12.4141973977903	6.11075965199871	5.67125086080159	0.569376706221192	-3.10706915258379	-3.96380544717431	0.117697308572133	-2.99415664645039	1.92729834282636	-6.68521895846789	2.24117838327038	-1.05440863838521	3.93347814504796	3.59866359855641	5.31172918557331	1.74084514256356	1.87822229628091	1.5498905385939	-1.63784818417298	-6.5104939120547	5.45468233366682	2.67172826030583	1.10734206069355	3.96386781085948	5.99460937566801	5.5096215239364	4.58465402947604	-5.18688734924308	6.28827125123644	-2.25889895396722	4.60902883471135	0.115983768177102	-4.43767793928782	-3.72996035128199	-1.32262728752448	1.1193601071991	-2.78986568939581	-0.861990814933961	0.593763609478629	-0.155095154685569	-5.38497680277578	4.10173259066232	-0.811180581882581	-6.75115692746294	6.95812799450414	7.55493791075332	-4.76046592009334	-3.83715370579012	1.42134175480987	-6.53397410914749	-0.545706933567089	3.30824274275346	-5.15329390067836	1.30562194606409	0.51662837773074	-9.02475448205132	-2.45137442496252	-3.65701248774985	-5.05058297436335	-2.89400557262979	2.22393373380055	-1.79295453228997	2.03054479661432	3.60138447641475	-1.93048053761959	6.28637301652725	6.39315949124466	1.68520917717342	2.07212188256472	4.13371763448413	1.64976076675975	7.41643148821458	3.70245625505595	-5.03356703601094	-0.0085670978151029
	17	8.44682925495908	7.32403961163163	7.14691592379313	7.5156178052348	1.69172321031419	14.026327907518	2.16822132553443	8.10289115612159	1.85344860373334	2.18980352809558	9.09537247956905	1.1862039820744	3.41353357477237	9.12881156699495	2.83628289070384	2.87420493816717	5.04273417782679	3.98889324483571	6.15312003488543	6.64104135597427	5.87081772140209	6.76062087436912	6.79582035726798	4.87751028671573	0.889281126263086	-0.21611502856922	2.46408271281052	-4.30598180541892	-0.335280372111811	10.0377288826003	3.81091874524191	3.71660086195607	1.00846742108388	0.577751573817295	-4.6211350266185	4.06471342628811	5.62914306534367	2.50361704929583	2.44370333981624	2.68891130637894	9.04673202326194	6.849581399817	-1.51913638726637	-2.7619450682123	6.11553622078281	10.062745009147	3.33382859106496	0.321830693368611	7.25508491632354	2.53193813167127	5.5228667218289	-1.540040983773	1.12914882838504	-1.0435846791197	-0.244499409434866	6.36361019065134	1.31833956366245	-5.17453815841964	2.34327609979528	9.38424763001831	-5.54071321131596	-0.160460560995489	-3.62191427661946	-3.54082992965868	2.08108017861559	-1.19526705488261	1.18512507270225	-2.75142657797824	2.13112523471409	1.957850289833	3.18504157237248	3.04259869429643	4.42584531411376	-1.08991343131947	2.90789458305881	-4.31837338253899	0.238100625312654	-2.09564092453365	5.66813054307568	3.60156765074589	-7.29863374228989	-0.217649015811276	6.61115091337524	2.42097662281321	-2.40595320418652	7.90135651069613	9.49824435349638	-1.20352835456742	5.96070131410488	3.29774977375655	2.18557044151021	4.41159910933038	-4.31717839526482	1.82026913077516	9.19328075346357
	18	8.46122467962596	10.8031543965235	7.57785562753543	5.7752333781973	11.4065406030904	17.2562100420237	8.33458930758115	10.8979215269947	5.97466130780413	5.05679859593783	7.01732367633849	3.35732523457318	3.67505732426707	14.2572535101463	4.47116181957153	6.23109807652236	6.34789426492807	8.1781900494052	4.42925077854488	2.09646273931139	9.32977744807613	8.33105145123773	-2.0837227283364	1.34990315712548	3.91402491663121	1.95454307728505	-2.82822564280195	-1.51858131832978	0.489143927179612	1.6511765849973	5.4071058457439	0.573282668447064	2.63053191566723	5.92891199219775	5.13892326116547	3.70473372462311	2.09747453230375	4.16572512649964	-1.78519789142138	10.0726919332528	9.7855761249748	7.70053325696608	5.501105926528	6.32450445694303	5.34135457994034	6.45078927479699	5.47490031936468	3.1866601159345	7.1019636807423	-0.907640356206684	4.20062560544557	-0.00271140242602996	4.40671544150791	-0.160128424666254	-3.77911444405527	-6.07408033963839	-2.17216231887778	3.09251288467021	5.60447168041219	4.62040216901323	-3.00409682125519	7.10701390278064	-0.189473057548639	-2.10662236942062	9.06003076085653	5.77556167298098	3.64776822101157	5.08972407848705	4.7083928625625	1.48319701073979	-1.1564858602278	6.10300618281508	3.11889006147067	-0.319426862136424	2.64403799578758	-1.79684904385522	-3.94917026476014	-2.66305342613305	3.21429708643154	-0.59044948805149	0.922914336607391	-1.95618664653193	6.97108337682675	6.09105079456731	4.94036582959598	8.69977168937476	3.90020515738433	4.20170180018977	1.21104235331586	6.44438204180278	3.08926128009625	4.96888083428985	4.36870680538414	4.79509984072047	-2.66389461527888
	19	18.5472665630059	23.6451630216925	14.5701011111987	9.92696668992357	18.7453868550438	21.8956533502351	11.2434928325392	23.213034857944	14.8830916314801	3.25989965216559	3.42962143972181	5.04607513827068	5.13630614241993	12.8686667624552	6.13356695382117	3.00470258845507	10.928649808191	7.76959623712446	8.75566575909943	2.89037987112533	9.83427477458008	7.95687490774526	3.71054678908877	1.62305020217536	0.867942079795284	2.75952391018473	1.05853454486805	-2.74957266767433	9.89995062880462	14.5099740876076	6.97859083863659	3.66362174332608	5.3201257741639	6.4722971414476	3.6729321486464	7.92253334625093	3.53792604799946	-0.401828921016204	-0.133578411128838	9.84830578166657	12.5506641343945	10.3802294335401	4.13695240871493	5.79193703135297	0.87669017389544	4.09188242751225	8.06403020286416	9.03861333818259	-0.817554463212218	4.73915265475171	4.1166962833322	-0.934976746605571	5.36055778367245	4.88034241819423	3.86051676002808	11.9889609575612	2.14860101178692	1.85775050180837	2.83471837756542	5.34056175280693	-2.8424072863927	4.06966130713317	1.58910170696981	-2.37842123492101	9.25920635871807	3.00885182386719	5.27012350974655	5.98014463105392	6.99752266745509	6.53316423210799	5.15327080581437	5.01129644293997	3.27461014776236	-3.10828227071033	-0.66747683704034	-3.03131963460601	-0.443678671274029	-1.15156333057166	-3.26032998237588	1.10924420467018	-0.816285568870626	1.00127700411986	5.08525422976118	4.820225092898	6.96431883732021	3.90129975126365	3.76016219977646	4.54809006735377	5.08824336156613	5.79420256390495	5.79671926081301	9.44515827342548	5.6179061795965	0.0960997007596234	4.52852458896541
	20	27.6180389117735	36.2089476423544	24.2823035218198	17.1639335665641	26.3040352898925	33.0121212342201	23.7198116945401	34.8019953647818	14.6134314408018	7.44205631410659	5.76829492806974	-0.381579882568076	13.7322351585044	13.501844769612	11.1202561955879	3.96737295999083	15.7446487130865	8.44902496697796	5.50833084032092	7.75682508085811	9.27164310122043	8.94728512910024	13.5359756268599	-0.380121197754306	9.81969969040983	2.26082832693191	3.16694313826156	6.51851666757557	12.8946828926009	8.39861016892792	7.56157325775257	3.57064043892751	2.43326653842905	4.10760457131346	5.5844506669564	6.3927583730092	3.22586839750602	10.4883715027709	1.18549646044266	12.617305881824	15.7739739372	7.91936754860672	8.56784399330536	5.80932055439371	6.85881646465259	3.47709187041255	12.4388276830905	6.82962262372166	8.99402616029693	1.43177021540669	-2.84474764540664	2.38923627811437	0.342740603720813	9.32683415660176	-0.147774910101361	2.16793211694221	1.76160801399055	3.45971418394629	5.11002861287989	4.62586597437667	0.615211592139531	0.162638403223355	1.80144005110924	3.68324649724855	3.63190638643664	3.45996296329849	6.99615598105902	5.5000573899506	4.86683610737964	4.03454269287795	2.50715964454685	7.26923834176796	5.10872675666542	-2.74561482592708	2.98488581486436	1.01561703026346	2.33707073350615	1.30404333876231	7.22087466657104	6.6180159631549	1.09677141220436	0.919374769986916	6.07642507164564	6.50535747701542	6.30404346726209	1.82206279734783	4.35499783633804	6.14100383685854	5.74167755890812	10.0042807997525	4.33350417992642	2.28561015744799	3.74931291670873	8.78964509433354	0.675986914199257
	21	55.9491793950056	58.5796678668949	50.2572265706649	35.064486181499	47.2073155346461	56.1473550334604	37.9072231409309	59.3429386899825	40.7146878977328	5.72332403286237	3.49440889431571	3.18541569080662	15.6394610451316	19.4604015379955	13.3988760386237	18.3284163463204	23.9665393609075	16.0046511051842	5.61369284007014	7.24882500664535	15.7037230741926	6.67993522785673	10.2588502043791	-3.39330138103378	1.35699588991793	2.99907105388775	8.20894740387575	2.8421605356034	12.1701316428553	17.7871256377102	5.55646859484114	9.68309591155958	1.78286175200446	7.89705146605138	8.88994393595931	3.14363563596908	4.5463969593402	10.2190733722118	5.92556114243052	19.3858689405006	21.0635902411677	15.2787594547335	7.13694018247406	3.80311184842139	2.49810284967225	7.39990388178012	8.59906364505059	8.17324143699352	3.07174755775759	5.38201443641628	1.81595335503516	9.13437337787582	4.13626731115619	3.77143050109225	5.83481905493773	1.77340012838522	9.53816135563375	6.29940864446507	1.06358052323912	-3.26552085654157	1.02479133215547	7.25979208841454	5.49964371583246	1.50459614470947	10.7176613932488	4.88514951604429	7.0024548825977	4.81247292741773	6.56483917062269	8.01877007380608	1.36222222510378	1.45698914768036	2.29226182216644	-6.12661160743755	2.35402802730368	-1.37733387143635	0.715630736970525	1.20969642994805	-3.21088557992971	3.82153668148749	-3.68042468327167	-1.39608888522753	-0.911323887035451	5.05022553496929	13.0594524752341	8.61668372121221	5.77849714299191	8.14359526815861	7.69890305775516	6.65893539791796	0.822298477914956	1.4251889815996	10.4388055690442	5.79767212670595	10.4181740967997
	22	105.100706897508	103.297130672217	94.4885472333945	80.4777609714538	75.7070967005347	97.7876952374345	76.173608150274	98.7083690480367	71.428915044351	4.14773581311692	9.64539325888745	6.88243391098877	22.1455638852476	28.9655602837829	19.3187611353951	18.083724932997	30.7664970195556	23.060371174488	17.0897414498477	19.5823283915342	18.966084246189	10.4840881614628	5.70431144450686	0.151502797300054	5.09102665966384	7.52248074702675	6.47918295297586	17.7499339414362	15.0716863543412	22.439996356431	9.71614512077667	-0.20385471857935	1.74828472369336	12.473060511139	4.3993066507237	7.34574520662773	1.71181812408395	7.74006911624292	0.397099955237536	23.1939203876145	31.6076122034456	21.4396256406826	7.13793352780885	5.22687788685016	3.76105348234159	6.51046592870443	7.95272448025298	7.02915930341896	6.53434531739367	6.28061339676697	1.17714311467262	4.50516146240261	1.95804758420581	-0.602844443695176	7.49206703012896	8.19970749268214	3.93051225521322	-4.13998257055664	4.8643022954202	-1.04914968656522	-0.511408677441068	10.9115379771101	3.52898305775034	6.15987466792558	6.16843916024209	2.50885125228433	3.44344018168067	5.67340035566394	3.14679265169889	3.79765275912632	3.65919097681581	4.09689201156198	3.89222143487314	-2.80531805119608	2.85214250356512	5.16723902868489	3.77150718898702	3.82335295308076	5.03512364355174	7.54244344818835	0.821979773776548	-1.68897484964873	5.98246971537174	0.713702731253761	10.1122714115581	4.82763252168388	1.27170609012137	3.25532655818643	4.72392713347108	10.2909429369365	7.74617237715029	3.19079587196302	3.43004759979067	4.3299198061286	4.52849568640886
	23	191.889885494774	198.954140953245	187.083223767154	142.545626057831	145.181247596083	167.745925895034	140.02314678902	175.264170761402	142.475063927624	10.8669348589074	5.47789774270495	13.9838176373169	34.4239441808668	41.1941440834426	33.0212408643692	41.2377703204293	48.5438399110199	41.5920052301572	32.9161265670282	36.8588501880913	38.5698640275987	9.75439403035125	11.8509892734	2.64494546020069	8.79858741614134	4.06701899111886	12.0076191248118	26.7559925453761	29.7008555973343	33.7081394016577	12.0210304324291	12.7835093852636	3.37122115691363	10.1224133575779	8.9668960744084	11.1008777785837	0.954305167233542	7.1810653754801	7.19873657506014	37.782762503246	45.7556018838477	42.4043454082112	6.73201235320448	8.20185629467778	7.15476564093206	7.79031628029952	10.7766606640616	11.0519772022144	3.26688017476317	6.28593491746142	5.92914985652897	12.6689561113008	9.57567021681371	10.5881875341993	10.6614798447035	3.97927123657882	11.5105334385162	3.05051287690185	3.31493109481607	5.2303350183488	5.16913505866523	6.21567272175798	0.402629732991045	11.4858776091723	4.24855702780769	5.10387926258136	8.62803175742101	6.23228173320695	6.44592543014824	7.49225390982247	6.40478671176606	7.09134995296427	5.57062567618686	4.97312339328164	7.21566553142839	-2.08919314388459	5.98730888415957	4.91202680147126	5.00081783397218	3.46939335713796	8.58629456831932	9.98176844629097	2.97698484839793	7.40768756361922	17.1687416932828	13.3960042791268	4.32459419748466	5.25552246088682	8.50762523509638	10.9277040762663	10.5049784259527	-0.234049646718631	9.63378474631736	11.9320720663527	3.42416745811852
	24	385.515577124379	392.373721858505	371.744357767144	292.364854266339	271.247900653172	318.630753321509	270.822584783486	332.712096620475	265.733577943116	7.64874985031929	7.40961742616582	6.70523930213403	47.3184413122171	59.7190224189571	50.7194553530244	70.2549259601601	81.1226214642093	72.0859647377683	60.4287309373985	61.4843823807632	63.3777090533322	9.39251628414877	8.17735988130516	7.96481800926722	11.521239311699	5.52683295716633	12.0792992202496	42.3495743082358	55.5298874147984	59.7508910009565	8.58280924601058	3.6853045097705	6.90007087374579	9.80890310505583	4.05662801478138	7.31138407863182	11.6083687252394	4.33516082243568	7.76944655767238	61.4928655804797	69.8941480137955	59.1494209721959	9.90230061862076	7.92990385640132	3.51606267371062	6.4671583694535	15.7577375031378	7.63407451873809	3.99563761195077	4.42485658581427	1.37403616377105	8.55431785809469	7.37249780829643	3.74304550774377	12.9625728116116	3.74188641653745	9.83416748167565	2.57662220829343	0.832359968040691	4.42447611235275	5.18316005854467	13.5748187447834	6.88584532911227	6.96669450233458	6.3907531939758	3.18949790668648	5.89822939578607	6.18675395835635	5.90786499413935	10.2785339614447	6.49395787904041	3.64463077718847	5.67141958752745	1.82683282176367	6.12340812317234	7.70368854641947	1.88144939624181	6.67145334117777	8.3056408767925	9.40055867953106	1.95503705690044	2.4733751518811	6.33584542668814	6.51704487266579	12.8029034170895	3.14086032765044	4.91886880359289	6.32398189783362	3.91691500814068	11.0766450764586	7.1894481022091	3.78182541687238	3.16395467803795	6.98163650627794	6.92144660231725
	25	625.391170932233	635.859909710629	608.882580628194	491.488063937525	486.445146972445	518.868344224577	491.186938570683	540.121422883073	490.094116648667	5.12814764069662	9.05254758725732	12.1504736560883	85.8620335393052	88.0237189039108	83.4698480549214	128.626658472522	140.873472587526	135.049720526546	119.939409514388	123.139853515263	124.428151316325	5.87541787800274	4.57056184827161	11.7719603068672	10.036930327331	12.3116915620431	18.7116723669542	84.4952062443772	102.193717374847	110.730032472713	5.14458805959111	-1.65180709296692	2.71209380955315	10.8368982351631	11.1467353779499	6.30929465371355	5.7506962137013	7.74652519411575	9.31335771786507	113.21799142827	117.392449326508	117.735317690187	8.61537627273356	6.18571023820732	7.48832951731856	1.54242437135144	10.2609255736688	8.37093596030081	8.78696116787978	8.08590222920884	7.16509980199044	12.7077431431399	11.6373326246094	8.63827076992129	8.21856732908964	9.82762624000225	7.82998639133439	-0.171485948976624	7.01249887207769	4.40669064113445	10.1675844561014	13.9547220371633	8.40012498797387	9.13796460377489	6.41727341670321	8.08411005287962	-0.380464478077556	0.515684338967731	5.0015003530807	1.73470346144677	9.48931752523004	2.18333956770311	10.3069895122962	3.0460446753923	8.36979174717726	4.78397741078788	6.62074467117509	3.96195958623957	10.3484732196621	10.3740079278641	8.3515041813007	6.59949217591293	1.46444852751074	11.2246260984602	12.9313520827754	12.0907074338993	14.4661064233005	10.7569368344148	4.47953673103802	7.54644658727193	12.9702999129713	6.0610607851313	5.49049735869721	2.76732153616194	9.99798087650925
	26	920.354992199238	939.482450428419	911.397645502955	750.479975824703	736.596007114662	779.228791636127	744.988598581668	812.951657578618	748.668408632801	-0.352059353075674	3.01767657845357	6.6456093468114	147.763429668599	155.608180812395	147.901231872997	231.034402765011	269.79656901376	241.748015249463	226.654003855067	224.91560417303	232.041025860041	-1.75693122191205	7.66787598741394	13.8322186862124	20.5412890824182	21.8180987231708	18.5472475150491	169.983657542932	185.323566195878	195.781947202843	7.60850273660344	11.1633565017601	10.3820486875284	11.3126809677669	10.3517180120898	12.9567128306189	9.06843269921046	9.57930359554575	6.19175706734131	195.939208916891	202.262651498582	203.047416371132	7.07966365588527	5.96693019509894	14.4450799721744	3.95304180546827	10.1276960740224	3.95495327214849	4.66532296161768	8.82734433986207	6.27741791527205	9.17117175481235	9.05219704714636	8.41772623296038	8.40398435255702	5.2910825337367	5.66823939605183	6.0453205007625	5.92362988282002	6.17749771006493	6.65857241112553	8.73347449195899	9.9412347544876	10.9028805293128	4.66812833296626	7.69416663179072	7.41933086358131	5.07176393660666	5.93519327685044	5.54589362539718	6.27936109151415	0.433258835849301	12.5639484386274	9.66640110955632	3.26911625562389	6.38733460524327	4.8276404629114	15.080215495308	14.349415601032	8.022962927972	8.37167426702763	8.00357282355435	5.57138128916904	5.53676015922338	10.9572959487759	11.1148781691072	7.15964605592944	3.81977996796741	4.87093358509901	7.28903341156183	6.5668681084835	7.73637482113827	9.37904012487434	13.5115233125744	4.97621302087146
	27	1239.80861792973	1274.84167995461	1244.49310935467	1041.40599202391	1024.74539150962	1079.69156242592	1033.16493059472	1122.27775668957	1043.96670846483	-0.769668942873068	6.09284666805434	5.71601012251085	283.200623203861	296.95477981818	295.51212397072	443.671089615339	457.851558094577	460.090583108169	438.619497416096	430.978654952212	440.605163167072	2.87646925665922	3.20690489074968	10.3971831981689	27.2733347015519	29.5361572542197	37.8375776321072	343.137109740755	360.940030768316	385.766225194509	2.23802597905797	9.19074039865791	4.97256999493402	8.17274082907898	7.74103408835981	8.25987367187008	7.98212896858149	8.46759963713794	12.1650750909075	378.443029346862	390.513134377618	406.158934564629	2.84728130988333	7.47064306328502	9.71414771342188	3.18112065184778	10.4154553544522	7.26750504835945	0.188063873924875	13.697208288042	3.30089019276511	9.72302095260056	4.90408574388584	9.56649282655962	13.9793260933602	4.35757837514575	2.63817255310278	9.89595536561274	7.71314362454586	0.875888401773409	8.82973806627433	8.8894683404742	11.7696705829539	10.5101679794443	-1.07577587017022	0.982074207473488	3.48071019716372	7.72095461035588	6.59278000186805	8.79267588836501	7.03879712996422	3.91407345597327	6.10502493897911	7.98015621447848	6.68675603369775	14.7470007267602	6.62294119814669	8.72914440170553	8.8076204205845	6.63194796190237	2.98923631180151	11.9189515474782	4.53839715479944	2.96265016810412	14.1892563396586	9.74537805202999	12.6457810173133	3.81015689741889	4.26376261434416	10.8829602343476	7.1553623582613	5.1910690133227	7.31325027273306	8.61377232752602	4.80606035903065
