oncgor_min,oncgor_max,salalp_min,salalp_max,salsal_min,salsal_max,saltru_min,saltru_max,oncgor_mean,salalp_mean,salsal_mean,saltru_mean
0,1.48613740996026,0.000499175107472613,0.0019968617418724,0.000982227265202317,0.0158971951034162,0.00498525756823262,0.019955630405737,-0.00991580161829653,0.00193654949785245,0.00432987067628943,0.00517673902018676
4.09437875799057e-05,1.49739056196195,0.00050004094378758,0.00199945867579084,0.0010004094378758,0.0159283018582718,0.0050004094378758,0.0199945867579084,4.09437875799057e-05,0.00193866089256463,0.0043682847756623,0.0052028887073793
0.00999768919345634,1.50864371396365,0.000500906780102548,0.00200205560970927,0.00101859161054929,0.0159672888858471,0.00501556130751898,0.0200335431100797,0.00999768919345634,0.00194077228727681,0.00440669887503517,0.00522903839457184
0.0199544345993328,1.51989686596535,0.000501772616417515,0.0020046525436277,0.00103677378322277,0.01601570349561,0.00503071317716217,0.0200724994622511,0.0199544345993328,0.00194288368198898,0.00444511297440803,0.00525518808176437
0.029911180005211,1.53115001796705,0.000502638452732483,0.00200724947754614,0.00105495595589626,0.0160641181053728,0.00504586504680535,0.0201114558144224,0.029911180005211,0.00194499507670116,0.00448352707378091,0.00528133776895691
0.0398679254110874,1.54240316996875,0.000503504289047451,0.00200984641146457,0.00107313812856974,0.0161125327151357,0.00506101691644853,0.0201504121665938,0.0398679254110874,0.00194710647141334,0.00452194117315377,0.00530748745614944
0.0498246708169638,1.55365632197045,0.000504370125362418,0.002012443345383,0.00109132030124323,0.0161609473248985,0.00507616878609171,0.0201893685187651,0.0498246708169638,0.00194921786612552,0.00456035527252664,0.00533363714334198
0.0597814162228403,1.56490947397215,0.000505235961677386,0.00201504027930144,0.00110950247391672,0.0162093619346613,0.0050913206557349,0.0202283248709365,0.0597814162228403,0.00195132926083769,0.00459876937189951,0.00535978683053451
0.0697381616287167,1.57616262597385,0.000506101797992353,0.00201763721321987,0.0011276846465902,0.0162577765444242,0.00510647252537808,0.0202672812231078,0.0697381616287167,0.00195344065554987,0.00463718347127238,0.00538593651772705
0.0796949070345931,1.58741577797554,0.000506967634307321,0.00202023414713831,0.00114586681926369,0.016306191154187,0.00512162439502126,0.0203062375752792,0.0796949070345931,0.00195555205026205,0.00467559757064524,0.00541208620491959
0.0896516524404696,1.59866892997724,0.000507833470622289,0.00202283108105674,0.00116404899193717,0.0163546057639499,0.00513677626466445,0.0203451939274505,0.0896516524404696,0.00195766344497422,0.00471401167001811,0.00543823589211212
0.0996083978463478,1.60992208197894,0.000508699306937256,0.00202542801497517,0.00118223116461066,0.0164030203737127,0.00515192813430763,0.0203841502796219,0.0996083978463478,0.0019597748396864,0.00475242576939098,0.00546438557930466
0.109565143252224,1.62117523398064,0.000509565143252224,0.00202802494889361,0.00120041333728414,0.0164514349834756,0.00516708000395081,0.0204231066317932,0.109565143252224,0.00196188623439858,0.00479083986876385,0.0054905352664972
0.119521888658101,1.63242838598234,0.000510430979567191,0.00203062188281204,0.00121859550995763,0.0164998495932384,0.00518223187359399,0.0204620629839646,0.119521888658101,0.00196399762911076,0.00482925396813672,0.00551668495368973
0.129478634063977,1.64368153798404,0.000511296815882159,0.00203321881673047,0.00123677768263111,0.0165482642030013,0.00519738374323718,0.0205010193361359,0.129478634063977,0.00196610902382293,0.00486766806750958,0.00554283464088227
0.139435379469854,1.65493468998574,0.000512162652197127,0.00203581575064891,0.0012549598553046,0.0165966788127641,0.00521253561288036,0.0205399756883073,0.139435379469854,0.00196822041853511,0.00490608216688245,0.00556898432807481
0.14939212487573,1.66618784198744,0.000513028488512094,0.00203841268456734,0.00127314202797809,0.0166450934225269,0.00522768748252354,0.0205789320404786,0.14939212487573,0.00197033181324729,0.00494449626625532,0.00559513401526734
0.159348870281606,1.67744099398913,0.000513894324827062,0.00204100961848577,0.00129132420065157,0.0166935080322898,0.00524283935216672,0.02061788839265,0.159348870281606,0.00197244320795946,0.00498291036562819,0.00562128370245988
0.169305615687485,1.68869414599083,0.000514760161142029,0.00204360655240421,0.00130950637332506,0.0167419226420526,0.00525799122180991,0.0206568447448213,0.169305615687485,0.00197455460267164,0.00502132446500105,0.00564743338965242
0.179262361093361,1.69994729799253,0.000515625997456997,0.00204620348632264,0.00132768854599854,0.0167903372518155,0.00527314309145309,0.0206958010969926,0.179262361093361,0.00197666599738382,0.00505973856437392,0.00567358307684495
0.189219106499237,1.71120044999423,0.000516491833771965,0.00204880042024108,0.00134587071867203,0.0168387518615783,0.00528829496109627,0.020734757449164,0.189219106499237,0.001978777392096,0.00509815266374679,0.00569973276403749
0.199175851905114,1.72245360199593,0.000517357670086932,0.00205139735415951,0.00136405289134551,0.0168871664713412,0.00530344683073945,0.0207737138013354,0.199175851905114,0.00198088878680817,0.00513656676311966,0.00572588245123002
0.20913259731099,1.73370675399763,0.0005182235064019,0.00205399428807794,0.001382235064019,0.016935581081104,0.00531859870038263,0.0208126701535067,0.20913259731099,0.00198300018152035,0.00517498086249252,0.00575203213842256
0.219089342716867,1.74495990599933,0.000519089342716867,0.00205659122199638,0.00140041723669248,0.0169839956908668,0.00533375057002582,0.020851626505678,0.219089342716867,0.00198511157623253,0.0052133949618654,0.00577818182561509
0.229046088122743,1.75621305800102,0.000519955179031835,0.00205918815591481,0.00141859940936597,0.0170324103006297,0.005348902439669,0.0208905828578494,0.229046088122743,0.0019872229709447,0.00525180906123826,0.00580433151280763
