oncgor_min,oncgor_max,salalp_min,salalp_max,salsal_min,salsal_max,saltru_min,saltru_max,oncgor_mean,salalp_mean,salsal_mean,saltru_mean
0.000145334727807013,0.0217305971186478,2.44367378826803e-07,3.3986487574478e-05,1.2488475959165e-05,0.000246147977019995,1.23636876919023e-05,0.000265399992317923,0.00133953836544526,2.00823579134403e-05,3.47874109013623e-05,7.86081818595376e-05
0.000291186756092873,0.0433548527304549,4.88087405617754e-07,6.77694066410389e-05,2.49888564490849e-05,0.000490455648901524,2.46937693055865e-05,0.000529112623564316,0.00267554641426084,4.00035709658314e-05,6.95572258663591e-05,0.000156716900857696
0.000437559726376439,0.0648726242947583,7.31158103322708e-07,0.000101348654384392,3.75011508161712e-05,0.000732924843197001,3.69901494763399e-05,0.000791137667654766,0.00400801694069505,5.97638591562651e-05,0.000104309247125123,0.000234326113899761
0.000584457304095308,0.0862837754150287,9.73577517610681e-07,0.000134724141445179,5.00253684460536e-05,0.000973557527066514,4.92527340349639e-05,0.00105147501171802,0.00533694296375188,7.93634542156618e-05,0.00013904327789523,0.000311435811948593
0.000731883178762293,0.107588175811758,1.2153437168479e-06,0.000167895791831806,6.25615187635998e-05,0.00121235580580169,6.14814300064182e-05,0.0013101246552688,0.00666231772693106,9.88025994744245e-05,0.00017375912238307,0.000388046019770993
0.000879841064122954,0.128785701295019,1.45645479207501e-06,0.000200863542831545,7.51096112329363e-05,0.00144932192134399,7.36761456084215e-05,0.00156708670937462,0.00798413469795981,0.0001180815497297,0.000208456585785197,0.000464156795682296
0.00102833469831416,0.149876233736697,1.69690885698354e-06,0.000233627344920908,8.76696553574703e-05,0.00168445825079777,8.58367902500101e-05,0.00182236139581699,0.00930238756851593,0.000137200571112272,0.000243135474289646,0.00053976823128923
0.00117736784402372,0.170859661042413,1.93670404789145e-06,0.000266187161675324,0.000100241660679912,0.00191776730493836,9.79632745300535e-05,0.00207594904624683,0.0106170702539427,0.000156159940953117,0.000277795595077239,0.000614880451231097
0.00132694428865106,0.191735877123116,2.17583852371797e-06,0.000298672109669357,0.000112825636782299,0.00214925172671547,0.000110055510235728,0.00232785010133453,0.0119281768929554,0.000174959947649636,0.000312436756322846,0.000689493612919309
0.00147706784446895,0.212504781866383,2.41431046595758e-06,0.000331047690804078,0.000125421593286018,0.00237891428975227,0.000122113410340947,0.0025780651099147,0.0132357018473395,0.00019360089053161,0.000347058767196636,0.000763607906275349
0.00162774234878637,0.233166281107403,2.65211807865322e-06,0.000363260503813442,0.000138029539851829,0.00260675789684037,0.000134136889004754,0.00282659472812574,0.014539639701641,0.00021208307972688,0.000381661437865297,0.000837223553467184
0.00177897166411236,0.253720286599667,2.88925958836869e-06,0.000395310377398516,0.000150649486179896,0.00283278557843105,0.000146125861569665,0.00307343971854446,0.0158399852628489,0.000230406836026795,0.000416244579493232,0.000910340808644198
0.00193075967832103,0.274166715985359,3.12573324416026e-06,0.000427197149086059,0.000163281442009804,0.00305700049112293,0.00015808024455998,0.00331860094931581,0.0171367335600689,0.000248572490751441,0.000450808004243726,0.000982959957670671
0.00208311030481762,0.294505492765465,3.36153731754756e-06,0.000458920665186181,0.000175925417120594,0.00327940591614657,0.000169999955680049,0.00356207939327796,0.0184298798441902,0.000266580385614688,0.000485351525280094,0.00105508131785786
0.00223602748270573,0.314736546269586,3.59667010248357e-06,0.000490480780749565,0.000188581421330785,0.00350000525784601,0.000181884913812491,0.00380387612708289,0.0197194195875442,0.000284430872589068,0.000519874956766799,0.00112670523769477
0.00238951517695554,0.334859811625483,3.83112991532395e-06,0.000521877359524255,0.000201249464498404,0.00371880204215781,0.000193735039016388,0.00404399233031251,0.0210053484835552,0.000302124313770514,0.000554378113870546,0.00119783209657755
