	Cycle	A1	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C2	C4	C5	C6	C7	C8	C9	C10	C11	C12	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	F1	F2	F3	F4	F5	F6	F7	F8	F9	G4	G5	G6	G7	G8	G9	H1	H2	H3	H4	H5	H6	H7	H8	H9
	22	-48.240342898469	-41.6486489425615	-38.5157852628408	-24.8180901556352	-37.3257584233861	-38.3309681133851	-41.8947257891605	-9.76571496649558	-10.0100369714078	-13.0554019915521	-52.1400099640259	-56.5322119077582	-29.9394582319019	-38.2539545518084	-39.9611683777794	-32.348614330539	-43.3376266133118	-38.6157806636302	-20.0531794056228	-11.7782062336564	-12.5819105053388	-36.3121508589074	-40.0199627676629	-39.1930957487239	-43.9507199449763	-45.0316513450689	-44.1210459084914	-39.0699776281581	-15.245307549354	-21.5838345940483	-10.2406958532383	-12.1739785084883	-30.9648150713947	-31.8107008321358	-37.9472344126079	-37.7019352059433	-39.735929509442	-49.0880586876838	-13.6442039476988	-14.3875138199919	-0.631539119016452	-8.02458780835605	-11.1251720877844	-7.31097288089495	-8.97851075084145	-12.4002055411092	-12.3197063914185	-10.9227790716232	-9.9203959184224	-7.26471107793805	-13.5904271577083	-12.6100519957645	-17.1092819656114	-29.988875682765	-31.5824172240691	-32.0376074317328	-38.9297505034965	-40.447811910889	-32.1652483890421	-28.8409705813392	-36.4648928934375	-38.7988129397127	-38.9991306119355	-43.7907993705685	-36.5918928136452	-13.7358124083084	-20.0047144064665	-20.0525609772358	-10.4204994426063	-10.858743514219	-18.8084836903363	-16.3352211418769	-15.0599271116607	-17.6918251242159
	23	-27.5657434242094	-43.4546475316311	-34.6180890767846	-24.1034772646535	-28.5678759921157	-33.8806558159104	-37.5617573144254	-12.4429421280897	-9.97229085639674	-4.34437536322685	-49.9663731291703	-53.1156845090163	-35.6142442707123	-33.8575116932607	-36.5893012492752	-30.7106629679965	-39.3478426537622	-32.728472894747	-20.4658141424256	-5.92419516555128	-7.23851832390892	-43.4809207264516	-37.9598346972753	-34.8751220846762	-44.2579816195903	-40.0760495501909	-46.9286510370639	-32.7587239275817	-9.41257868034427	-19.8532187405513	-10.1928741916818	-16.0351725222754	-30.0507006496391	-34.2036724104828	-41.6673240993759	-37.5276887184982	-36.6022115391934	-39.2866775394396	-10.5207447698467	-13.355959959491	-9.69409713756204	-9.02886416809361	-15.0389751860412	-13.9820209304398	-16.7330118419741	-13.0426763363284	-15.3474871364197	-11.0632265550084	-11.3249874380908	-11.9123107824007	-18.9398197016681	-16.098223819522	-14.0695620497991	-28.0413167218403	-28.4762029392032	-29.3580840970644	-34.1826572227292	-31.5415236730414	-30.509229974411	-24.4377876342314	-32.8762297139383	-39.0410539746945	-33.8929488655722	-42.1061278530378	-39.0447831707734	-12.2620519514257	-15.4537129836899	-16.0618714005541	-2.75836625615466	-6.56464461585529	-4.90407927608248	-15.8256332934079	-10.7976467690469	-16.2372728268801
	24	14.2588641571065	-41.3838945584839	-32.534537107168	-24.7830022418193	-26.6852569854755	-36.4905047511556	-35.4117269611006	-11.5583823399734	-14.1683315236028	-13.9326890718035	-46.518982229687	-44.9165679336584	-32.4950564592227	-32.4074800425051	-35.7809042737508	-28.9282703133076	-33.7443084305633	-36.8731285865879	-18.5792812009345	-6.13249881555021	-8.20475974989176	-41.8562102117612	-30.8136658363001	-21.9221977383149	-39.4254987587938	-44.6245866336203	-40.5476133941138	-31.7319355472437	-11.2323517582972	-21.8046874864626	-9.08180725984221	-18.4655573464879	-30.5312396247	-30.919363477753	-37.0539907434768	-40.0242479729986	-34.862647981302	-38.5694334834197	-17.0716233460307	-7.77633517789218	-8.29419534507815	-16.3961806561474	-18.0995401068058	-15.0016157354321	-16.7726116501954	-17.6823133295784	-15.6692658449929	-17.159905952848	-5.5263578000131	-18.1257375663981	-14.8122894090066	-13.6861697567247	-19.4310370815465	-30.9841129104689	-27.3690267239617	-27.5478199634726	-30.2901878974071	-36.1892797107703	-30.7473803629655	-22.5468100251219	-42.4991354910371	-37.9173412639766	-33.0853726598207	-45.6415497381331	-39.1448631561534	-11.8014672260297	-12.3358923940787	-6.98465583449524	0.511948604753343	-6.937980315397	-8.54847087614417	-13.7930242817138	-11.5837735103742	-15.6129637562763
	25	89.7108652097631	-39.9312097016236	-26.1001173165805	-22.7282953391168	-27.9846887464337	-29.7937210719265	-36.4305762316162	-12.8946237352829	-9.43775146472262	-9.48129526591856	-43.6369748714642	-47.9431684001447	-30.1383315252069	-28.432491351572	-27.0083557066582	-27.8439482777248	-37.2493518453502	-27.267598016545	-19.3091715757091	-11.5455994400809	-4.2945071549816	-34.7244981463418	-27.6364016273519	-28.5562276186247	-41.2190768479086	-43.271475673756	-38.0852349288589	-26.1318333624886	-14.1421589371539	-19.088449231032	-5.9194566429278	-19.2641838052841	-30.6298154308179	-30.8693020675082	-34.6373114741164	-31.2155755029753	-36.7910040495908	-39.9034731124748	-18.4316078216461	-14.1985492795066	-10.5619692687037	-17.2432931644835	-15.1125987626765	-11.5498511450851	-11.185693973599	-15.1187981483172	-12.7967982824903	-13.6879933214941	-9.37681051408708	-13.8607877617123	-15.4312490701586	-20.5148925896192	-15.2229444438244	-29.5633579545092	-28.4043565598149	-28.8664342023112	-29.2646375297991	-28.1122474190843	-28.4493538481411	-26.3872312307458	-31.0106491066617	-27.9201802223379	-35.431553653596	-45.2339214385738	-37.4190323607399	-18.3874444104831	-16.9212396215962	-11.8815359741848	-5.35314427997582	1.62798803476562	2.01733817688273	-21.6714570368849	0.288544538791029	-18.1565586692359
	26	238.380304193348	-35.705705950365	-31.5630793984419	-14.7592016144436	-23.3687368681731	-35.3616461892925	-31.3633204669823	-13.7330733851973	-11.8600717024951	-9.6710082718173	-32.5268488274978	-33.0404272558026	-24.1277897424443	-25.852155686769	-26.3457881676204	-27.4566692996814	-32.1848134125057	-21.7499400825063	-16.2652126507019	-5.35119379760408	-2.0803301295723	-36.347655164931	-22.9351584764681	-16.6549962645022	-32.8395797525645	-31.0608877634377	-36.661847074487	-24.9737276995365	-8.82445824813067	-16.5439404681115	-6.39961750169687	-13.2298767071488	-15.5742314385052	-20.9213378544073	-32.3518594362185	-37.7751751643373	-31.7527607322345	-36.9792779239169	-15.7430585566572	-16.8361278016146	-13.6315338519535	-11.886218696387	-17.5155361782718	-15.2387355467354	-17.6142434999001	-19.1949657340683	-17.3781541596627	-11.3336214261735	-19.1976196110809	-20.6922011653733	-18.4946293410449	-10.4001136974548	-17.9155078249805	-23.8043731534262	-19.2266326805011	-27.0424718442637	-22.8754642937874	-28.5666594377708	-23.9170699238184	-24.2069046429324	-33.1415446794235	-25.0104972998934	-29.6169225326903	-33.5478181635572	-30.7905506670068	-14.3520832349568	-17.6830140873644	-7.07613510833744	2.03050061991325	7.85245189934813	8.88795755577576	-22.5979141486514	-0.89266767038589	-21.5942970741698
	27	615.129863697331	-30.6100295179622	-24.4043102022224	-19.4345168063519	-27.1258831221385	-22.0788679531724	-30.7909614228929	-14.6880546351758	-13.8594646866909	-9.78074675884773	-9.41304541756836	-13.0619179976284	-21.3637789988488	-25.7548740335069	-19.3338112677939	-19.6263344812496	-27.1574402370243	-23.9223990817836	-17.270306287362	-11.0524221805854	-4.4525442508334	-28.9910969684697	-10.4771449476875	-14.6639254924567	-31.1740992379273	-28.9961113342324	-31.1482199244074	-12.5632622174608	-10.8934408183618	-17.3768208314455	-8.69138145367424	-14.1724469750152	-6.53547539453575	-12.9305723990201	-16.8001314863923	-29.1504244187863	-25.4238252839468	-34.5391059595377	-13.0259567152543	-10.4414825075901	-3.31739248597978	-18.1745674835438	-19.9966167313532	-18.4648030457538	-10.4887717486727	-17.6685933154095	-14.7018585794467	-14.9058868067077	-18.5772750499445	-16.5048962594356	-16.995520065545	-16.1229931073012	-18.9642126759773	-21.4480245183668	-16.5277506334269	-27.2162114771054	-22.2436252170446	-25.7464190684495	-17.1086995747719	-24.7736365309966	-34.8354904224316	-21.4804285251503	-25.4034551225186	-35.1242277284609	-27.0915459087637	-18.6628977609971	-14.6579178353741	-8.35731863495585	6.35350071531138	10.6479636413642	12.6842386581493	-17.9486887511703	8.82489997935591	-15.3552090251533
	28	1190.99772961183	-19.4180440213331	-20.456304842186	-10.4674086625264	-13.5594507620699	-17.1450608819368	-21.439730158495	-8.13835627043272	-4.92542518247092	-12.0742643814169	26.895341061113	24.5682112659033	-14.8820841049819	-19.8238036499861	-14.3614504112993	-10.8008165589499	-21.9490731902142	-14.3178451852327	-8.07592908985043	-5.05682199197872	-8.45613285711124	-25.9083411119036	-6.4604157168269	-11.1640080607922	-30.6158668183316	-14.7757646440996	-25.9145252519811	-7.50311015998705	-11.7807398751538	-13.414336149915	-9.72478008866938	-15.4082088829691	-0.682232210082475	-1.04996427417063	-6.31358867771905	-33.7778830581283	-23.6994282453097	-28.0402350005425	-11.8242845207451	-12.7902586698874	-13.4341705339925	-11.5311370384852	-13.4359369231461	-16.4101505206827	-11.5152979869881	-8.87469284687359	-11.8454742889171	-10.0939440122447	-15.4104067752196	-13.1101757784872	-18.4316080772041	-17.4062060925535	-13.4687909666382	-18.767262753493	-10.9536266651612	-21.3985516967068	-16.7760262019965	-19.4455797473802	-14.0360570108805	-15.8516858374051	-23.1396652538751	-9.99932141110548	-21.1659985022497	-32.1018540277482	-27.5091995280536	-12.9466029607065	-12.357731774292	-6.95944045716169	13.5521663508407	13.2297842382704	33.2117904373299	-15.4038924661008	12.1125342018886	-18.4652274820364
	29	2068.41026655622	-7.56698720698751	-9.60516293812634	-4.86332195022169	-2.23897725886764	-12.7473721430306	-13.4675666014818	-3.65197717562569	-7.49092496249568	-13.1306023178586	102.865946428789	102.031903004768	-5.58367991124032	-11.1954997750863	-8.53191958701245	1.03749878715644	-6.67060523013242	-13.8618662412373	-14.576483902973	-12.6258398520836	-4.16416221079044	-14.3730792333836	9.73042168285156	-1.03653943745303	-17.8572852906709	4.46863272949849	-17.2856133460973	5.09135512991543	-8.21083254440373	-13.5906260560546	-9.2959292735959	-15.2750968316159	26.1005124454605	34.8470593751781	34.3301259416749	-20.3685824499462	-14.2035253120548	-19.3437175969775	-9.81830942986653	-11.7737024696789	-11.4427867327754	-16.4276403434023	-10.3714313901874	-16.0096991034106	-8.71480846791383	-18.8252214333579	-12.2721322496645	-6.8703315343264	-15.5012277901105	-11.6453124662703	-12.1752311633254	-13.2199498519403	-17.4765612539759	-14.4795880874972	-1.40618786864161	-15.1842478804774	-7.33606669828714	-14.8120684926589	-10.5418937905952	-12.0543065124766	-22.0095493565477	-7.91703976790359	-18.5700719144061	-18.4425945465036	-15.8186686373147	-14.0114294067207	-14.5112924242831	-5.44002111097416	25.6959279477896	22.8855426223417	49.5494845344911	-18.3275332711228	26.0234510174241	-11.7402408129583
	30	3243.73092090063	-3.02246774177092	-8.43969186271897	5.32969798694921	3.53592717236188	-4.73494429883249	-8.25207435400716	-9.29867993054131	-2.66684272547081	-8.95354260418662	245.88020502681	245.001759938647	8.71053010453306	1.41739830819188	9.28732113049045	9.23670111010415	2.6701550253274	6.56448878475294	-8.6393949953972	-4.82614318645665	-10.0852564985817	4.02684186289116	33.9298850664109	12.7466845213339	0.227292805871912	30.9054563329037	1.68897995032512	27.9802261489322	-5.68998745094177	-8.86175314066031	-8.9985384464735	-13.9028771111534	68.4506645193105	77.373651745811	87.5714812830947	-19.419563450575	-9.6360234757085	-8.04270974779502	-8.49393340575807	-6.83667758894717	-7.7274686542446	-13.6830020625985	-11.1148195615051	-9.07344186965111	-12.2349391574999	-13.420594493522	-12.6305143390318	-7.97123342553732	-10.3582585931799	-8.77215642921146	-12.0287709427375	-13.197209668333	-12.056211153229	-7.03519819530175	4.43432988380482	-14.8564218200136	-1.36446595651705	-3.31635414709035	-3.36416181638378	-4.9948965603553	-14.2646122923725	10.6530728307207	-14.0141045277669	-25.0264310384482	-13.6689175308129	-18.0187276351871	-15.4150162703145	-9.91437744800987	24.8013008614744	28.6017239830353	62.2982976130891	-15.0568156705003	26.5534896246609	-21.6298537772263
	31	4616.03156737859	10.9856853358433	12.3370658350113	24.3702480158427	26.7410908193115	12.4406408204059	12.8926370746012	-4.53494652869313	-4.21963694699116	-2.97675024154705	605.793398209121	602.384193117089	28.9194814810789	32.2356469035449	29.6299618698013	27.4380953387708	38.5882570196563	27.1878676532988	-8.19761494341265	-1.86563780402093	-6.25337622615689	32.5611442908184	91.1478532425745	40.6083257503251	33.4015715609767	88.3388107909514	29.8521032617673	71.6258268895999	-9.34926621693967	-8.8921706489341	-9.71293771137516	-15.5562064715432	155.046995875831	215.333232079991	240.561503363258	3.90272384941181	10.193335411197	10.3296705234197	-9.89208429773043	-10.4974707002084	-7.73243142556476	-8.01000492605272	-12.4519655492732	-8.88086894096523	-8.34371675538841	-14.8133413830647	-6.53752854575305	-4.95646588111595	-13.0907047273495	-10.1601496171661	-15.7088524608735	-13.0447885821532	-11.9478102324392	9.47720389914684	24.6698610098101	-7.95774598914613	13.6087965214383	11.4793833264075	7.13700590085136	6.99242406972462	-7.08608653098963	32.1934652102773	-6.69761509850923	-15.1268747958657	7.4477058999355	-6.4885615354151	-6.02679685696239	-6.23931227494541	40.6407583505834	41.2687616917565	81.96098834654	-14.7194342987677	42.3312455630294	-17.1122861065069
	32	6072.54483506236	38.7675330827788	35.978427397069	60.9690165499196	74.2364299371857	33.0974363901632	34.5882164452414	-6.74026736918358	-12.7021461985696	-11.4479408131674	1162.77376987185	1176.04883668883	65.4270702650965	73.7274379270948	79.1930807191929	68.5368885965563	82.8257219374909	74.3356056753337	-1.65817996737314	-5.97765152606462	-7.83760857827383	88.0412285883795	222.427166062943	75.2624590160849	98.4257599393459	239.558425206578	98.2127000470564	168.416004871387	-11.7874153778948	-5.94106252621987	-3.59435381519688	-8.56137636964559	372.946915993588	445.222965067702	499.652496379197	31.6534622718364	33.844842869531	39.0585728695114	-11.989536378218	-12.7013752413886	-11.4466494986477	-9.71217180345957	-8.30932867694901	-8.41547393034125	-11.1706883678025	-7.01742664701396	-8.23928010013333	-5.52023164429284	-8.77838587422502	-7.19759636366871	-13.6071887221588	-12.8283628734871	-8.92311798464834	30.5766677739593	61.9001669133359	6.85247720640746	31.4607682562209	35.3569515193094	31.7294306718941	24.2766365681018	11.6173294049468	79.3255031381632	8.26657243803947	-10.2629332009583	35.3592918395379	-12.23399139719	-8.52276918381267	-4.76084084406102	53.3753028077381	57.6767973021839	112.686951213538	-11.8852841420121	50.7191145030665	-11.2955855445753
	33	7488.7562987323	79.4200166737864	73.9743752795684	123.24320561088	150.993150558357	72.1840681432213	79.8674503186239	-9.32706126098037	-11.0753123291888	-6.16991892610577	2036.71425824122	2108.20468623482	161.321852808985	186.703408245229	178.657581990802	158.107726895282	208.142281455132	190.262196951677	8.6277115265334	-3.26701174022355	-1.08865368580791	235.81312782783	450.58484654002	172.645676790132	249.063307345784	492.612792909293	251.559163037695	340.355490040674	-11.4649886933366	-7.05105604537448	-6.88679593822553	-7.69307876562289	735.785456584436	865.560404135155	969.584544467098	91.0832253333592	84.6430416096946	95.1575858805145	-5.58038014850808	-7.30650455741852	-3.56660216870205	-7.19566810501601	-13.6977192385166	-9.69842406285534	-6.04375126731247	-8.56912054828445	-10.5083636795434	-6.29522146109866	-8.56765769927915	-7.4951437868931	-6.48341619727489	-6.88053736504753	-6.92479807223845	70.514760226949	133.373964060303	25.6057460947386	75.4062304682366	76.9287220370652	65.2611511136383	67.8645889329819	34.646728865263	184.205805821482	27.0694128018495	8.82437837663838	89.9034049229522	-6.43759471537396	-11.9529135368948	-8.29081640608547	83.5807713800953	81.7146347429125	167.986689185384	-10.1560458316499	65.6598219669765	-16.8372872244126
	34	8787.9641450495	186.738584379017	172.174056584626	290.383698342232	347.709789989895	177.127128174176	196.988025509561	-3.70839905258799	-6.17254994735094	-8.23681227321003	3228.8578610054	3424.41805639392	322.501757789852	380.196033171143	350.824835735319	318.283692660954	419.087849406807	383.120289709751	18.232393478891	-2.55372249302582	-2.61896944319915	487.771360896985	871.875191104857	338.48533530346	505.644316377972	943.676883310858	509.061552759817	664.295957770413	-10.376985185163	1.27904665344067	-6.31266171250718	-3.8106684367458	1352.02030865141	1567.00948146124	1730.06640265485	237.981433348654	207.689955831141	230.22615715154	-10.3826592950136	-2.06812493430334	-3.48004194405257	-8.61860211319436	-5.43803323357315	-8.46686446803778	-6.85710215612926	-12.8263913334777	-13.5625705084722	-2.88635686594989	-7.84251446439794	-12.4965081797418	-11.9382406653285	-7.42331290840593	-13.677155454594	172.898318447414	305.763063122394	74.334976658638	168.54796743612	183.895650439181	153.541024796721	150.916536905665	90.7540537768482	361.723817384089	77.3588996803865	36.4580796411346	216.520909232654	-4.05604503085124	-4.85164266642641	-1.74837869651219	126.13003863097	125.680572343329	259.940410252198	-8.27915841230879	90.0604994361978	-16.3018335405332
	35	9912.66099108602	368.135423302462	340.591737646793	554.830504004723	670.630727818158	356.744588002711	394.233898929381	-3.38998084614605	-8.22631973314083	-4.21980470280732	4659.53098566825	5039.94368519201	633.632688474551	744.435627216364	679.480398004402	617.298463455858	807.058950592506	746.129060252835	40.6908593418111	-1.48557312657113	-2.52070998293038	957.826498155056	1577.46745308345	641.949291215299	949.009206184878	1674.18809529205	970.954393466303	1215.35538676288	-5.04635293191222	-3.23568878249944	1.35767811205096	-6.67565838481823	2275.30300927356	2580.64169764778	2806.11412562599	488.767758958798	417.824810285182	469.073440428374	-2.94859152266872	-12.1069084013661	-2.4345984485999	-9.70367346119383	-4.91062987101395	-6.85752854851671	-12.4573292055629	-4.38703940650794	-6.51087341753282	-11.5342760364028	-7.7634972322503	-2.89569557200321	-5.43253436437954	-8.35082357192096	-7.51138596956844	345.364250172579	592.902755113817	157.581473689721	332.030621826189	365.585420538532	299.984525112522	356.728558006411	210.538972326606	695.314504552699	197.163082863672	96.9671704935208	434.569427634172	1.55693147838974	-8.08422045772568	-4.20173589353453	190.76795539758	194.272961145059	408.879968195598	-9.86270654928649	134.990095054492	-20.7527688843848
	36	10846.5840995031	690.140475871957	636.919024139019	983.074238001841	1210.09677526329	689.317810357806	754.17242869153	-4.70036777408131	-2.15594166211804	-7.15620299409784	6187.54621347781	6804.5533862583	1166.22496853282	1379.39324578937	1235.40805960444	1125.4616759794	1442.87891162554	1362.69630269667	93.4904484749286	-3.70467139009679	3.76912925069519	1741.29549852954	2585.53668041555	1133.09515857744	1612.24989805313	2684.96014035918	1705.34859600116	2025.76570545985	5.67499803716419	8.39302341498296	-0.0808469133144172	-4.18881620651973	3466.1573754776	3853.59898900201	4124.81566087211	935.150046297847	808.455478444035	908.446445199076	2.72481476780649	-1.65103350894424	-4.33455598731507	-6.43553527576023	-4.9998823242895	-3.92090202510008	-4.54350946527757	-3.3221076926784	-6.45068895716122	-1.73826312126494	-4.01615127924924	-3.41577351212163	-0.674740451952857	-6.88465275891303	0.825128505679459	664.393052656694	1088.82274494461	364.570540738597	637.414208508755	694.31563787708	573.798253539454	700.498428853422	417.277346831472	1238.32096783396	397.006192682358	243.820031748031	846.088647190893	-5.44954666600097	-6.24253735209913	-3.94528408336828	287.910655632692	299.777428547926	626.929057862471	-6.46224986744801	217.230807805686	-10.3086404129326
	37	11577.8053962969	1192.55436138165	1099.52771500146	1587.42778737463	1994.04207189965	1251.82726677482	1321.22647310904	-1.81669608956599	-0.777426721733718	0.792599979758961	7689.11803305835	8565.44717197759	1971.75202330364	2343.28932180617	2060.50256895949	1862.53520175011	2346.74404322785	2273.54222302211	221.114073441327	0.676608869562642	-0.877792999019675	2885.11675481945	3843.84735687868	1825.62105017433	2462.96640474036	3899.5482796428	2717.75606578034	3050.34191319439	-0.152398662681662	3.16951543719688	5.36885062521606	0.179503474400917	4812.53051653088	5253.58146413993	5559.34332152724	1611.93717695136	1448.81973634636	1619.36964735622	-0.986093734102724	4.04846508923038	-0.934779381002954	0.0930941427704965	-4.02330159514713	-3.51857089463374	-1.03376565227336	-4.04361756590151	-3.18267424463556	-0.763075444980132	-3.25093024009493	-0.359728138551873	-2.65916275654308	-1.84232631430677	-3.21928770233626	1199.39814267705	1837.11410926805	670.374217518409	1142.9596074442	1229.30281269619	1023.43271366537	1278.09115669983	776.801111483866	2017.04315347443	767.661436857545	491.590520561416	1548.27590359472	-4.02897011363984	-1.41495385837607	-2.42492488583957	416.264721043822	444.026340824788	915.245182143224	-12.907035877186	366.842231668018	-8.44628111559632
	38	12130.1427228554	1872.89674008081	1719.29481838259	2324.51589575318	2964.37254905087	2075.74717764571	2089.68681837247	-0.117745545370326	-3.40975090052416	0.0111644726889608	9058.75564387475	10190.9048507606	3006.84268256483	3603.59857332714	3104.57384753864	2788.21544094931	3451.27902987268	3425.83553424748	417.005943987799	-1.03093810865403	-3.46108031231006	4318.7563461525	5219.73862233196	2669.86778580565	3423.99107778346	5190.15684594928	3917.16645897724	4187.40830676716	-0.920982071987964	1.65170444358591	-2.61715459685774	-1.09519066616122	6171.30746026202	6642.47887704278	6969.05817341182	2491.808384516	2357.79857651734	2605.69902636582	-1.7942348565648	0.674281154601886	4.39470138887509	-0.782213356736065	2.61746641272566	-2.30387969224466	-1.08601307296885	-1.90153474732688	-3.76926430594176	-3.23177498508994	-0.148889927877462	-3.47102053143954	0.902062428571298	1.48932251918814	-1.08876548526223	1976.87146854184	2812.80868529235	1113.8025249854	1857.07949895677	1974.50794614117	1655.35954333878	2117.15173916981	1300.9674252296	2985.04215480786	1377.55603537621	930.255436649142	2587.84119429354	-5.17376325928853	-3.91189638667674	0.748725949512846	580.190956214323	629.27539754921	1261.43661294474	-6.15568601611722	610.027152013092	1.61640929344776
	39	12524.8542072916	2677.54230089566	2455.89414992249	3131.28317715379	4026.87865658002	3127.64018477874	2987.71717378912	3.23859888775769	-0.743137850336552	0.54536256129586	10244.7827883331	11605.803500163	4165.97353725882	5021.80872433888	4255.75535128302	3794.32378905792	4638.38150764593	4691.87667248112	708.28975418734	3.29675380512253	1.25139250141274	5894.71290216288	6584.37335914127	3580.6038199134	4398.67750617825	6435.88670108598	5169.3085937325	5307.18082247095	5.87000203605385	6.91753465622196	3.41138324756275	0.931149300790821	7422.37210855227	7908.97700109082	8258.64889805782	3475.98389630063	3461.14586315682	3785.44575801587	0.947860217831476	-1.25315818499439	1.23397270055739	-2.03714350139126	-1.29727157167144	0.332737445602106	-0.0997271285832539	-4.28061321581117	0.417878531537099	-4.32049283453853	-2.84223327191557	-1.94127824689895	-2.02965251223395	-0.909017810054138	0.254359475302408	2947.56070188293	3930.5794793897	1669.97465843628	2723.85273141006	2873.93573191892	2422.58373026321	3152.78036952744	1967.38076868872	4036.91326759534	2238.32285321151	1603.12816643997	3905.14388222384	-1.47941883154726	0.533282801529822	-1.84710659386292	762.857441572696	844.360336332794	1634.43144763226	-2.03276770821503	966.48634937547	-1.68964849698386
	40	12806.2406183284	3524.5903826633	3234.29190700223	3930.32574405657	5064.56994025083	4285.68306876286	3914.44442153406	4.09730420849974	4.15720361696413	5.65311836439105	11210.2588121662	12767.5126871805	5310.96633391342	6441.57353341373	5383.55250119612	4778.19771872203	5786.75233720713	5936.92589363603	1066.47979154181	-1.66877184174973	3.16353380641385	7443.08681458091	7835.55763379845	4463.99324350915	5307.73762671981	7550.79025839717	6336.07064847731	6319.16557938077	1.84235500836257	9.18692966420213	2.11676516324314	-1.13044349823303	8516.48939048945	8997.9349493104	9385.71393184389	4458.78824275093	4633.63993907534	5010.38991898413	5.35830016807995	2.40738216923455	0.85942873692693	0.797322580348009	-1.29481383878829	2.78300729029888	5.92086265170747	3.92259059402477	2.08152778925614	-2.74181016318107	1.19390220345485	3.46760978406564	3.46328634987458	3.79140052543971	5.67175823794787	4014.10697361826	5079.69444009099	2290.42882922863	3648.22960715964	3836.92182482026	3244.07714079223	4267.41770329186	2714.04737652355	5081.75337203236	3274.80104098206	2476.27708153963	5358.39756200984	1.14903859217793	2.69058553717787	1.16943156354591	962.600406998988	1078.15156206927	2019.54637254902	3.86435244573022	1417.29500084648	4.07628484013458
	41	13002.8413861031	4339.38274553489	3986.23972653505	4674.05070385982	6006.8465543433	5422.07314594044	4783.97803984966	5.4294389742754	6.31136161098675	7.3441819129639	11953.5927709267	13673.4472319252	6343.06821985748	7724.60530364319	6395.74710004826	5663.99579601889	6807.28002155529	7055.24188375098	1444.08076925348	1.43595498320792	-1.99674126580885	8833.43482700667	8926.60962023319	5265.33063130049	6103.8830185351	8482.64645667321	7346.55153249212	7168.20431291906	4.47930672157418	13.927133676917	3.95126936142424	9.7566614760226	9413.67417350891	9879.73660079745	10331.2916644044	5352.73703311701	5748.18277744804	6164.01179897474	8.02283184035332	3.37222843458767	6.9128907467184	7.24604807296055	7.79134270498344	6.98406361436082	5.48759199120195	4.27725618526893	9.55560272424827	3.39994208967437	9.69993361374782	3.57877110399113	7.89375294893944	10.5543224092089	5.31970821500818	5063.58339039264	6163.16860592139	2915.40815949354	4536.52117477288	4771.12718631795	4044.48823133485	5324.79106237238	3467.42987142792	6026.4719772447	4367.55779002687	3444.90446902428	6769.8848893835	5.08046360754088	1.8516969782404	4.12108964244817	1156.29957415067	1312.83137709225	2378.44839684526	10.7346737772577	1925.15876043752	12.3383938292209
	42	13148.4979009871	5065.85782155735	4665.98138899175	5324.10816564837	6802.11348574654	6435.36627257199	5539.58227275992	7.46925064860716	4.09896465636302	8.3634573469144	12500.8324845549	14339.4062864104	7211.55938144092	8807.16767906821	7251.77024718054	6418.50624958653	7668.48695940979	7998.90044844205	1798.60804365109	1.16160916846684	9.68162515745871	9993.47372913145	9825.76601331306	5946.28893317799	6770.47552734031	9229.07082326131	8172.82675265738	7851.29637752116	4.83961634159596	11.6194293993944	6.98116887286915	8.98142077770717	10128.0179962244	10567.7780176523	11083.5187545886	6114.77995829535	6731.6442728639	7173.26907741641	4.22923943960268	9.98910895944391	5.26199248688863	9.01227320295493	9.23871147032787	0.980435387995385	5.26208268461323	4.07967846406518	7.15525561478626	4.49129789545259	5.61098203114398	3.59486641250805	10.1119443004718	9.06136513930596	10.8010028184026	6020.13479009582	7123.75265007417	3503.27066959297	5330.59777031951	5621.02510616238	4764.36790930891	6251.30962093133	4170.72549712137	6843.30802711186	5404.19751726739	4395.27075708103	8020.73704778556	5.99857870866344	11.9462945344103	7.76735037874278	1340.51790717775	1539.36653618919	2704.8079974155	12.555066882529	2436.57289049117	19.6526130005286
	43	13256.9312590402	5683.46653036337	5249.79257077072	5870.10606827007	7451.22513331843	7288.57197767588	6172.58455918079	6.39709322652743	13.9309918709755	10.9767863141624	12888.8149947797	14816.4521030254	7914.66859799971	9669.77359442797	7946.5751520672	7032.47689978534	8365.03877610136	8754.27939127791	2118.80347773859	10.2898098746559	5.85124747494547	10902.5687803985	10529.0033897626	6511.62076430274	7307.52433498865	9809.63766424683	8820.76964970251	8372.83359602357	10.371339935502	23.0397400527854	11.5781644960257	8.97401927180636	10678.1127303666	11083.71771422	11657.0240316461	6737.16928959331	7547.96314106603	8008.19550851558	10.2467993587625	13.5991216544771	8.17587231604966	9.23281121466061	13.1744189345709	19.6964843555779	7.76306153241694	17.0439920784956	16.6161124166647	13.1867197259025	16.5511091218104	13.803757537441	13.598432824574	10.3996808780266	10.7401312263028	6840.82036213244	7932.52948387619	4022.75826708723	5993.88127470566	6349.79753040036	5381.4198020863	7009.55027663619	4791.53304559817	7508.82049220887	6308.1818039675	5235.26107386306	9045.59228479538	10.2617255097284	12.3322987135944	4.72664074278873	1502.9053950227	1743.25129786896	2977.0559767399	21.2824794768976	2911.9858889266	18.5183487755739
