	Cycle	A1	A2	A4	A5	A6	A7	A8	A9	A10	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	D3	D4	D5	D6	D7	D8	D9	D10	D11	E1	E4	E5	E6	E7	E8	E9	E10	E11	E12	F4	F5	F6	F7	F8	G1	G2	G3	G4	G5	G6	G7	G8	H1	H2	H3	H4	H5	H6	H7	H8
	24	1081.89192116378	1146.7342022236	-32.7674682051065	-39.2911166603126	-30.8389561856147	-31.2694324998874	-30.2321518947256	-12.4967365183252	-24.5261734251444	59.1952622769932	73.4185292017328	67.9392957357541	-29.2682137122083	-31.9406698634302	-34.2999312661368	-47.0427367944922	-45.0866352965932	-22.9727463662557	-25.3204162039192	-24.374540619453	-46.0545525112439	-49.4453527089699	-48.888584913343	-31.6705070449871	-33.8587085523268	-48.9789343623224	-41.8843010110159	-25.7040787058522	-20.5104535938981	-11.7728686931214	-39.8996069289869	-33.3493841662621	-31.5981674017166	-29.2593079186572	-38.9401815196788	-34.6135758169621	-20.5228386204935	-7.29362630800006	-31.3176965334505	-28.4744265112658	-8.46715020958709	-9.33762964070866	-19.4633869961899	-11.3187512754403	-7.8350229562493	-22.3376340342766	-4.00548559355684	-17.0077346371745	-22.6405738307785	-37.6460090103328	-30.7750679821847	-30.3202169911701	-38.5834455498216	-35.5090993111007	-21.515516328961	-16.5600202201549	-13.0277765825749	-39.4200226488065	-33.2009947196921	-33.6770787183668	-40.245898430745	-33.2342537246213	-25.6071229334939	-19.8250897004536	-16.0782039637143	-59.7859885821854	-1.11612686129865	-15.0582894323315	-3.30348576573851	-2.07274951505315
	25	1896.46087642727	2002.58009039008	-30.3014774882477	-32.8677154667866	-27.0468821954983	-26.752640872367	-32.6188299279302	-12.8774267520298	-19.5114869807894	153.291043087283	197.073819635359	171.159527236839	-28.5740635799575	-34.2804280338105	-35.3472695080191	-40.0704277448867	-43.215771856524	-22.3804020561029	-26.0511726671702	-25.9501809853414	-34.8878267542614	-36.0026163449656	-38.5017565626486	-24.651526468806	-24.9960635066464	-42.6951325835316	-39.0670198146909	-28.7895170796965	-15.2956342658845	-17.0024610927303	-38.3397757567654	-20.882795106224	-30.3680891266858	-22.201815938236	-38.9891073246326	-26.3186781225168	-19.9308102783816	-14.1887484322251	-34.9099052782085	-27.3032220906025	-13.4443510764258	-15.6234041067883	-21.0658760200758	-11.6686126478226	-4.93013865793455	-19.9245359550459	-7.46349941876269	-13.7492678120407	-17.4916346720283	-31.3052260434488	-31.9313745125664	-24.4409210140711	-39.3281370618552	-32.687808982414	-11.7799475997381	-18.1300307632455	-12.4475040508723	-35.5759872061017	-28.9941922091193	-29.4833132691201	-31.5483389896954	-36.4698704104831	-29.8651044208173	-14.1794090460025	-16.5593622331098	-73.0570216528677	1.74451945887813	-12.3270628330338	8.39833827846996	6.05339573535275
	26	2986.66813583643	3141.68014314142	-24.2452543886639	-32.2012523991234	-26.1853259108175	-23.7985395895694	-24.8297276220892	-16.4244447994224	-15.5732903194044	336.146595321965	433.495042265874	380.440572837265	-18.6626831487856	-28.1931939085543	-34.0536869979687	-39.1559914942591	-28.8812241743062	-26.9655867138235	-20.8918244092652	-23.3040654766373	-15.6726919642351	-18.4028230571239	-11.984341428054	-24.9773066560083	-24.2143055991319	-41.9190085051514	-35.1425807384112	-28.6779077228994	-15.2851549505849	-12.7783625157754	-31.0725392839176	-16.6550610493969	-18.1060220914696	-22.6495189218404	-36.4868606143809	-27.5402967616519	-22.2279241135084	-16.1391104025779	-33.5324860271712	-29.324015610403	-11.8068741179368	-17.1765142885333	-19.2747186348606	-9.00686970329025	-7.46613006105144	-25.225081178547	-12.1681159272994	-25.3554009818336	-16.2713718841551	-25.082664469599	-25.4612091317349	-23.3312059302407	-30.8439358745654	-33.0301760916318	-17.9625788946105	-21.341233987353	-9.46095583668375	-33.4541201050097	-21.0781699471881	-35.5944063619409	-31.6965738182989	-28.4628964802696	-23.8414304616845	-10.8446736071364	-26.7272994431369	-92.6079313901009	9.03835413333763	-8.80468458835185	3.99658716989961	8.832897943641
	27	4264.53720079134	4462.47725480128	-21.7125570339604	-27.6434498354474	-22.2202594035316	-22.02740352821	-21.6666243470872	-12.9522196237381	-22.5200705729358	769.265971840409	1002.79763056676	871.1426776841	-19.0301617869054	-22.104984651739	-24.0827606122339	-30.3286253252672	-23.419635570378	-26.6354971715164	-22.0936518757999	-22.4592269922023	28.6212870171721	23.3572480941439	32.4902326037945	-12.041208378404	-14.9952113372501	-44.1527375272981	-29.9176136678325	-25.5949872729489	-12.5794694420911	-13.0109891512484	-32.4421592421741	-9.87700353498349	-11.5773036094406	-17.1414270774931	-29.6596010125795	-21.399247646259	-15.9813566880857	-14.7903457466846	-28.7086185034132	-23.7596952296208	-17.7681737453731	-20.0038125977435	-17.0367186234298	-11.49845991855	-6.39957088073152	-27.4767533244521	-15.6239157048767	-17.7038607245768	-15.9438213371086	-26.1939929735945	-23.5916762031084	-24.7981592208507	-27.2633028418641	-28.0757937037915	-13.392192780635	-19.5303306107762	-5.14656109957559	-30.6215002142471	-17.6705818039945	-28.5982621682606	-30.6867253613873	-26.3185456715328	-24.4818688639562	-9.24657833527181	-19.9644655907432	-94.6641479392974	11.1247069226556	-4.50569692401496	13.8850376535966	18.2487039203243
	28	5620.51338768777	5854.70092644104	-15.8547520097864	-27.3851178064579	-22.8190529832045	-22.9405364854065	-20.5570947916958	-17.3808406130302	-23.6175243216499	1405.55172238217	1807.1271991379	1586.13195330099	-9.04059798586422	-18.5035808388384	-20.9372839989219	-24.6719666323233	-11.7557842696042	-30.3681646930336	-19.1177059017309	-18.5529873840251	109.394081949185	108.982720614064	108.301047159541	-0.762094689331207	-0.846058671566425	-29.7603865537085	-18.5425032739658	-12.8262697504724	-1.01567092765345	-16.9259058546168	-17.4741028579401	10.5820309145183	2.31219355425947	-12.7654811511293	-23.0712455423745	-21.3724118845812	-16.5722915270708	-15.4013678637884	-26.7011388607161	-26.6247131973096	-20.4184702699513	-16.7341642543515	-10.0813783251842	-6.6305958727753	-5.04595348077874	-25.4714700895247	-11.4841280377741	-17.9415986309441	-18.2995058126544	-23.2308745440587	-16.8862726511461	-23.6385206903979	-28.1787312866236	-22.1251356088324	-13.2017987957543	-17.3407096097899	-10.2976874867927	-29.2507117239184	-12.0310511519483	-30.5554188214064	-26.2234430032559	-18.1299018296049	-23.2323595397702	-10.4884297536391	-23.271563419521	-109.471326166256	13.7629091592289	-4.52187310648969	10.9010379726951	24.6279666569135
	29	6951.08167501015	7210.28124936256	-12.1540864959925	-16.085463814994	-17.2654570471486	-16.7675923854613	-12.2429481912077	-13.7782334365529	-17.2235232153257	2347.78979372276	2941.93465673843	2630.76636362202	0.263577944075223	-9.68250061289473	-6.63048262259872	-13.5853823530078	-1.31343603080768	-30.5260843700498	-16.3120080023687	-10.5188138804256	266.292140021346	263.357127657151	271.031121473559	10.5960441496773	13.4455350118042	-15.6421932088297	-12.2670653768919	-16.6468510179011	-7.64561226915339	-13.5844962298461	-0.493792275466149	37.522237158073	28.6908565573876	-11.058885510568	-13.5115780480901	-9.35837120356427	-10.6688760480602	-15.7235989959454	-25.3639220888117	-26.6501269634409	-14.6958206788722	-25.5048899893363	-13.5112397866087	-2.53690249603096	-6.04411575732229	-18.90409291573	-10.4590713659609	-16.2202493096511	-23.2459994665114	-14.95880821218	-6.7246639360892	-16.4182036511884	-25.6779526388209	-20.7355943332514	-12.6684653480525	-14.8886404027662	-8.23297594726409	-22.9104984256137	-5.32660849850072	-24.047918668567	-26.5173811273125	-11.7422896972912	-21.3774630692578	-12.9273891440916	-21.6897251877708	-128.880596153792	29.1907804253124	-1.31697127464849	20.6564629854356	32.7541147101574
	30	8180.71743379109	8457.26928677348	1.19937358161587	-8.75351789383785	-13.9702644646577	-7.63438004808813	-4.59734278987253	-16.430537926241	-14.006754421051	3564.38211515	4338.52487463033	3952.03816443812	3.35467803038136	8.67092005667382	6.44340412556085	5.18174863751483	17.3724154584952	-8.79303427416289	-6.89293560145506	-11.4873685060052	664.765557835416	653.380517100414	583.305374811808	34.9046303415271	35.0493409028386	-0.0500883372524186	12.4403704107044	0.502788034428704	-9.57825880083237	-4.95600441407078	28.0306602337796	90.0339125300961	77.7867496394811	-0.474581539137034	-5.59117596092619	0.832498149763524	-12.348061301429	-8.03721407500416	-19.2001592329934	-18.2331368625737	-13.8984591185072	-18.6836832830577	-5.12042541592018	-8.40626064554726	0.806903269441136	-16.5933017897005	-18.4746432015718	-16.9164095838505	-17.2662154565096	-3.37031557040427	9.14574315607661	-9.01179447775667	-14.8127941374378	-10.1533064729465	-7.44008576542456	-17.7974846091402	-10.371542288588	-9.48104480524216	6.48067180421549	-25.0564948285755	-14.136524183813	1.57645721027529	-16.8109804990581	-8.65855475130593	-14.3074340591529	-132.158404279196	38.298264847409	5.94108419568056	23.2236307630237	42.0542360060599
	31	9257.63828081389	9540.25655005662	5.75567413258068	4.39936462772312	-4.55264474198066	-2.0395035847705	12.9322138378611	-10.9356756259454	-6.71833501335095	4956.85616021105	5871.55774207941	5442.7430515868	26.8041752156323	26.3512995138599	33.7901244175482	43.3867396557698	40.5268661128339	-7.29383305474948	-7.35978014081866	-12.5234777380279	1267.95707450068	1250.66810619576	1275.75766312527	73.7241122957985	84.6649634518017	40.6996679084577	36.2261083119129	32.3842967514056	-5.50737697939712	-9.92266080091758	93.7924921090298	187.579732841378	164.778031736363	10.4201053192755	12.9999930543354	10.6918364176745	-7.94225269560229	-19.0217312038521	-17.6648876963745	-12.1451893626208	-17.3639014123846	-19.8049023681797	-8.43125984325525	-7.07411539015902	-0.849817248968066	-15.2577955373936	-8.76101993942484	-17.4156167964793	-17.098403225109	7.32036214593609	32.2965366191884	0.378346111033352	-5.64692994836878	-6.18807584457045	-11.4683587998843	-15.6985959866433	-6.83410075607299	1.01344307141153	32.7184073238459	-14.3171537749213	-9.3820133287154	10.014863793127	-11.8940367835203	-9.78381474483467	-16.2598534126801	-143.522058097808	46.7459176942775	13.8656452085261	30.7038633511584	48.8530254086927
	32	10149.6388938502	10429.1521954275	27.440252950395	34.2224359234724	8.65280340826575	11.2589249679804	33.0910452935113	-21.7524896515706	-3.25363242905314	6395.98352888169	7404.67765601956	6959.95278008471	60.7324701720327	80.5239906982151	75.978221059574	105.150457757636	98.6218673529811	-14.9555524144134	5.10776335098035	-4.18677659145487	2189.3432481767	2166.79834494136	2198.13813253655	154.451669881195	181.012223343543	108.845310826988	92.1781256056238	84.4200322688266	1.08783595818204	-7.73654310531583	214.306731226272	375.67129805723	334.770430943258	28.2715524567102	35.9546503243309	30.9894881059727	-7.20547742879899	-7.62910043021748	-11.1998504233952	-1.1274308184984	-10.7983837776319	-16.5729014523286	-7.16737687900877	-2.2570844598531	-1.67735368001104	-17.3137333841469	-10.8112959569953	-12.6445359875042	-11.0544445062405	35.0500224737843	71.1433787066462	28.8938783080957	5.97843337134509	9.43939685897021	-7.62133750213707	-14.572995307336	-9.85596266370703	39.3501832870588	76.5736849898167	-9.93760181412108	20.74296988064	36.0039637575655	-9.45919077494727	-2.84840825074662	-11.1545626675497	-150.54712611468	66.1840952676803	18.7407950091865	38.3171945394042	71.1775964702665
	33	10866.3071419187	11131.9756669079	58.4719534542328	83.8544196092007	29.1267716316679	33.9961853929135	71.6133780668733	-17.1241863418777	-2.98366393596962	7788.98520032385	8844.23264031748	8404.10059259392	123.868508139183	164.090284366332	172.181666068072	220.244624750629	184.901164951966	-6.29237081782139	21.0600500067121	-0.345581937108818	3424.47727791267	3397.81598080725	3430.32730081434	304.626278114558	356.297562510321	230.586776792333	199.503945212376	170.291460457	-4.26659323256354	-11.2301152896971	437.36954435283	831.24285541752	758.212620391791	55.3759719933141	82.7041983412	66.9573861238014	-6.83505508648705	-7.62316734434171	-12.1628504090704	26.4669438736728	-4.6670260667106	-13.197481415571	0.0776688112109696	-2.13288326805468	-2.04536353998628	-12.7436102809888	-2.88369884863641	-12.9345891220873	-18.5894471804168	81.9583315718428	157.247308952959	77.2997888583723	33.6013703339504	29.9040940622035	-7.91688482595055	-11.7653907882805	-4.60927321295185	95.1577139657957	141.788655268084	4.82617744850995	39.3261285979897	74.5339438589635	-8.93123369026489	-7.06066757624012	-9.37376617064638	-162.804065123809	96.3630966646233	46.8439885550433	46.7720154676617	89.9659593432298
	34	11399.461274393	11661.8050083813	125.983288634145	184.88746739198	61.5000512743991	67.342464558229	140.963451795012	-14.5980919529443	-3.64634781597806	9057.8458235926	10116.5947441832	9691.88939469986	255.060311327585	348.57584500865	350.939887739911	442.935839764345	383.665945862982	1.95260312528353	59.0562869534592	12.8306177742193	4871.34007014336	4846.34549086153	4869.84298516176	673.598476888834	774.989722369526	521.105878144941	408.78610661905	376.787158640216	-2.98046531256932	-9.88513598200007	984.831491321675	1494.00000189939	1383.84496501147	126.770047518897	183.24613069627	147.803235330194	-5.38571459138439	-13.6082941527484	-4.21108386418382	69.8905078635626	-2.67490885988173	-14.8408436660993	-7.95099781015506	-6.35965381584356	-5.3038212322117	-10.7492978295586	-3.97308573501414	-14.8789639636452	-13.9100594446409	168.815636040091	313.603196577325	152.089881813693	88.4767923382888	79.1057262616505	-5.12070528427375	-14.2404799620153	-5.25016101432811	205.638618577737	276.992610546305	32.6976125937972	98.9114865790852	157.035469119941	-7.25794734001283	-4.02984941354498	-7.07936940306263	-157.826402994542	148.626154632513	87.199725190093	60.0517906855221	131.602293934081
	35	11798.1736013397	12047.0553345285	248.809611328807	379.7762465922	139.457854288213	135.850518823654	284.623760614284	-17.1466504991058	-2.33908952995898	10165.8627783337	11190.951764914	10788.9230640923	564.552238640414	759.257955763866	776.572887551584	954.843300056449	832.413066172954	-1.12248549196011	127.536956257995	23.5063376135222	6403.18066050803	6375.60615754919	6384.63924546344	1208.68620333721	1366.77698595531	979.747225652673	903.784293989516	839.771424266375	4.15343950196439	0.554059295569459	1783.32402337035	2456.82936572822	2309.39650257664	251.137532120757	378.077414734285	293.718025739221	-6.56788375696851	-2.86237211808111	-6.7783777752993	154.442848398661	-5.45593846750762	-11.8609570663493	-1.68006518262064	-1.91228663239053	-0.189594860695252	-8.2571682020498	-8.77113605344039	-11.4882905332734	-14.8861822941835	337.910753772985	699.103864791589	286.032184481359	182.247727199222	169.635603809405	-3.65465690929341	-12.9967374029729	-5.8011379243535	433.979883328191	598.948028397875	77.2867864193104	201.953444157179	310.441800328995	-5.86354926709555	-7.07175228751385	-5.03653915560972	-148.933327673852	244.767756371531	163.125913601742	80.7699967981835	204.918276458531
	36	12073.8600851265	12323.286398338	549.603418642743	803.88012459146	280.831658292052	282.116468577465	626.035903271484	-16.4745178665589	6.81804624595725	11077.7132796759	12044.8116629081	11669.5193175979	1025.944157843	1330.38079901162	1374.47739413169	1664.80484972275	1468.33459521361	5.4648754420914	271.763142344349	54.230897410026	7890.34360018456	7858.54181346572	7846.3995581707	1985.65032499807	2203.02152042323	1700.74093713132	1574.69051520309	1492.56286169704	4.99223711974355	-1.29520738125757	2942.6412876033	3666.54289340913	3491.61204050887	568.937241390676	849.877360829064	661.03012640062	-1.63502055556546	-3.19610159680815	0.212869340077305	313.808622566194	-1.86035793864539	-19.5659745831681	-1.00602079006421	-1.89209561950793	-2.94950096773846	-12.5201265269015	-5.03598338633219	1.25023458951728	-7.06718468224972	712.917143422113	1253.40601833911	610.419093249421	371.166420841407	339.762531906241	-6.39231110359742	-12.1331867988929	-6.11323670874117	934.301510850928	1081.30874297032	175.643379632132	396.59527983454	666.755221239145	-0.576004915793419	-2.4633251675823	4.15904931507157	-124.737005265751	401.895930759755	323.933756496233	122.824340413783	362.925784262284
	37	12282.5708969018	12520.0471086255	972.076308181673	1371.97434424173	621.007852644271	623.004042782819	1127.85354290112	0.879010941425349	7.36284139942791	11796.3472586201	12700.4065041903	12347.2913122058	1716.08517704702	2120.60350884178	2213.4440759341	2641.18612404217	2364.12474621119	8.47583105699778	619.983379111661	120.091752089492	9255.93035382005	9201.79599753962	9180.70479661625	2957.36917121558	3225.43206045712	2684.84580425674	2487.30250319679	2408.94775155426	0.517973137973968	-8.24728817064988	4408.93079902796	5004.58799503934	4819.23382601946	1046.03378737584	1516.70744581446	1199.85944711993	-3.40989028291733	-4.96520624949335	1.18227301325987	722.393154278576	-1.56665573397095	-15.9402119018368	-1.46554235391795	-4.1093266062926	-3.2525166443329	0.923079255675475	-1.94793171286346	-4.21839512342922	-12.1185564348161	1206.43844886492	2047.20151908272	1065.2432467466	754.803111084912	724.579773920673	-0.0626938638115462	-3.85751567972875	-4.7187851470926	1589.57722633905	1800.94548715872	361.218889166857	887.013038034546	1195.66769706274	1.81745021190181	-1.81340385581916	2.00760181150508	-100.661514011882	589.609291395946	586.302320988143	183.267682066466	563.699840421936
	38	12423.49149647	12652.3578558991	1565.36136175286	2123.68421023177	1099.17225161301	1096.36745097197	1866.26312798008	9.38475262705651	6.56863025898156	12339.3129151507	13182.600988327	12845.7785704228	2597.10660206891	3062.27512106991	3221.36460011309	3795.32019442154	3460.91314868619	8.2148310281973	1129.05625246928	247.079238308118	10426.7901848451	10348.4019026645	10321.9316275488	4028.00239312395	4331.03126786909	3851.0935317699	3559.13225297996	3515.70942168176	1.65886909985056	-1.67127704294489	6030.22775165538	6327.73402839416	6147.67346919533	1747.35684362908	2443.17343067091	1980.75372338574	-1.37014742447536	-1.65819428207033	10.2112929375489	1333.42693297134	2.39585363834067	-12.0511172585675	1.79742754051767	-2.90850636741743	1.29670049820288	6.08444036746914	-0.0936953367727256	2.18346841068342	-3.36573248331388	1855.37371063924	3030.7863150523	1686.89602735261	1234.67857742941	1238.14819424015	0.589593342720036	1.00137252440163	2.43381758727537	2428.38548482382	2723.78448796891	784.263571274339	1593.14827595697	1966.44318328885	2.33272397296696	7.35719451580007	3.18398915601574	-55.1312793387206	817.052839821813	904.959966841078	283.981812022627	831.857637832234
	39	12531.5842011332	12754.0222578362	2287.10003636291	2992.11302887802	1773.4629341673	1749.55662973693	2808.04672673857	1.38119734384009	3.10506731717169	12731.3223669471	13538.8726443684	13205.9510356703	3580.39565397913	4060.61702468066	4294.52202303232	5014.6620777125	4649.91247251407	6.19133683669133	1867.57919298951	561.894389193035	11386.60001641	11276.4518778721	11255.2929406488	5096.08653048048	5411.74948567373	5078.64373847845	4683.16922923048	4686.70325239956	3.71930602400244	0.935829432733954	7648.24705048369	7541.95200415256	7368.74655555567	2634.53060881811	3560.45435564237	2962.97967966575	1.60279536013786	-3.03084090939865	7.93361767689657	2233.26745702239	-1.2126055487679	4.94228978236788	-0.593437977656322	-3.24480738696639	-0.62160176395264	9.68136229304673	3.46986280685724	5.52084583073156	4.0977828404466	2611.92226908373	4104.40894396266	2431.28013382591	1831.32126697011	1914.62886156822	-1.19039066449022	2.96846294372153	-0.257790086161549	3371.74907471486	3763.1626171419	1328.14585483427	2602.71203025912	2944.18579798958	6.46274496504338	-1.02202443821079	4.83161075493535	-5.92044171576254	1073.03939324449	1290.0595320042	402.89764961702	1168.35057400217
	40	12611.7300152387	12824.6892672788	3058.93149760063	3876.54039680743	2589.18584620146	2517.30418912335	3853.77097557677	9.8479134183408	13.338274332009	13013.4987892031	13787.5923178401	13459.6876508264	4548.51024742789	5014.9479579451	5345.12768352591	6177.0399025026	5810.34830112829	7.87430006235718	2776.20469081374	1009.44377387028	12117.0869014197	12009.4596537691	11971.3993270092	6074.42493337937	6390.10954193003	6246.47337768659	5742.28498747724	5807.79438373725	3.17624686557519	3.98782787530581	9121.06896139155	8577.52406590354	8420.65272363888	3604.9851907675	4733.63019997639	4028.94256453621	6.61385068606887	-1.06435868432709	19.025141149461	3363.12704696707	10.4925850719428	13.6690967454697	3.60273184295056	-0.176123835331055	0.457262908755183	7.59956997891823	1.05079476409901	6.00837799793499	13.0871995594325	3407.71010388021	5157.95452201323	3211.49869468672	2485.57193759533	2686.05477561029	5.07426724282504	6.61853284306835	1.4790334634954	4309.5214327778	4807.74546198607	2023.20555079363	3824.35136227697	4007.8782560386	15.5617018943813	3.41427948307319	9.93836496048243	55.7137113906228	1335.80876048846	1710.09531207198	549.177920523072	1546.63733798604
	41	12677.2126063885	12892.9483965146	3805.92705991455	4707.64056797998	3460.33862239889	3324.55851290472	4896.6513956105	13.9379072044949	15.1468275439333	13209.1300649344	13972.278768568	13642.6005869019	5429.81610887005	5868.16011802803	6288.92886450964	7211.08070423457	6866.61891979209	6.24691582383093	3737.87217322016	1640.99891503038	12661.9559469935	12550.6884218728	12501.1385821999	6926.90964294177	7225.05210334689	7270.96617498495	6687.77442678171	6797.34676583692	2.49074422651938	3.12409406101597	10374.8010914097	9428.70044027376	9281.93244031085	4552.11644143785	5847.99184662853	5061.61058666351	3.38172130084604	8.60334007731672	20.1017171655212	4594.24460143961	5.26651430345282	9.72379995418305	10.1111691230708	0.802250420098062	-2.38155595595254	10.1325561810354	6.74319999492764	9.21501962069397	12.1650866914106	4181.95710218606	6118.9355782355	3966.32442863156	3142.7623749857	3473.62802407797	11.812598505242	10.3203116771638	7.86966114052939	5175.52943192517	5780.22296163739	2794.02225090071	5111.22362936749	5052.50133702857	17.6545859854177	3.33044199510368	6.40826360259143	114.757539558185	1592.15890252151	2128.55836001117	717.078054782296	1939.96262121926
	42	12724.3438942912	12942.712496259	4478.72110133736	5432.13972536525	4292.67341296264	4089.99311023648	5849.54453915436	15.7539274120572	15.28459677931	13352.1924287228	14102.2785782741	13775.6322037934	6174.23632524778	6587.70156171591	7087.1838671581	8077.573737964	7768.7337168971	12.1768411808316	4638.36552744424	2387.1348670828	13039.4615945824	12934.8571936843	12872.9612215137	7625.94454250303	7905.35751555318	8130.04914944317	7472.76048921734	7625.57235458898	8.38837436513131	11.382596848608	11382.286964165	10093.5172064452	9963.92918568406	5400.43621165156	6821.40517986762	5979.03803195422	7.97081220642212	8.05901204624479	28.3409562845454	5786.62494492599	8.38753393575189	15.4778309893773	7.33980389636872	4.39631626158462	0.129548645264549	18.370111090233	12.5804878070794	15.9456739285852	14.1337959679204	4894.7540572974	6941.91020298241	4646.21268903142	3750.8772207207	4210.25428426207	5.10367981218133	14.7186976699477	8.38498306178553	5918.45463735498	6619.91448760026	3552.73703889987	6307.77516089415	5988.29655173306	21.5748443176653	6.55792761160501	3.25963759350452	167.386045075944	1825.71965511349	2517.19902008335	892.458460918053	2316.71159462835
	43	12760.6732114349	12976.1459633712	5053.44995595469	6038.28481577702	5029.71677364343	4766.74742370409	6669.16922183688	19.6868977019799	21.3399246709796	13455.3871000909	14203.0600133613	13871.6397377831	6780.65426874611	7173.85479891536	7714.68682792326	8766.27631067321	8508.78638017906	13.768922475112	5418.53641435613	3156.94909233038	13309.3562855941	13191.3207418003	13180.7892536791	8182.62563065554	8436.61196815158	8816.57696354124	8111.06677161797	8282.82434711621	7.97835012005271	10.1635910719397	12153.3338932468	10600.3611164447	10487.2938793783	6113.01498038622	7627.5176309434	6749.59364691067	11.9694967613323	16.6909291545899	34.4653452533457	6833.90326051919	10.116711274567	22.4571792565966	4.89911207968271	5.63849310392288	5.42940481527239	19.1156032229255	3.01229413522469	16.0911194217661	15.7228404631605	5525.77051373977	7621.93105244425	5223.92472926147	4284.99929847534	4858.05973881149	7.99156395908449	18.7906416499472	9.68903001556919	6532.44488337893	7316.06398798597	4235.63183313219	7323.87974149749	6785.3750072685	26.7565275538236	8.4979748619653	11.5083614562545	222.324537769581	2034.76381171327	2859.72860803673	1061.37028644661	2662.14724929684
	44	12793.1245253235	13007.676138691	5528.64530788466	6520.56171655013	5645.64449214454	5332.53386813969	7337.17238565995	17.530978259399	27.2348342095738	13533.8166604735	14280.481970188	13945.1833986639	7259.9919451573	7637.00500010325	8199.69544454166	9300.83579544778	9086.23031178999	18.2517800012083	6071.69326962791	3868.29274587475	13499.2678851255	13385.2046597395	13418.0718799075	8612.20767912928	8844.10115700847	9350.36660467928	8603.71505225461	8796.24996402643	8.1970587491769	15.2793464081597	12733.5327571571	10989.8570312259	10887.156234123	6689.5590277562	8268.63032601357	7374.88632297808	15.6910438973082	20.5606767069839	41.6121669629038	7692.03857741491	6.8343005112074	34.6915853471573	11.8394071400562	4.81361363682299	5.05967683196104	19.3721759068731	9.25471531379935	14.2490735148458	26.6155239560285	6062.71057587998	8165.26522175694	5698.14412367064	4732.54155116235	5400.20254494318	14.4778575625742	21.8335566071801	8.37518795973847	7019.88364089592	7882.96310836327	4817.17139233288	8132.41379210113	7434.4203470502	38.1674193905592	13.144691439431	14.9176618654492	269.41937423567	2214.78278529484	3151.56964592029	1218.2367421921	2965.64500689576
	45	12825.3260769779	13040.7621341679	5936.67533677319	6925.36045212492	6176.56633929385	5821.32899779582	7902.71580227572	21.4639474494611	31.8562148641781	13598.3290418069	14352.5320554953	14007.9137161019	7666.22199917032	8025.2725630203	8599.21491402789	9735.65300593802	9560.14876551837	17.7145266372427	6643.45477545177	4525.16157193113	13657.3027269597	13547.647606065	13619.5817010054	8967.98939729322	9175.75222632482	9780.10131716423	9015.09025384747	9221.64879488839	12.7691410040297	16.3096793901368	13198.5309801667	11316.043021033	11213.2715918057	7175.73865954099	8805.62143127994	7903.81017114942	17.6774700849674	24.8675804930026	62.1038346615151	8414.6685727493	11.3772227148129	33.7433701211676	14.4057015630069	13.6535880310994	6.5067287191614	25.0856274246071	16.9602330979415	23.1879634387033	24.7869015714023	6532.73638497282	8624.9919326659	6104.52500303269	5124.99089010706	5869.61595666276	14.4476017987427	24.2098373318258	14.3847466958832	7432.28691186427	8377.45414576632	5329.17987162179	8801.21994668432	7985.56185305474	39.0255534173157	13.9144580376951	18.3159895148719	308.670554474213	2378.18580316526	3410.81895152328	1366.28260662465	3239.75828716847
