oncgor_min,oncgor_max,salalp_min,salalp_max,salsal_min,salsal_max,saltru_min,saltru_max,oncgor_mean,salalp_mean,salsal_mean,saltru_mean
0,0.0150111724045798,1.19604919137033e-06,2.68926975209254e-05,3.06245808711085e-06,0.000195054194715483,1.19456008086994e-05,0.000248656194601888,0.000229575872815429,9.8252654355204e-06,1.67048890441239e-05,1.57043657066148e-05
0,0.0300724683534945,2.39102233034867e-06,5.36816771080033e-05,6.16681658619819e-06,0.000388968662578883,2.38953660040036e-05,0.000495708711473677,0.000512819529768787,1.95850113265459e-05,3.34787784761267e-05,3.14362285076937e-05
4.68851336714801e-05,0.0451832403639166,3.58490469086717e-06,8.03666034553133e-05,9.313018965733e-06,0.000581742010047079,3.58491048304584e-05,0.00074115702056477,0.000849674318667352,2.92792347208483e-05,5.03215770238807e-05,4.71955425808104e-05
0.000141273333427349,0.0603428420790803,4.77768161899799e-06,0.000106947148264202,1.25010086607569e-05,0.000773372950414651,4.78066270612761e-05,0.000985000729792761,0.00124008360778097,3.89079381254684e-05,6.72331934416901e-05,6.29822621255711e-05
0.000274967844105584,0.0755506282981409,5.96933853313052e-06,0.00013342299022324,1.57307290731417e-05,0.000963860303004875,5.97677430020981e-05,0.00122723958385797,0.00168399078587473,4.8471129457928e-05,8.42135365103618e-05,7.87963413636198e-05
0.000447924492766763,0.0908059550057881,7.15986092414531e-06,0.000159793814987736,1.9002123571848e-05,0.00115320299235354,7.17322634947238e-05,0.00146787346305006,0.00218133926224114,5.79688219971462e-05,0.000101262515037277,9.46377345386447e-05
0.000660099098008351,0.106108179401612,8.34923435558474e-06,0.000186059315158804,2.2315135493184e-05,0.00134140004738577,8.36999999208055e-05,0.00170690238204688,0.00273207246673192,6.74010343340699e-05,0.000118380037856464,0.000110506395916385
0.000911447470077652,0.121456659929222,9.5374444638203e-06,0.000212219190262001,2.56697081410633e-05,0.00152845060058609,9.567076420551e-05,0.00194432648870605,0.00333613384978931,7.67677903220311e-05,0.000135566013828669,0.000126402279784639
0.0012019254109843,0.136850756305116,1.07244769582166e-05,0.00023827314672553,2.90657847872624e-05,0.00171435388716189,0.000107644368821146,0.0021801460628492,0.00399346688247695,8.60691190268388e-05,0.000152820351841427,0.000142325340453272
0.00153148871461235,0.152289829547302,1.19103176212923e-05,0.000264220897858019,3.25033086716773e-05,0.00189910924420054,0.000119620626790756,0.00241436151503954,0.00470401505651037,9.53050546766202e-05,0.000170142960809139,0.000158275532254224
0.00190009316683184,0.167773242003663,1.30949523088773e-05,0.000290062163825875,3.59822230025806e-05,0.00208271610982028,0.000131599351691679,0.00264697338535269,0.00546772188428704,0.000104475636611419,0.00018753374967314,0.000174252809541521
0.00230769454560998,0.18330035738008,1.42783669502671e-05,0.000315796671630227,3.9502470956877e-05,0.00226517402231526,0.000143580357659072,0.00287798234214123,0.00628453089891604,0.000113580909232561,0.000204992627401776,0.000190257126691286
0.00275424862112193,0.198870540768297,1.54605475483738e-05,0.000341424155083453,4.3063995680359e-05,0.00244648261929462,0.000155563459389407,0.00310738918079316,0.00715438565424738,0.000122620921951803,0.000222519502990476,0.000206288438101745
0.00323971115586107,0.21448315867353,1.66414801798737e-05,0.000366944354785303,4.66667402879619e-05,0.00262664163681618,0.000167548472143923,0.00333519482248459,0.00807722972490085,0.000131595729140266,0.000240114285461824,0.000222346698193245
0.00376403790474895,0.230137579041827,1.78211509953517e-05,0.000392357018098625,5.03106478640185e-05,0.00280565090851463,0.000179535211752052,0.00356140031292685,0.00905300670629461,0.000140505390077171,0.000257776883865638,0.000238431861408259
0.00432718461524476,0.245833171287176,1.89995462194423e-05,0.000417661899124687,5.39956614625133e-05,0.00298351036472463,0.000191523494614811,0.00378600682110836,0.0100816602146734,0.000149349968898392,0.00027550720727904,0.000254543882211406
